id,congresista_id,tipo_investigacion_id,descripcion,activo,usercreated,usermodifed,created_at,updated_at
186,1455,3,"Condenado a 90 meses de prisión concierto para delinquir, por sus nexos con las Auc del Magdalena Medio (28OCT10). La Fiscalía llevó a juicio a Capera Caicedo por supuestos nexos con las Auc, luego de obtener un video del año 2000 en el que el procesado aparecía abrazado con Ramón Isaza, Comandante de las Autodefensas del Magdalena Medio, durante una fiesta del grupo armado ilegal. (28AGO08).

http://eje21.com.co/index.php?option=com_content&task=view&id=45595&Itemid=1
Visto: enero 24/13",TRUE,NA,NA,2011-09-16T22:04:22Z,2013-01-24T20:24:55Z
187,90,55,"El Consejo de Estado determinó la muerte política al representante a la Cámara por Bogotá, Luis Enrique Salas porque le exigía grandes sumas de dinero a  un grupo de personas con la excusa de ser una contribución a su iglesia de la cual era pastor. (20SEPT11).

Visto: enero 23 de 2013.",TRUE,NA,NA,2011-09-21T14:59:54Z,2019-05-30T20:09:01Z
188,1676,12,"En sentencia del 5 de junio de 2001 el Consejo de Estado le declaró la pérdida de investidura, al probarse que el senador había sido condenado por la comisión de un delito en USA, lo cual inhabilita para desempeñar cargos de elección.


http://institucionesconstitucionales.blogspot.com/2006/03/del-cielo-al-infierno-la-prdida-de_08.html
Visto: enero 24/13",TRUE,NA,NA,2011-09-21T18:14:43Z,2019-05-30T18:51:24Z
189,1584,55,"El 23 de mayo de 2000 perdió su investidura al demostrarse que incurrió en destinación indebida de recursos públicos, aprovechando su condición de miembro de la mesa directiva de la Cámara. (23MAY00). Sin embargo,  la Corte Suprema de Justicia lo absolvió de toda responsabilidad, por lo que a través de una tutela, recuperó la curul el 26 de octubre de 2005.

Visto: enero 24/13",TRUE,NA,NA,2011-09-21T18:50:00Z,2019-05-30T18:18:37Z
190,1822,42,"El Consejo de Estado determinó que el Representante a la Cámara infringió el régimen de conflicto de interés durante el cuatrienio 1994 - 1998 desde el momento en que intervino en el trámite de los Proyectos de ley que se convirtieron en el Estatuto Anticorrupción, (Ley 190 de 1995) y, Extinción de Dominio (Ley 333 de 1996), por tanto se configura la causal de pérdida de investidura consagrada en el numeral 1o. del artículo 183 de la Carta Política.  De otra parte acusa el accionante que el Representante, engañó a la Administración de Justicia, al utilizar, encontrándose bajo medida de aseguramiento consistente en detención domiciliaria, un permiso para examen médico para dirigirse a la Cámara de Representantes y tomar posesión de la curul para la cual fue elegido.  Conducta que a juicio de la Sala puede estar tipificada en algún delito contra la Administración de Justicia o por lo menos configurar violación al Código Disciplinario Único y por lo tanto habrá de ponerse en conocimiento de la Fiscalía General y de la Procuraduría General de la Nación. 
Sentencia nº AC5878 de Consejo de Estado, 7 de Julio de 1998 ...
consejo-estado.vlex.com.co/vid/-355914646
Visto: enero 24/12",TRUE,NA,NA,2011-09-22T15:08:35Z,2013-01-24T20:11:37Z
191,1407,14,"En 1997 fue condenado en primera instancia por el Juzgado Cuarto Penal del Circuito de Tunja a la pena principal de dos años de prisión y multa de $10.000.000 como autor del delito de peculado. En 1998, fue condenado en segunda instancia por la Sala Penal del Tribunal Superior del Distrito Judicial de Tunja a la pena principal de un año de prisión y a la interdicción de funciones públicas por el mismo periodo por el delito de prevaricato por extensión. La Corte Suprema de Justicia no casó la sentencia de segunda instancia y el Señor López Nieto renunció a la curul y se declaró su falta absoluta.
www.dmsjuridica.com/.../15242(23-07-01).doc
Visto: enero 24/13",TRUE,NA,NA,2011-09-22T17:28:41Z,2013-01-24T20:10:40Z
192,1434,3,"Por nexos con grupos armados ilegales ejerciendo como gobernador del Guaviare, la Corte Suprema de Justicia  lo condenó a 90 meses de prisión y 6.500 salarios mínimos legales mensuales de multa, más las accesorias de inhabilitación para el ejercicio de derechos y funciones públicas por lapso igual al de la privación de libertad. (20OCT09).

http://www.derechos.org/nizkor/colombia/doc/cadavid.html
Visto: enero 24/13",TRUE,NA,NA,2011-09-23T15:50:27Z,2013-01-24T20:08:23Z
194,634,79,"La Sala Penal de la Corte Suprema de Justicia condenó a ocho años de prisión al ex congresista vallecaucano Teodolindo Avendaño, señalado de haber incurrido en los delitos de cohecho propio y enriquecimiento ilícito, al ausentarse para dar vía libre a la reelección presidencial en el 2004. (03JUN09). Fue dejado en libertad al haber cumplido las tres cuartas partes de la pena (27SEPT11).

El juzgado noveno de conocimiento decidió absolverlo en el proceso que se le adelanta por los delitos de fraude y falsedad en documento público (05SEP13). Está investigado por los delitos de de fraude procesal y falsedad en documento público.

http://elespectador.com/noticias/judicial/articulo-302167-corte-definira-suerte-de-proceso-contra-de-teodolindo-avendano
Visto: enero 24/13

http://www.elespectador.com/noticias/judicial/no-soy-el-bandido-me-han-querido-catalogar-teodolindo-a-articulo-444607
Tomado: septiembre 06/13",TRUE,NA,NA,2011-09-27T21:42:41Z,2013-09-06T14:26:40Z
195,29,80,"El Consejo de Estado encontró que Oviedo Alfaro había faltado, sin justa causa, a más de seis sesiones plenarias del Congreso en las que se debatieron y fallaron proyectos de ley. El parlamentario se encontraba  recluido en la casa fiscal de La Picota, al estar investigado por un doble homicidio cometido cerca de Armenia. (13JUL99).
",TRUE,NA,NA,2011-10-04T22:12:48Z,2019-05-30T18:09:06Z
196,50,81,"Perdió su investidura el 20 de junio de 2000. La Corte Suprema de Justicia lo condenó en calidad de coautor del concurso de delitos conformado  por  concierto para delinquir, contrato sin cumplimiento de requisitos legales, y peculado por apropiación a la pena principal de doce (12) años  de prisión,  a  multa  por valor de  doscientos cincuenta y cuatro millones cincuenta y nueve mil quinientos veinte pesos ($254.059.520), a interdicción de los derechos de elegir, ser elegido, y ejercer cualquier otro derecho político por diez (10) años; y a pagar indemnización de perjuicios a favor de la Cámara de Representantes por valor de doscientos cuarenta y nueve millones ochocientos mil pesos ($ 249.800.000). (23SEPT03).

Visto: enero 24/13",TRUE,NA,NA,2011-10-07T18:56:08Z,2019-05-30T18:21:14Z
197,103,55,"Condenado como determinador de los delitos de peculado por apropiación y contrato sin cumplimiento de requisitos legales, en concurso, a la pena principal de ocho (8) años más cuatro (4) meses de prisión, a multa por valor de veinte millones seiscientos tres mil cuarenta pesos ($20.603.040), a interdicción de los derechos de elegir, ser elegido, y ejercer cualquier otro derecho político por igual lapso que la pena de prisión; y a pagar indemnización de perjuicios a favor de la Cámara de Representantes por valor de dieciocho millones de pesos ($18.000.000). (08AGO01).


Visto: enero 24/13",TRUE,NA,NA,2011-10-12T22:25:31Z,2019-05-30T18:58:50Z
198,101,12,"(21MAY02) El señor Miguel Ángel Santos Galvis ejerció autoridad política, civil y administrativa en el respectivo Municipio, en el período comprendido entre el 1º de enero de 1995 y el 31 de diciembre de 1997, esto es dentro de los doce meses anteriores a la fecha en que se llevaron a cabo las elecciones (8 de marzo de 1998), en las que resultó elegido el Representante a la Cámara Gerardo Tamayo Tamayo por la Circunscripción electoral de Santander.  Debido a los anteriores hechos, el demandado para la fecha en que se realizaron las mencionadas elecciones, estaba incurso en la causal segunda de inhabilidad establecida en el artículo 179 de la Constitución Política, por lo que se impone decretar la pérdida de su investidura de Representante a la Cámara, de conformidad con el numeral 1º del artículo 183 de la Carta.


Visto: enero 24/13",TRUE,NA,NA,2011-10-13T16:53:40Z,2019-05-30T19:26:25Z
199,115,82,"El Juzgado Segundo Penal del Circuito de Valledupar, luego de cumplir con todos los ritos, el 9 de junio de 2006, dictó sentencia de primera instancia en la que condenó a Mauro Antonio Tapias Delgado a las penas principales de 50 meses de prisión, multa de 20 salarios mínimos legales mensuales vigentes y a la inhabilidad para el ejercicio de derechos y funciones públicas por el mismo término de la sanción privativa de la libertad, como autor de la conducta punible de violación del régimen legal o constitucional de inhabilidades e incompatibilidades.",TRUE,NA,NA,2011-10-13T19:02:00Z,2011-10-13T19:02:00Z
201,522,83,"El Juez 28 de Garantías decretó medida de aseguramiento para el suspendido alcalde Samuel Moreno en el caso del “carrusel de la contratación” (25SEPT11). 

http://www.elespectador.com/opinion/editorial/articulo-301601-detencion-de-samuel-moreno
Visto: enero 24/13
El procurador General, Alejandro Ordóñez Maldonado suspendió por 12 meses al ya suspendido alcalde de Bogotá, Samuel Moreno Rojas después de comprobársele que había incurrido en la omisión de su función constitucional y legal de cumplir con la construcción de obras a cargo del Distrito. (24OCT11).

http://elespectador.com/noticias/judicial/articulo-307254-samuel-moreno-rojas-suspendido-12-meses
Visto: enero 24/13",TRUE,NA,NA,2011-10-24T16:58:53Z,2013-01-24T19:57:40Z
202,69,78,Para el Consejo de Estado el Representante gestionó el trámite de vinculación de personal recomendado suyo ante la ESAP y por consiguiente incurrió en la causal de violación del régimen de incompatibilidades contemplado en el artículo 183 de la Constitución Nacional.  (17JUL01).,TRUE,NA,NA,2011-10-25T21:15:34Z,2019-05-30T18:52:57Z
203,116,72,"Elegido este ciudadano como Senador de la República, por la  Circunscripción Nacional Especial para Comunidades Indígenas, en nombre del “Movimiento Autoridades Indígenas de Colombia” para el período 1998-2002, en proceso electoral de única  instancia la Sección Quinta del Consejo de Estado decretó  la suspensión provisional de la resolución por medio de la cual el Consejo Nacional Electoral lo declaró elegido como tal, en providencia del 21 de mayo de 1998, confirmada el 25 de junio del mismo año. En la misma providencia se ordenó comunicar la decisión al Presidente del Consejo Nacional Electoral y al Presidente  del Senado de la República.
[DOC] 
CE-SEC5-EXP1998-N1892.doc - Consejo de Estado
Visto: enero 24/13",TRUE,NA,NA,2011-10-27T14:48:49Z,2013-01-24T19:51:33Z
204,630,84,"El Consejo de Estado decretó la pérdida de investidura del congresista Miguel Jesús Arenas Prada, al sancionarlo con la pérdida de investidura puesto que no se presentó a la posesión de su cargo en la Cámara de Representantes como lo exige la ley (24OCT11).

http://www.elespectador.com/noticias/judicial/articulo-307359-congresista-miguel-jesus-arenas-prada-perdio-su-investidura
Visto: enero 23 de 2013.",TRUE,NA,NA,2011-11-16T19:38:15Z,2019-05-30T20:06:04Z
210,686,3,"La  Fiscalía dictó orden de captura en su contra (14MAY07) por firmar el pacto de Ralito. Condenado a 7 años y medio de prisión por su participación en el llamado Pacto de Ralito con las Autodefensas (08FEB12). 

http://www.elespectador.com/noticias/judicial/articulo-325488-condenados-90-meses-de-prision-tres-excongresistas-el-pacto-de-r
Visto: enero 24/13",TRUE,NA,NA,2012-02-08T18:17:18Z,2013-01-24T19:42:42Z
211,1716,87,"El exsenador Iván Moreno fue oficialmente expulsado del Polo Democrático, luego de que la Procuraduría lo inhabilitara por su responsabilidad en el escándalo del carrusel de la contratación en Bogotá. ((09FEB12).
http://m.eltiempo.com/politica/expulsin-del-polo-democrtico-de-ivn-moreno/11099422
Visto: enero 24/13",TRUE,NA,NA,2012-02-09T20:47:46Z,2013-01-24T19:42:07Z
212,801,2,"Castillo Sánchez fue capturado (07MAR12) por agentes del CTI y será investigado por el delito concierto para delinquir agravado.

http://www.elespectador.com/noticias/judicial/articulo-332777-carcel-excongresista-rafael-castillo-implicado-parapolitica
Visto: enero 24/13",TRUE,NA,NA,2012-03-16T18:49:58Z,2013-01-24T19:36:34Z
214,197,42,"Perdió su investidura (16OCT12). El congresista habría incurrido en causal de pérdida de investidura por violación del régimen de inhabilidades e incompatibilidades y del régimen de conflictos de intereses, al no haberse declarado impedido para participar en la discusión y aprobación de los proyectos de Ley 1176 de 2007 y 1294 de 2009, sobre el servicio de educación. En criterio del demandante, el alcance de dichas leyes favorecieron los intereses del congresista a través de la contratación de recursos por parte del municipio de Soledad, Atlántico, para ampliar la cobertura de la educación en esta entidad territorial, toda vez que habrían intervenido instituciones educativas privadas en las que figuraban familiares y parientes del congresista. (28FBE11)

Visto: enero 24/13
",TRUE,NA,NA,2012-04-16T20:41:13Z,2019-05-30T19:56:08Z
215,907,86,"El 26 de mayo de 2012 falleció el congresista Felipe Fabián Orozco Vivas, debido a un cáncer hepático.
http://www.elliberal.com.co/liberal/politica/111028-fallecio-el-representante-a-la-camara-felipe-fabian-orozco-vivas
Visto: enero 24/13",TRUE,NA,NA,2012-05-28T15:47:22Z,2013-01-24T19:44:01Z
217,740,91,"Ante la Fiscalía General, el abogado Iván Cancino presentó un recurso de apelación en contra de llamado a juicio a su cliente, la excongresita Dilian Francisca Toro en el proceso que se le adelanta por su presunta participación en el delito de lavado de activos (15MAY13). Una fiscal de Derechos Humanos negó la solicitud de libertad presentada por la defensa de la exsenadora Dilian Francisca Toro en el proceso que se le adelanta por su presunta participación en el delito de lavado de activos. (16ABR13). Llamada a juicio (21MAR13). Con medida de aseguramiento por presunto lavado de activos (24JUL12). La Sala Penal de la Corte Suprema de Justicia abrió investigación contra la senadora por su presunta participación en el delito de lavado de activos (04JUL12). La indagación tiene relación con el proceso que se le estaba adelantando a la congresista por sus presuntos nexos con grupos paramilitares, en los cuales se registraron una serie de movimientos económicos y financieros. La Fiscalía asumirá el proceso por lavado de activos (25FEB13) ante la renuncia a la curul.

http://www.elespectador.com/noticias/judicial/articulo-421953-apelan-llamado-juicio-de-dilian-francisca-toro-lavado-activos
Visto: mayo 15/13

http://www.elespectador.com/noticias/judicial/articulo-421982-denuncian-dos-exparamilitares-investigacion-contra-dilian-franci
Visto: mayo 15/13

http://www.elespectador.com/noticias/judicial/articulo-416468-niegan-libertad-dilian-francisca-toro
Tomado: abril 17/13

http://www.elespectador.com/noticias/judicial/articulo-413915-dilian-f-toro-adquirio-bienes-del-narcotrafico-sistematicamente
Tomado: abril 04/13

http://www.semana.com/nacion/articulo/exsenadora-dilian-francisca-toro-juicio/337570-3
Tomado: marzo 22/13

http://www.elespectador.com/noticias/judicial/articulo-406444-fiscalia-asumira-proceso-contra-dilian-francisca-toro-lavado-de

http://www.elespectador.com/noticias/judicial/articulo-357152-corte-abrio-investigacion-contra-dilian-francisca-toro-lavado-de
Visto: enero 24 de 2013
http://www.elespectador.com/noticias/judicial/articulo-371288-congresista-dilian-francisca-toro-solicitara-su-libertad
Visto: enero 24 de 2013.",TRUE,NA,NA,2012-07-04T18:53:02Z,2013-05-15T16:38:29Z
218,125,24,"La Corte Suprema de Justicia archivó una investigación en contra del saliente ministro de Vivienda, Germán Vargas Lleras, por el sonado escándalo de la parapolítica (22MAY13). La Procuraduría General de la Nación abrió investigación preliminar contra el ministro de Vivienda, Germán Vargas Lleras por sus presuntos nexos con grupos paramilitares para beneficiarse política y electoralmente (04JUL12).

http://www.elespectador.com/noticias/judicial/articulo-423471-archivan-investigacion-vargas-lleras-parapolitica
Tomado: mayo 22/13

http://www.elespectador.com/noticias/judicial/articulo-357307-abren-investigacion-preliminar-contra-vargas-lleras-parapolitica
Visto: enero 24/13",TRUE,NA,NA,2012-07-05T14:56:03Z,2013-05-22T19:39:52Z
222,209,24,"La Corte archivó indagación contra senador Cristo por nexos con grupos armados ilegales, pues consideró que no existen pruebas suficientes para abrir proceso formal contra el congresista liberal (20MAR13). La Sala Penal de la Corte Suprema de Justicia abrió investigación preliminar en contra del senador Juan Fernando Cristo (Partido Liberal)  por sus presuntos nexos con grupos armados ilegales. (16OCT12).

http://www.elespectador.com/noticias/judicial/articulo-411534-corte-archivo-indagacion-contra-senador-cristo-nexos-grupos-arma
Tomado: marzo 21/13

http://www.elespectador.com/noticias/judicial/articulo-381692-corte-abrio-investigacion-preliminar-contra-senadores-cristo-y-m
Visto: enero 24/13",TRUE,NA,NA,2012-10-17T20:36:45Z,2013-03-21T14:12:51Z
226,1759,141,"La Corte Constitucional dejó sin efectos la sentencia proferida por la Sala Plena de lo Contencioso Administrativo del Consejo de Estado, el 15 de febrero de 2011, por la cual se declaró la pérdida de investidura como representante a la Cámara del señor Héctor Javier Vergara Sierra. (11AGO16) El Consejo de Estado ordenó la pérdida de investidura al representante a la Cámara Héctor Javier Vergara Sierra, quien fue demandado ante el alto tribunal por haberse posesionado cuando su padre ejercía el cargo de secretario de la Alcaldía de Sincelejo, cargo que ejerció desde el primero de enero de 2008 hasta el 28 de octubre de 2010 (22AGO12).


Visto: enero 24 de 2013.",TRUE,NA,NA,2012-11-07T20:55:44Z,2019-05-30T19:56:41Z
227,1006,139,"Condenado a 48 meses de prisión (02MAY16) Fue dejado en libertad condicional. La Fiscalía General acusó formalmente al exsenador (12ABR13) por su presunta responsabilidad en el intento de fraude electoral en las elecciones atípicas para Gobernador del Valle del  Cauca en julio de 2012. El excongresista es investigado por participar en las acciones que buscaban alterar los resultados en los comicios en el Valle del Cauca en las elecciones atípicas celebradas el pasado mes de agosto para la Gobernación.

http://www.elespectador.com/noticias/judicial/articulo-415630-juicio-martinez-sinisterra-intento-de-fraude-electoral-el-valle
Tomado: abril 12/13

http://www.elespectador.com/noticias/judicial/articulo-388507-llaman-juicio-juan-carlos-martinez-sinisterra-fraude-electoral

Visto: enero 18/12",TRUE,NA,NA,2012-11-22T19:47:32Z,2016-05-03T18:41:04Z
228,1717,100,Condenado por nexos con grupos armados ilegales.,TRUE,NA,NA,2012-12-05T17:04:27Z,2012-12-05T17:04:27Z
229,873,100,Detenido por nexos con grupos armados ilegales.,TRUE,NA,NA,2012-12-05T17:05:10Z,2012-12-05T17:05:10Z
230,740,100,Con investigación por su presunta participación en el delito de lavado de activos. Renunció a su curul (19FEB13). http://www.elespectador.com/noticias/politica/articulo-405627-dilian-francisca-toro-renuncio-su-curul-el-senado,TRUE,NA,NA,2012-12-05T17:05:54Z,2013-02-19T13:26:22Z
232,1452,101,"La Fiscalía le imputó otros tres delitos: peculado por apropiación, prevaricato por omisión y concierto para delinquir (30MAY13).  Al considerar que la Procuraduría General no puede pedir una medida de aseguramiento, el juez 33 de conocimiento en segunda instancia ratificó la libertad para el exdirector de la Dirección Nacional de Estupefacientes (DNE), Carlos Albornoz (11ABR13).

La Procuraduría General destituyó e inhabilitó por 14 años para ejercer cargos públicos al exdirector de la DNE, Carlos Albornoz por su participación en las irregularidades que rodearon la entrega de bienes incautados al narcotráfico a un grupo de particulares (05SEP13) .La Procuraduría  lo llamó a juicio disciplinario ((11MAR13). La Fiscalía General inició la imputación de ocho delitos en contra del exdirector de la Dirección Nacional de Estupefacientes (DNE), Carlos Albornoz. El ente acusador señaló que durante su administración, en el año 2007 entregó sociedades y bienes incautados a narcotraficantes a un grupo de particulares a cambio de una comisión (18ENE13).

La Fiscalía le imputará los delitos de apropiación en beneficio propio, fraude procesal, prevaricato por omisión, obtención de documento público falso, prevaricato por acción, concierto para delinquir, peculado por apropiación en beneficio de terceros, y falsedad ideológica en documento público.

http://www.elespectador.com/noticias/judicial/carlos-albornoz-destituido-e-inhabilitado-procuraduria-articulo-444575
Tomado: septiembre 05/13

http://www.eltiempo.com/justicia/corrupcion-en-la-dne-imputan-otros-tres-delitos-a-carlos-albornoz_12834683-4
Tomado: mayo 30/13

http://www.elespectador.com/noticias/judicial/articulo-415371-ratifican-libertad-carlos-albornoz-procesado-el-escandalo-de-dne
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/articulo-409736-pruebas-contra-carlos-albornoz
Tomado: marzo 12/13

http://www.elespectador.com/noticias/judicial/articulo-409536-procuraduria-llamo-juicio-disciplinario-carlos-albornoz-escandal

http://www.elespectador.com/noticias/judicial/articulo-397318-exdirector-de-dne-entrego-de-manera-irregular-bienes-del-narcotr

Fecha: enero 18/13

http://www.elespectador.com/noticias/judicial/denunciante-de-caso-estupefacientes-considera-logica-ca-articulo-447335
Tomado: septiembre 19/13",TRUE,NA,NA,2013-01-18T18:47:23Z,2013-09-19T13:57:21Z
234,75,102,"Condenado a ocho años por enriquecimiento ilícito (11MAY12) al haber recibido 200 millones de la pirámide DMG. Por estos hechos, en enero del 2012 la Procuraduría General lo destituyó e inhabilitó por 12 años para ejercer cargos públicos.
http://www.elespectador.com/noticias/judicial/articulo-345531-rojas-birry-condenado-8-anos-enriquecimiento-ilicito
http://www.elespectador.com/noticias/judicial/articulo-403553-confirman-condena-contra-francisco-rojas-birry-nexos-dmg
Visto: febrero 08/13",TRUE,NA,NA,2013-02-08T16:13:43Z,2013-02-11T20:17:25Z
235,388,3,"Condenado a 6 años de prisión (28OCT14). Fue llamado a juicio (25SEP13). El exrepresentante a la Cámara es requerido por Corte Suprema de Justicia para indagatoria por el delito de concierto para delinquir agravado por sus presuntos vínculos con grupos paramilitares. Se presume que los vínculos de Hernández serían con las Autodefensas Campesinas de Casanare al mando de alias 'Martín Llanos' (08FEB13).
http://www.elespectador.com/noticias/judicial/articulo-403812-cti-de-fiscalia-capturo-al-excongresista-efren-hernandez-diaz
http://www.elespectador.com/noticias/politica/articulo-404007-efren-hernandez-se-declaro-inocente-de-parapolitica
Visto: febrero 11/13
http://www.elespectador.com/noticias/judicial/corte-llamo-juicio-excongresista-efren-antonio-hernande-articulo-448722
Tomado: septiembre 26/13
http://www.elespectador.com/noticias/judicial/efren-hernandez-pidio-corte-precluya-su-proceso-parapol-articulo-452560
Tomado: octubre 16/13",TRUE,NA,NA,2013-02-11T13:19:08Z,2014-10-28T19:21:52Z
236,591,112,"Condenado a cinco (5) años de prisión por su responsabilidad en el delito de tráfico de influencias (25SEPT13). Torres es investigado por supuestamente favorecer la prórroga de un multimillonario contrato de una empresa de licores del departamento al parecer para favorecer a Olmes Durán lo que habría significado un desfalco a las finanzas del departamento de Chocó (16DIC11).

http://www.elespectador.com/noticias/judicial/articulo-404163-excongresista-edgar-eulises-torres-se-declaro-inocente-proceso-t
Visto: febrero 11/13
http://www.elespectador.com/noticias/judicial/condenan-al-excongresista-edgar-ulises-torres-trafico-d-articulo-448697
Tomado: Septiembre 25/13",TRUE,NA,NA,2013-02-11T20:10:42Z,2013-09-25T18:57:21Z
237,197,121,"La Sala Penal de la Corte Suprema de Justicia condenó a 45 meses de prisión al excongresista Jaime Cervantes Varelo por el delito de concierto para delinquir agravado para promover grupos armados al margen de la ley por sus nexos con grupos paramilitares. (25ABR13). La Corte Suprema de Justicia dictó orden de captura (11FEB13) por presuntos nexos con grupos paramilitares, específicamente del Bloque Norte de las Autodefensas Unidas de Colombia.
http://www.elespectador.com/noticias/judicial/articulo-418397-condenan-3-anos-y-medio-de-prision-excongresista-jaime-cervantes
Tomado: abril 25/13

http://www.eltiempo.com/justicia/excongresista-jaime-cervantes-aceptara-cargos-por-parapolitica_12687535-4
Tomado: abril 25/13

http://www.elespectador.com/noticias/judicial/articulo-409697-excongresista-se-acogera-sentencia-anticipada-proceso-parapoliti
Tomado: marzo 12/13

http://www.elheraldo.co/noticias/politica/se-entrego-el-exrepresentante-jaime-cervantes-sindicado-de-nexos-con-paramilitares-99603
Visto: febrero 11/13",TRUE,NA,NA,2013-02-11T20:16:32Z,2013-12-05T20:34:46Z
239,1206,12,"El Consejo de Estado decretó la pérdida de investidura (10JUL12) por haber votado el referendo reeleccionista a pesar de tener una sanción de su partido de ese entonces, Cambio Radical.

",TRUE,NA,NA,2013-02-21T20:51:48Z,2019-05-30T20:02:01Z
240,1716,78,"La Sala Plena del Consejo de Estado decretó su pérdida de investidura por los delitos de violación del régimen de incompatibilidades y tráfico de influencias. (12MAR13)

Tomado: marzo 12/13",TRUE,NA,NA,2013-03-12T18:56:51Z,2019-05-30T19:55:12Z
242,1006,103,"El exsenador tendrá que responder por haber recibido supuestamente 300 millones de pesos del Cartel del Norte del Valle (20MAR13).
http://www.elespectador.com/noticias/judicial/articulo-411435-juicio-excongresista-martinez-sinisterra-enriquecimiento-ilicito

Tomado: marzo 20/13",TRUE,NA,NA,2013-03-20T16:43:50Z,2013-03-20T16:43:58Z
243,1591,3,"La Sala Penal de la Corte Suprema de Justicia condenó a cinco años y cinco meses de prisión al exrepresentante a la Cámara por el Magdalena. (13NOV13). Unidades del CTI de la Fiscalía capturaron en Barranquilla al exrepresentante a la Cámara, quien era requerido por la Corte Suprema de Justicia para indagatoria (03ABR13). Peñalosa, fue el suplente en el Congreso del exrepresentante Jorge Luis Caballero, ya condenado a 10 años de cárcel por sus vínculos con grupos paramilitares.

http://www.eltiempo.com/justicia/capturan-a-excongresista-pedro-miguel-pealosa_12721911-4
Tomado: abril 03/13

http://www.elespectador.com/noticias/judicial/articulo-413877-denuncian-excongresista-fue-capturado-de-manera-ilegal
Tomado: abril 04/13
http://www.elespectador.com/noticias/judicial/corte-suprema-condeno-al-excongresista-pedro-miguel-pen-articulo-458118
Tomado: noviembre 14/13",TRUE,NA,NA,2013-04-03T16:48:07Z,2013-11-14T13:58:28Z
244,1287,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13)

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13",TRUE,NA,NA,2013-04-11T15:23:20Z,2014-05-27T10:52:22Z
245,350,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13).

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13",TRUE,NA,NA,2013-04-11T15:24:13Z,2013-08-01T17:52:39Z
246,297,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13).

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13",TRUE,NA,NA,2013-04-11T15:25:32Z,2013-08-01T17:52:15Z
247,333,104,"La Sala Penal de la Corte Suprema de Justicia declaró auto inhibitorio en el proceso que se le adelantaba por las irregularidades en la entrega de notarías durante el gobierno de Álvaro Uribe Vélez. Esta decisión se tomó al considerar que después de estudiar las pruebas allegadas no se puede inferir que los parlamentarios hubieran incurrido en un tráfico de influencias. (31JUL13). Sala Penal de la Corte Suprema de Justicia lo llamó a versión libre por el escándalo de la supuesta repartición de notarías a cambio del voto por el proyecto de reelección presidencial en el 2004. (08ABR13).

http://www.eltiempo.com/archivo/documento/CMS-12731508
Tomado: abril 11/13

http://www.elespectador.com/noticias/judicial/corte-archivo-investigacion-contra-14-congresistas-carr-articulo-437204
Tomado: julio 31/13",TRUE,NA,NA,2013-04-11T15:26:18Z,2013-08-01T17:51:59Z
