id|votacion_id|corporacion_id|tipo_comision_id|comision_id|activo|usercreated|usermodifed|created_at|updated_at
10092|10787|1|1|3|1|NA|NA|NA|NA
10093|10618|1|1|1|1|NA|NA|NA|NA
10094|10617|1|1|1|1|NA|NA|NA|NA
10095|10252|2|1|1|1|NA|NA|NA|NA
10096|10253|2|1|1|1|NA|NA|NA|NA
10097|10254|2|1|1|1|NA|NA|NA|NA
10098|10256|2|1|1|1|NA|NA|NA|NA
10099|10789|1|1|11|1|NA|NA|NA|NA
10100|10257|2|1|1|1|NA|NA|NA|NA
10101|10258|2|1|1|1|NA|NA|NA|NA
10102|10278|2|1|1|1|NA|NA|NA|NA
10103|10790|1|1|11|1|NA|NA|NA|NA
10104|10791|1|1|11|1|NA|NA|NA|NA
10105|10791|1|1|4|1|NA|NA|NA|NA
10106|10792|1|1|11|1|NA|NA|NA|NA
10107|10792|1|1|4|1|NA|NA|NA|NA
10108|10793|1|1|11|1|NA|NA|NA|NA
10109|10793|1|1|4|1|NA|NA|NA|NA
10112|10261|1|1|1|1|NA|NA|NA|NA
10113|10262|1|1|1|1|NA|NA|NA|NA
10115|10266|1|1|1|1|NA|NA|NA|NA
10116|10199|1|1|1|1|NA|NA|NA|NA
10117|10795|1|1|11|1|NA|NA|NA|NA
10118|10209|1|1|11|1|NA|NA|NA|NA
10119|10260|1|1|4|1|NA|NA|NA|NA
10121|10233|2|1|5|1|NA|NA|NA|NA
10124|10239|2|1|5|1|NA|NA|NA|NA
10125|10236|2|1|5|1|NA|NA|NA|NA
10126|10744|NA|1|14|1|NA|NA|NA|NA
10127|10745|NA|1|14|1|NA|NA|NA|NA
10128|10746|NA|1|14|1|NA|NA|NA|NA
10130|10749|1|1|7|1|NA|NA|NA|NA
10131|10752|1|1|7|1|NA|NA|NA|NA
10132|10759|1|1|7|1|NA|NA|NA|NA
10133|10754|2|1|7|1|NA|NA|NA|NA
10134|10758|1|1|7|1|NA|NA|NA|NA
10135|10768|1|1|7|1|NA|NA|NA|NA
10136|10794|1|1|11|1|NA|NA|NA|NA
10137|10794|1|1|4|1|NA|NA|NA|NA
10138|10805|1|1|4|1|NA|NA|NA|NA
10139|10806|1|1|4|1|NA|NA|NA|NA
10140|10808|1|1|4|1|NA|NA|NA|NA
10141|10809|1|1|4|1|NA|NA|NA|NA
10142|10810|1|1|4|1|NA|NA|NA|NA
10143|10811|2|1|4|1|NA|NA|NA|NA
10144|10812|2|1|6|1|NA|NA|NA|NA
10145|10813|2|1|6|1|NA|NA|NA|NA
10146|10814|2|1|6|1|NA|NA|NA|NA
10147|10815|2|1|6|1|NA|NA|NA|NA
10148|10816|2|1|6|1|NA|NA|NA|NA
10149|10817|2|1|7|1|NA|NA|NA|NA
10150|10818|2|1|7|1|NA|NA|NA|NA
10157|10821|2|1|7|1|NA|NA|NA|NA
10158|10820|2|1|7|1|NA|NA|NA|NA
10159|10819|2|1|7|1|NA|NA|NA|NA
10160|10774|2|1|7|1|NA|NA|NA|NA
10161|10763|2|1|12|1|NA|NA|NA|NA
10162|10763|2|1|13|1|NA|NA|NA|NA
10163|10822|2|1|1|1|NA|NA|NA|NA
10164|10823|2|1|1|1|NA|NA|NA|NA
10165|10824|1|1|1|1|NA|NA|NA|NA
10166|10825|1|1|1|1|NA|NA|NA|NA
10167|10826|1|1|1|1|NA|NA|NA|NA
10168|10827|1|1|1|1|NA|NA|NA|NA
10169|10828|1|1|1|1|NA|NA|NA|NA
10170|10829|1|1|1|1|NA|NA|NA|NA
10171|10830|2|1|7|1|NA|NA|NA|NA
10172|10831|2|1|7|1|NA|NA|NA|NA
10173|10832|2|1|7|1|NA|NA|NA|NA
10174|10833|2|1|7|1|NA|NA|NA|NA
10179|10837|1|1|1|1|NA|NA|NA|NA
10180|10838|1|1|1|1|NA|NA|NA|NA
10181|10834|1|1|1|1|NA|NA|NA|NA
10183|10862|NA|1|11|1|NA|NA|NA|NA
10184|10863|NA|1|11|1|NA|NA|NA|NA
10186|10884|2|1|10|1|NA|NA|NA|NA
10187|10914|2|1|8|1|NA|NA|NA|NA
10188|10914|2|1|10|1|NA|NA|NA|NA
10189|10914|2|1|12|1|NA|NA|NA|NA
10190|10914|2|1|13|1|NA|NA|NA|NA
10191|10915|NA|1|1|1|NA|NA|NA|NA
10199|10917|1|1|1|1|NA|NA|NA|NA
10212|10918|1|1|1|1|NA|NA|NA|NA
10213|10919|1|1|1|1|NA|NA|NA|NA
10214|10920|1|1|1|1|NA|NA|NA|NA
10215|10921|1|1|1|1|NA|NA|NA|NA
10216|10923|1|1|1|1|NA|NA|NA|NA
10217|10924|1|1|1|1|NA|NA|NA|NA
10218|10925|1|1|1|1|NA|NA|NA|NA
10219|10926|1|1|1|1|NA|NA|NA|NA
10220|10927|1|1|1|1|NA|NA|NA|NA
10221|10928|1|1|1|1|NA|NA|NA|NA
10222|10929|1|1|1|1|NA|NA|NA|NA
10223|10930|1|1|1|1|NA|NA|NA|NA
10227|10961|1|1|14|1|NA|NA|NA|NA
10228|10715|1|1|4|1|NA|NA|NA|NA
10233|10977|2|1|8|1|NA|NA|NA|NA
10234|10977|2|1|10|1|NA|NA|NA|NA
10235|10977|2|1|12|1|NA|NA|NA|NA
10236|10977|2|1|13|1|NA|NA|NA|NA
10237|10976|2|1|8|1|NA|NA|NA|NA
10238|10976|2|1|10|1|NA|NA|NA|NA
10239|10976|2|1|12|1|NA|NA|NA|NA
10240|10976|2|1|13|1|NA|NA|NA|NA
10241|10978|2|1|8|1|NA|NA|NA|NA
10242|10978|2|1|10|1|NA|NA|NA|NA
10243|10978|2|1|12|1|NA|NA|NA|NA
10244|10978|2|1|13|1|NA|NA|NA|NA
10245|10979|2|1|8|1|NA|NA|NA|NA
10246|10979|2|1|10|1|NA|NA|NA|NA
10247|10979|2|1|12|1|NA|NA|NA|NA
10248|10979|2|1|13|1|NA|NA|NA|NA
10253|10980|2|1|8|1|NA|NA|NA|NA
10254|10980|2|1|10|1|NA|NA|NA|NA
10255|10980|2|1|12|1|NA|NA|NA|NA
10256|10980|2|1|13|1|NA|NA|NA|NA
10261|11013|1|1|1|1|NA|NA|NA|NA
10262|11015|1|1|1|1|NA|NA|NA|NA
10263|11018|1|1|1|1|NA|NA|NA|NA
10264|11020|1|1|1|1|NA|NA|NA|NA
10265|11021|1|1|1|1|NA|NA|NA|NA
10266|11022|1|1|1|1|NA|NA|NA|NA
10269|11026|1|1|1|1|NA|NA|NA|NA
10270|11025|1|1|1|1|NA|NA|NA|NA
10271|11023|1|1|1|1|NA|NA|NA|NA
10272|11027|1|1|1|1|NA|NA|NA|NA
10273|11029|1|1|1|1|NA|NA|NA|NA
10274|11030|1|1|1|1|NA|NA|NA|NA
10275|11032|1|1|1|1|NA|NA|NA|NA
10276|11033|1|1|1|1|NA|NA|NA|NA
10277|11034|1|1|1|1|NA|NA|NA|NA
10278|11035|1|1|1|1|NA|NA|NA|NA
10279|11036|1|1|1|1|NA|NA|NA|NA
10280|11037|1|1|1|1|NA|NA|NA|NA
10281|11043|1|1|1|1|NA|NA|NA|NA
10282|11044|1|1|1|1|NA|NA|NA|NA
10284|11047|1|1|1|1|NA|NA|NA|NA
10285|11046|1|1|1|1|NA|NA|NA|NA
10286|11048|1|1|1|1|NA|NA|NA|NA
10287|11049|1|1|1|1|NA|NA|NA|NA
10288|11050|1|1|1|1|NA|NA|NA|NA
10290|11053|1|1|1|1|NA|NA|NA|NA
10291|11055|1|1|1|1|NA|NA|NA|NA
10292|11056|1|1|1|1|NA|NA|NA|NA
10293|11057|1|1|1|1|NA|NA|NA|NA
10294|11058|1|1|1|1|NA|NA|NA|NA
10295|11059|1|1|1|1|NA|NA|NA|NA
10296|11060|1|1|1|1|NA|NA|NA|NA
10297|11061|1|1|1|1|NA|NA|NA|NA
10298|11062|1|1|1|1|NA|NA|NA|NA
10299|11063|1|1|1|1|NA|NA|NA|NA
10300|11064|1|1|1|1|NA|NA|NA|NA
10301|11065|1|1|1|1|NA|NA|NA|NA
10306|11070|1|1|1|1|NA|NA|NA|NA
10307|11071|1|1|1|1|NA|NA|NA|NA
10308|11072|1|1|1|1|NA|NA|NA|NA
10309|11073|1|1|14|1|NA|NA|NA|NA
10310|11074|1|1|14|1|NA|NA|NA|NA
10311|11075|1|1|14|1|NA|NA|NA|NA
10312|11052|1|1|1|1|NA|NA|NA|NA
10313|11078|1|1|14|1|NA|NA|NA|NA
10314|11079|1|1|1|1|NA|NA|NA|NA
10315|11081|1|1|1|1|NA|NA|NA|NA
10316|11083|1|1|1|1|NA|NA|NA|NA
10317|11085|1|1|1|1|NA|NA|NA|NA
10318|11087|1|1|1|1|NA|NA|NA|NA
10319|11088|1|1|1|1|NA|NA|NA|NA
10320|11090|1|1|1|1|NA|NA|NA|NA
10321|11091|1|1|1|1|NA|NA|NA|NA
10322|11092|1|1|1|1|NA|NA|NA|NA
10323|11093|1|1|1|1|NA|NA|NA|NA
10324|11095|1|1|1|1|NA|NA|NA|NA
10325|11096|1|1|1|1|NA|NA|NA|NA
10326|11097|1|1|1|1|NA|NA|NA|NA
10327|11098|1|1|1|1|NA|NA|NA|NA
10328|11099|1|1|1|1|NA|NA|NA|NA
10329|11100|1|1|1|1|NA|NA|NA|NA
10330|11101|1|1|1|1|NA|NA|NA|NA
10331|11102|1|1|1|1|NA|NA|NA|NA
10332|11103|1|1|1|1|NA|NA|NA|NA
10333|11104|1|1|1|1|NA|NA|NA|NA
10334|11105|1|1|1|1|NA|NA|NA|NA
10335|11106|1|1|1|1|NA|NA|NA|NA
10336|11107|1|1|1|1|NA|NA|NA|NA
10337|11108|1|1|1|1|NA|NA|NA|NA
10338|11109|1|1|1|1|NA|NA|NA|NA
10339|11110|1|1|1|1|NA|NA|NA|NA
10340|11111|NA|1|14|1|NA|NA|NA|NA
10341|11112|NA|1|14|1|NA|NA|NA|NA
10342|11113|NA|1|14|1|NA|NA|NA|NA
10399|11191|2|1|8|1|NA|NA|NA|NA
10400|11191|2|1|10|1|NA|NA|NA|NA
10401|11191|2|1|12|1|NA|NA|NA|NA
10402|11191|2|1|13|1|NA|NA|NA|NA
10404|11188|2|1|8|1|NA|NA|NA|NA
10405|11188|2|1|10|1|NA|NA|NA|NA
10406|11188|2|1|12|1|NA|NA|NA|NA
10407|11188|2|1|13|1|NA|NA|NA|NA
10408|11186|2|1|8|1|NA|NA|NA|NA
10409|11186|2|1|10|1|NA|NA|NA|NA
10410|11186|2|1|12|1|NA|NA|NA|NA
10411|11186|2|1|13|1|NA|NA|NA|NA
10441|11325|1|1|1|1|NA|NA|NA|NA
10443|11328|1|1|1|1|NA|NA|NA|NA
10447|11333|1|1|1|1|NA|NA|NA|NA
10448|11318|1|1|14|1|NA|NA|NA|NA
10449|11317|1|1|14|1|NA|NA|NA|NA
10450|11319|1|1|14|1|NA|NA|NA|NA
10451|11316|1|1|14|1|NA|NA|NA|NA
10452|11320|1|1|14|1|NA|NA|NA|NA
10453|11321|1|1|14|1|NA|NA|NA|NA
10454|11322|1|1|14|1|NA|NA|NA|NA
10455|11327|1|1|1|1|NA|NA|NA|NA
10456|11330|1|1|1|1|NA|NA|NA|NA
10457|11331|1|1|1|1|NA|NA|NA|NA
10458|11312|1|1|1|1|NA|NA|NA|NA
10459|11311|1|1|1|1|NA|NA|NA|NA
10460|11309|1|1|1|1|NA|NA|NA|NA
10461|11307|1|1|1|1|NA|NA|NA|NA
10462|11305|1|1|1|1|NA|NA|NA|NA
10463|11304|1|1|1|1|NA|NA|NA|NA
10464|11302|1|1|1|1|NA|NA|NA|NA
10465|11300|1|1|1|1|NA|NA|NA|NA
10466|11196|NA|1|11|1|NA|NA|NA|NA
10467|11195|NA|1|11|1|NA|NA|NA|NA
10468|11194|1|1|11|1|NA|NA|NA|NA
10469|11193|1|1|11|1|NA|NA|NA|NA
10470|11192|1|1|11|1|NA|NA|NA|NA
10471|11190|1|1|11|1|NA|NA|NA|NA
10472|11189|1|1|11|1|NA|NA|NA|NA
10473|11187|1|1|11|1|NA|NA|NA|NA
10474|11185|1|1|1|1|NA|NA|NA|NA
10475|11184|1|1|1|1|NA|NA|NA|NA
10476|11183|1|1|1|1|NA|NA|NA|NA
10477|11182|1|1|1|1|NA|NA|NA|NA
10478|11181|1|1|1|1|NA|NA|NA|NA
10479|11180|1|1|1|1|NA|NA|NA|NA
10480|11179|1|1|1|1|NA|NA|NA|NA
10481|11178|1|1|1|1|NA|NA|NA|NA
10482|11177|1|1|1|1|NA|NA|NA|NA
10483|11176|1|1|1|1|NA|NA|NA|NA
10484|11175|1|1|1|1|NA|NA|NA|NA
10485|11174|1|1|1|1|NA|NA|NA|NA
10486|11173|1|1|1|1|NA|NA|NA|NA
10487|11172|1|1|1|1|NA|NA|NA|NA
10488|11171|1|1|1|1|NA|NA|NA|NA
10489|11170|1|1|1|1|NA|NA|NA|NA
10490|11169|1|1|1|1|NA|NA|NA|NA
10491|11168|1|1|1|1|NA|NA|NA|NA
10492|11167|1|1|1|1|NA|NA|NA|NA
10493|11166|1|1|1|1|NA|NA|NA|NA
10494|11165|1|1|1|1|NA|NA|NA|NA
10495|11164|1|1|1|1|NA|NA|NA|NA
10496|11163|1|1|1|1|NA|NA|NA|NA
10497|11162|1|1|1|1|NA|NA|NA|NA
10498|11161|1|1|1|1|NA|NA|NA|NA
10499|11160|2|1|1|1|NA|NA|NA|NA
10500|11159|2|1|1|1|NA|NA|NA|NA
10501|11158|2|1|1|1|NA|NA|NA|NA
10502|11150|1|1|14|1|NA|NA|NA|NA
10503|11069|1|1|1|1|NA|NA|NA|NA
10504|11068|1|1|1|1|NA|NA|NA|NA
10505|11067|1|1|1|1|NA|NA|NA|NA
10506|11066|1|1|1|1|NA|NA|NA|NA
10507|11010|1|1|1|1|NA|NA|NA|NA
10508|10984|1|1|5|1|NA|NA|NA|NA
10509|10981|NA|1|5|1|NA|NA|NA|NA
10510|10955|1|1|4|1|NA|NA|NA|NA
10511|10954|1|1|4|1|NA|NA|NA|NA
10512|10864|NA|1|11|1|NA|NA|NA|NA
10514|11448|1|1|14|1|NA|NA|NA|NA
10516|11450|1|1|14|1|NA|NA|NA|NA
10517|11451|1|1|14|1|NA|NA|NA|NA
10518|11449|1|1|14|1|NA|NA|NA|NA
10520|11452|1|1|14|1|NA|NA|NA|NA
10521|11453|1|1|1|1|NA|NA|NA|NA
10522|11454|1|1|14|1|NA|NA|NA|NA
10523|11455|1|1|1|1|NA|NA|NA|NA
10524|11456|1|1|1|1|NA|NA|NA|NA
10525|11457|1|1|1|1|NA|NA|NA|NA
10526|11458|1|1|1|1|NA|NA|NA|NA
10527|11459|2|1|1|1|NA|NA|NA|NA
10528|11459|2|1|7|1|NA|NA|NA|NA
10529|11460|2|1|1|1|NA|NA|NA|NA
10530|11460|2|1|7|1|NA|NA|NA|NA
10531|11461|2|1|1|1|NA|NA|NA|NA
10532|11461|2|1|7|1|NA|NA|NA|NA
10533|11462|1|1|1|1|NA|NA|NA|NA
10534|11463|1|1|1|1|NA|NA|NA|NA
10535|11464|1|1|1|1|NA|NA|NA|NA
10536|11465|1|1|14|1|NA|NA|NA|NA
10537|11466|1|1|14|1|NA|NA|NA|NA
10538|11467|1|1|14|1|NA|NA|NA|NA
10539|11468|1|1|14|1|NA|NA|NA|NA
10540|11501|1|1|1|1|NA|NA|NA|NA
10541|11507|1|1|1|1|NA|NA|NA|NA
10542|11531|1|1|1|1|NA|NA|NA|NA
10543|11537|1|1|1|1|NA|NA|NA|NA
10544|11539|1|1|1|1|NA|NA|NA|NA
10545|11540|2|1|1|1|NA|NA|NA|NA
10546|11541|2|1|7|1|NA|NA|NA|NA
10549|11544|1|1|1|1|NA|NA|NA|NA
10550|11543|1|1|1|1|NA|NA|NA|NA
10552|11546|1|1|1|1|NA|NA|NA|NA
10554|11548|1|1|1|1|NA|NA|NA|NA
10555|11549|1|1|1|1|NA|NA|NA|NA
10556|11547|1|1|1|1|NA|NA|NA|NA
10557|11550|1|1|1|1|NA|NA|NA|NA
10559|11552|1|1|1|1|NA|NA|NA|NA
10561|11554|1|1|1|1|NA|NA|NA|NA
10563|11555|1|1|1|1|NA|NA|NA|NA
10564|11553|2|1|7|1|NA|NA|NA|NA
10565|11551|2|1|7|1|NA|NA|NA|NA
10566|11545|2|1|7|1|NA|NA|NA|NA
10567|11542|2|1|7|1|NA|NA|NA|NA
10568|11556|1|1|1|1|NA|NA|NA|NA
10569|11557|1|1|11|1|NA|NA|NA|NA
10570|11557|1|1|4|1|NA|NA|NA|NA
10571|11558|1|1|11|1|NA|NA|NA|NA
10572|11558|1|1|4|1|NA|NA|NA|NA
10573|11559|1|1|11|1|NA|NA|NA|NA
10574|11559|1|1|4|1|NA|NA|NA|NA
10575|11560|1|1|11|1|NA|NA|NA|NA
10576|11560|1|1|4|1|NA|NA|NA|NA
10579|11561|1|1|11|1|NA|NA|NA|NA
10580|11561|1|1|4|1|NA|NA|NA|NA
10583|11562|1|1|11|1|NA|NA|NA|NA
10584|11562|1|1|4|1|NA|NA|NA|NA
10585|11563|1|1|11|1|NA|NA|NA|NA
10586|11563|1|1|4|1|NA|NA|NA|NA
10589|11564|1|1|11|1|NA|NA|NA|NA
10590|11564|1|1|4|1|NA|NA|NA|NA
10591|11565|1|1|11|1|NA|NA|NA|NA
10592|11565|1|1|4|1|NA|NA|NA|NA
10593|11566|1|1|11|1|NA|NA|NA|NA
10594|11566|1|1|4|1|NA|NA|NA|NA
10597|11568|2|1|7|1|NA|NA|NA|NA
10598|11567|2|1|7|1|NA|NA|NA|NA
10600|11569|2|1|7|1|NA|NA|NA|NA
10601|11570|2|1|7|1|NA|NA|NA|NA
10603|11571|2|1|7|1|NA|NA|NA|NA
10604|11572|2|1|7|1|NA|NA|NA|NA
10606|11573|2|1|7|1|NA|NA|NA|NA
10607|11575|2|1|7|1|NA|NA|NA|NA
10610|11577|2|1|7|1|NA|NA|NA|NA
10611|11579|2|1|7|1|NA|NA|NA|NA
10612|11578|1|1|7|1|NA|NA|NA|NA
10613|11580|2|1|7|1|NA|NA|NA|NA
10614|11581|NA|1|7|1|NA|NA|NA|NA
10615|11582|1|1|1|1|NA|NA|NA|NA
10616|11583|1|1|1|1|NA|NA|NA|NA
10617|11584|1|1|1|1|NA|NA|NA|NA
10618|11585|NA|1|7|1|NA|NA|NA|NA
10619|11586|2|1|7|1|NA|NA|NA|NA
10620|11587|2|1|7|1|NA|NA|NA|NA
10622|11588|2|1|7|1|NA|NA|NA|NA
10623|11589|1|1|7|1|NA|NA|NA|NA
10624|11590|1|1|1|1|NA|NA|NA|NA
10625|11591|2|1|1|1|NA|NA|NA|NA
10626|11592|1|1|1|1|NA|NA|NA|NA
10628|11593|1|1|1|1|NA|NA|NA|NA
10629|11594|1|1|1|1|NA|NA|NA|NA
10630|11595|1|1|1|1|NA|NA|NA|NA
10631|11596|1|1|1|1|NA|NA|NA|NA
10632|11597|1|1|1|1|NA|NA|NA|NA
10633|11598|1|1|1|1|NA|NA|NA|NA
10634|11599|1|1|1|1|NA|NA|NA|NA
10635|11600|1|1|1|1|NA|NA|NA|NA
10636|11601|1|1|1|1|NA|NA|NA|NA
10638|11603|1|1|1|1|NA|NA|NA|NA
10639|11602|1|1|1|1|NA|NA|NA|NA
10640|11604|1|1|1|1|NA|NA|NA|NA
10641|11605|1|1|1|1|NA|NA|NA|NA
10642|11606|1|1|1|1|NA|NA|NA|NA
10643|11607|1|1|1|1|NA|NA|NA|NA
10644|11608|1|1|1|1|NA|NA|NA|NA
10647|11611|1|1|1|1|NA|NA|NA|NA
10648|11612|1|1|1|1|NA|NA|NA|NA
10650|11614|1|1|1|1|NA|NA|NA|NA
10651|11617|2|1|1|1|NA|NA|NA|NA
10645|11609|1|1|1|1|NA|NA|NA|NA
10646|11610|1|1|1|1|NA|NA|NA|NA
10654|11629|2|1|8|1|NA|NA|NA|NA
10655|11629|2|1|10|1|NA|NA|NA|NA
10656|11629|2|1|12|1|NA|NA|NA|NA
10657|11629|2|1|13|1|NA|NA|NA|NA
10658|11630|2|1|8|1|NA|NA|NA|NA
10659|11630|2|1|10|1|NA|NA|NA|NA
10660|11630|2|1|12|1|NA|NA|NA|NA
10661|11630|2|1|13|1|NA|NA|NA|NA
10662|11631|2|1|8|1|NA|NA|NA|NA
10663|11631|2|1|10|1|NA|NA|NA|NA
10664|11631|2|1|12|1|NA|NA|NA|NA
10665|11631|2|1|13|1|NA|NA|NA|NA
10666|11632|2|1|8|1|NA|NA|NA|NA
10667|11632|2|1|10|1|NA|NA|NA|NA
10668|11632|2|1|12|1|NA|NA|NA|NA
10669|11632|2|1|13|1|NA|NA|NA|NA
10670|11633|2|1|8|1|NA|NA|NA|NA
10671|11633|2|1|10|1|NA|NA|NA|NA
10672|11633|2|1|12|1|NA|NA|NA|NA
10673|11633|2|1|13|1|NA|NA|NA|NA
10674|11634|2|1|8|1|NA|NA|NA|NA
10675|11634|2|1|10|1|NA|NA|NA|NA
10676|11634|2|1|12|1|NA|NA|NA|NA
10677|11634|2|1|13|1|NA|NA|NA|NA
10682|11636|2|1|8|1|NA|NA|NA|NA
10683|11636|2|1|10|1|NA|NA|NA|NA
10684|11636|2|1|12|1|NA|NA|NA|NA
10685|11636|2|1|13|1|NA|NA|NA|NA
10686|11647|1|1|7|1|NA|NA|NA|NA
10687|11648|1|1|7|1|NA|NA|NA|NA
10688|11649|1|1|7|1|NA|NA|NA|NA
10689|11650|1|1|7|1|NA|NA|NA|NA
10690|11651|1|1|7|1|NA|NA|NA|NA
10691|11652|1|1|7|1|NA|NA|NA|NA
10692|11653|1|1|7|1|NA|NA|NA|NA
10693|11654|1|1|7|1|NA|NA|NA|NA
10694|11655|1|1|7|1|NA|NA|NA|NA
10695|11656|1|1|7|1|NA|NA|NA|NA
10696|11657|1|1|7|1|NA|NA|NA|NA
10697|11658|1|1|7|1|NA|NA|NA|NA
10698|11659|1|1|7|1|NA|NA|NA|NA
10699|11660|1|1|7|1|NA|NA|NA|NA
10700|11661|1|1|7|1|NA|NA|NA|NA
10702|11662|1|1|7|1|NA|NA|NA|NA
10704|11663|1|1|7|1|NA|NA|NA|NA
10705|11664|1|1|7|1|NA|NA|NA|NA
10706|11665|1|1|7|1|NA|NA|NA|NA
10707|11666|1|1|7|1|NA|NA|NA|NA
10708|11667|1|1|7|1|NA|NA|NA|NA
10709|11668|1|1|7|1|NA|NA|NA|NA
10710|11669|1|1|7|1|NA|NA|NA|NA
10711|11670|1|1|7|1|NA|NA|NA|NA
10712|11671|1|1|7|1|NA|NA|NA|NA
10713|11672|1|1|7|1|NA|NA|NA|NA
10714|11673|1|1|7|1|NA|NA|NA|NA
10715|11674|1|1|7|1|NA|NA|NA|NA
10716|11675|1|1|7|1|NA|NA|NA|NA
10717|11676|1|1|7|1|NA|NA|NA|NA
10718|11677|1|1|7|1|NA|NA|NA|NA
10719|11678|1|1|7|1|NA|NA|NA|NA
10721|11679|1|1|7|1|NA|NA|NA|NA
10722|11680|1|1|7|1|NA|NA|NA|NA
10723|11681|1|1|7|1|NA|NA|NA|NA
10725|11683|1|1|7|1|NA|NA|NA|NA
10726|11684|1|1|7|1|NA|NA|NA|NA
10727|11685|1|1|7|1|NA|NA|NA|NA
10728|11686|1|1|7|1|NA|NA|NA|NA
10731|11689|1|1|7|1|NA|NA|NA|NA
10732|11688|1|1|7|1|NA|NA|NA|NA
10733|11687|1|1|7|1|NA|NA|NA|NA
10734|11682|1|1|7|1|NA|NA|NA|NA
10737|11691|2|1|12|1|NA|NA|NA|NA
10738|11691|2|1|13|1|NA|NA|NA|NA
10739|11690|2|1|12|1|NA|NA|NA|NA
10740|11690|2|1|13|1|NA|NA|NA|NA
10741|11692|2|1|12|1|NA|NA|NA|NA
10742|11692|2|1|13|1|NA|NA|NA|NA
10743|11693|2|1|12|1|NA|NA|NA|NA
10744|11693|2|1|13|1|NA|NA|NA|NA
10745|11694|1|1|7|1|NA|NA|NA|NA
10746|11695|1|1|7|1|NA|NA|NA|NA
10747|11696|1|1|7|1|NA|NA|NA|NA
10748|11697|1|1|7|1|NA|NA|NA|NA
10749|11698|1|1|7|1|NA|NA|NA|NA
10750|11699|1|1|7|1|NA|NA|NA|NA
10751|11700|1|1|7|1|NA|NA|NA|NA
10752|11701|1|1|7|1|NA|NA|NA|NA
10756|11705|2|1|7|1|NA|NA|NA|NA
10758|11706|1|1|7|1|NA|NA|NA|NA
10759|11707|1|1|7|1|NA|NA|NA|NA
10761|11709|1|1|7|1|NA|NA|NA|NA
10762|11710|1|1|7|1|NA|NA|NA|NA
10763|11711|1|1|7|1|NA|NA|NA|NA
10765|11713|1|1|7|1|NA|NA|NA|NA
10766|11714|1|1|7|1|NA|NA|NA|NA
10767|11715|1|1|7|1|NA|NA|NA|NA
10768|11716|1|1|7|1|NA|NA|NA|NA
10769|11717|1|1|7|1|NA|NA|NA|NA
10770|11718|1|1|7|1|NA|NA|NA|NA
10771|11719|1|1|7|1|NA|NA|NA|NA
10772|11720|1|1|7|1|NA|NA|NA|NA
10773|11721|1|1|7|1|NA|NA|NA|NA
10776|11723|2|1|7|1|NA|NA|NA|NA
10777|11724|2|1|7|1|NA|NA|NA|NA
10778|11722|2|1|7|1|NA|NA|NA|NA
10779|11712|2|1|7|1|NA|NA|NA|NA
10780|11708|2|1|7|1|NA|NA|NA|NA
10781|11704|2|1|7|1|NA|NA|NA|NA
10782|11703|1|1|7|1|NA|NA|NA|NA
10783|11702|1|1|7|1|NA|NA|NA|NA
10784|11725|1|1|7|1|NA|NA|NA|NA
10785|11726|1|1|7|1|NA|NA|NA|NA
10786|11727|1|1|7|1|NA|NA|NA|NA
10787|11728|1|1|7|1|NA|NA|NA|NA
10789|11730|1|1|7|1|NA|NA|NA|NA
10790|11729|2|1|7|1|NA|NA|NA|NA
10791|11731|1|1|7|1|NA|NA|NA|NA
10793|11733|1|1|7|1|NA|NA|NA|NA
10794|11734|1|1|7|1|NA|NA|NA|NA
10795|11735|2|1|7|1|NA|NA|NA|NA
10796|11736|1|1|7|1|NA|NA|NA|NA
10797|11732|2|1|7|1|NA|NA|NA|NA
10798|11737|2|1|7|1|NA|NA|NA|NA
10799|11738|2|1|7|1|NA|NA|NA|NA
10800|11739|1|1|7|1|NA|NA|NA|NA
10801|11740|1|1|7|1|NA|NA|NA|NA
10802|11741|2|1|7|1|NA|NA|NA|NA
10803|11742|1|1|7|1|NA|NA|NA|NA
10804|11743|2|1|7|1|NA|NA|NA|NA
10805|11744|2|1|7|1|NA|NA|NA|NA
10806|11745|1|1|7|1|NA|NA|NA|NA
10807|11746|2|1|7|1|NA|NA|NA|NA
10809|11747|2|1|7|1|NA|NA|NA|NA
10810|11748|2|1|7|1|NA|NA|NA|NA
10811|11749|2|1|7|1|NA|NA|NA|NA
10812|11750|2|1|7|1|NA|NA|NA|NA
10814|11751|1|1|7|1|NA|NA|NA|NA
10816|11752|1|1|7|1|NA|NA|NA|NA
10817|11753|2|1|7|1|NA|NA|NA|NA
10818|11754|1|1|7|1|NA|NA|NA|NA
10820|11756|1|1|7|1|NA|NA|NA|NA
10821|11755|2|1|7|1|NA|NA|NA|NA
10822|11757|1|1|7|1|NA|NA|NA|NA
10823|11758|2|1|7|1|NA|NA|NA|NA
10824|11759|1|1|7|1|NA|NA|NA|NA
10825|11760|2|1|7|1|NA|NA|NA|NA
10826|11761|2|1|7|1|NA|NA|NA|NA
10827|11762|1|1|7|1|NA|NA|NA|NA
10828|11763|1|1|7|1|NA|NA|NA|NA
10829|11764|2|1|7|1|NA|NA|NA|NA
10830|11765|2|1|7|1|NA|NA|NA|NA
10831|11766|2|1|7|1|NA|NA|NA|NA
10832|11767|2|1|7|1|NA|NA|NA|NA
