id,control_politico_id,congresista_id,activo,usercreated,usermodifed,created_at,updated_at
98281,4568,2598,1,NA,NA,NA,NA
98282,4568,1844,1,NA,NA,NA,NA
98283,4568,1415,1,NA,NA,NA,NA
98284,4568,477,1,NA,NA,NA,NA
98313,4499,2561,1,NA,NA,NA,NA
98332,4518,2416,1,NA,NA,NA,NA
98333,4518,2418,1,NA,NA,NA,NA
98337,2815,2516,1,NA,NA,NA,NA
98338,2815,1569,1,NA,NA,NA,NA
98339,2815,2446,1,NA,NA,NA,NA
98340,2815,2537,1,NA,NA,NA,NA
98341,2815,2540,1,NA,NA,NA,NA
98342,2815,2490,1,NA,NA,NA,NA
98343,2815,2410,1,NA,NA,NA,NA
98344,2815,1591,1,NA,NA,NA,NA
98345,2826,2193,1,NA,NA,NA,NA
98346,2826,2430,1,NA,NA,NA,NA
98347,2826,2420,1,NA,NA,NA,NA
98348,2826,2092,1,NA,NA,NA,NA
98359,4201,2536,1,NA,NA,NA,NA
98360,4201,2235,1,NA,NA,NA,NA
98361,4201,2486,1,NA,NA,NA,NA
98362,4201,2468,1,NA,NA,NA,NA
98363,4201,2149,1,NA,NA,NA,NA
98364,4201,2458,1,NA,NA,NA,NA
98369,4216,2334,1,NA,NA,NA,NA
98370,4216,1490,1,NA,NA,NA,NA
98377,4284,2651,1,NA,NA,NA,NA
98378,4284,991,1,NA,NA,NA,NA
98379,4284,2583,1,NA,NA,NA,NA
98380,4284,1844,1,NA,NA,NA,NA
98381,4284,1629,1,NA,NA,NA,NA
98382,4284,477,1,NA,NA,NA,NA
98395,4217,2421,1,NA,NA,NA,NA
98396,4218,2430,1,NA,NA,NA,NA
98397,4218,2420,1,NA,NA,NA,NA
98398,4218,2193,1,NA,NA,NA,NA
98399,4218,2426,1,NA,NA,NA,NA
98400,4218,2092,1,NA,NA,NA,NA
98401,4218,2502,1,NA,NA,NA,NA
98402,4218,2513,1,NA,NA,NA,NA
98403,4218,1762,1,NA,NA,NA,NA
98404,4218,2472,1,NA,NA,NA,NA
98405,4218,2421,1,NA,NA,NA,NA
98406,4218,2214,1,NA,NA,NA,NA
98407,4218,2176,1,NA,NA,NA,NA
98408,4218,2233,1,NA,NA,NA,NA
98409,4219,2090,1,NA,NA,NA,NA
98410,4219,2579,1,NA,NA,NA,NA
98411,4219,2653,1,NA,NA,NA,NA
98412,4219,2602,1,NA,NA,NA,NA
98413,4219,2584,1,NA,NA,NA,NA
98414,4219,2675,1,NA,NA,NA,NA
98422,4594,2296,1,NA,NA,NA,NA
98423,4595,2456,1,NA,NA,NA,NA
98424,4595,2536,1,NA,NA,NA,NA
98425,4595,2124,1,NA,NA,NA,NA
98426,4595,2149,1,NA,NA,NA,NA
98427,4595,2486,1,NA,NA,NA,NA
98428,4595,2468,1,NA,NA,NA,NA
98429,4595,2542,1,NA,NA,NA,NA
98430,4595,2458,1,NA,NA,NA,NA
98442,4596,2422,1,NA,NA,NA,NA
98453,4605,2635,1,NA,NA,NA,NA
98454,4605,1629,1,NA,NA,NA,NA
98457,4606,2644,1,NA,NA,NA,NA
98497,4520,1920,1,NA,NA,NA,NA
98498,4520,2649,1,NA,NA,NA,NA
98499,4520,1469,1,NA,NA,NA,NA
98500,4520,1707,1,NA,NA,NA,NA
98501,4607,2645,1,NA,NA,NA,NA
98502,4607,745,1,NA,NA,NA,NA
98503,4607,1841,1,NA,NA,NA,NA
98504,4608,2467,1,NA,NA,NA,NA
98505,4608,2462,1,NA,NA,NA,NA
98506,4608,2538,1,NA,NA,NA,NA
98507,4608,2667,1,NA,NA,NA,NA
98508,4609,2499,1,NA,NA,NA,NA
98520,4610,2489,1,NA,NA,NA,NA
98521,4611,2256,1,NA,NA,NA,NA
98522,4611,1712,1,NA,NA,NA,NA
98523,4611,2192,1,NA,NA,NA,NA
98524,4611,2342,1,NA,NA,NA,NA
98525,4611,2644,1,NA,NA,NA,NA
98526,4611,2612,1,NA,NA,NA,NA
98527,4611,2616,1,NA,NA,NA,NA
98528,4611,2254,1,NA,NA,NA,NA
98529,4611,2299,1,NA,NA,NA,NA
98530,4611,2632,1,NA,NA,NA,NA
98531,4611,2559,1,NA,NA,NA,NA
98532,4611,2655,1,NA,NA,NA,NA
98533,4611,2652,1,NA,NA,NA,NA
98534,4325,1569,1,NA,NA,NA,NA
98535,4325,2418,1,NA,NA,NA,NA
98536,4325,2516,1,NA,NA,NA,NA
98537,4325,2124,1,NA,NA,NA,NA
98538,4325,2518,1,NA,NA,NA,NA
98539,4325,2517,1,NA,NA,NA,NA
98540,4325,2523,1,NA,NA,NA,NA
98541,4325,2527,1,NA,NA,NA,NA
98542,4325,2149,1,NA,NA,NA,NA
98543,4325,2519,1,NA,NA,NA,NA
98544,4325,2479,1,NA,NA,NA,NA
98549,4612,2175,1,NA,NA,NA,NA
98550,4612,2149,1,NA,NA,NA,NA
98551,4612,2397,1,NA,NA,NA,NA
98553,4570,2533,1,NA,NA,NA,NA
98554,4613,2347,1,NA,NA,NA,NA
98555,4613,1712,1,NA,NA,NA,NA
98556,4613,2192,1,NA,NA,NA,NA
98557,4613,2256,1,NA,NA,NA,NA
98558,4613,2342,1,NA,NA,NA,NA
98559,4613,2644,1,NA,NA,NA,NA
98560,4613,2612,1,NA,NA,NA,NA
98561,4613,2616,1,NA,NA,NA,NA
98562,4613,2254,1,NA,NA,NA,NA
98563,4613,2299,1,NA,NA,NA,NA
98564,4613,2632,1,NA,NA,NA,NA
98565,4613,2559,1,NA,NA,NA,NA
98566,4613,2655,1,NA,NA,NA,NA
98567,4613,2652,1,NA,NA,NA,NA
98568,4614,2347,1,NA,NA,NA,NA
98569,4614,1712,1,NA,NA,NA,NA
98570,4614,2192,1,NA,NA,NA,NA
98571,4614,2256,1,NA,NA,NA,NA
98572,4614,2342,1,NA,NA,NA,NA
98573,4614,2644,1,NA,NA,NA,NA
98574,4614,2612,1,NA,NA,NA,NA
98575,4614,2616,1,NA,NA,NA,NA
98576,4614,2254,1,NA,NA,NA,NA
98577,4614,2299,1,NA,NA,NA,NA
98578,4614,2632,1,NA,NA,NA,NA
98579,4614,2559,1,NA,NA,NA,NA
98580,4614,2655,1,NA,NA,NA,NA
98581,4614,2652,1,NA,NA,NA,NA
98584,4615,2090,1,NA,NA,NA,NA
98585,4615,2579,1,NA,NA,NA,NA
98586,4615,2653,1,NA,NA,NA,NA
98587,4615,2602,1,NA,NA,NA,NA
98588,4615,2584,1,NA,NA,NA,NA
98589,4615,2675,1,NA,NA,NA,NA
98590,4615,2553,1,NA,NA,NA,NA
98591,4615,2589,1,NA,NA,NA,NA
98592,4617,2636,1,NA,NA,NA,NA
98593,4617,2646,1,NA,NA,NA,NA
98594,4617,1841,1,NA,NA,NA,NA
98595,4617,2147,1,NA,NA,NA,NA
98596,4617,2648,1,NA,NA,NA,NA
98600,4618,1782,1,NA,NA,NA,NA
98601,4618,2420,1,NA,NA,NA,NA
98602,4618,2193,1,NA,NA,NA,NA
98603,4618,2223,1,NA,NA,NA,NA
98604,4618,2502,1,NA,NA,NA,NA
98605,4618,2472,1,NA,NA,NA,NA
98606,4618,2421,1,NA,NA,NA,NA
98607,4618,2214,1,NA,NA,NA,NA
98608,4618,2176,1,NA,NA,NA,NA
98609,4618,2233,1,NA,NA,NA,NA
98618,4521,2654,1,NA,NA,NA,NA
98619,4521,2635,1,NA,NA,NA,NA
98620,4521,1629,1,NA,NA,NA,NA
98621,4619,2347,1,NA,NA,NA,NA
98622,4619,2655,1,NA,NA,NA,NA
98623,4619,2632,1,NA,NA,NA,NA
98624,4515,1610,1,NA,NA,NA,NA
98625,4285,1469,1,NA,NA,NA,NA
98626,4326,2553,1,NA,NA,NA,NA
98627,4638,2638,1,NA,NA,NA,NA
98628,4638,2579,1,NA,NA,NA,NA
98629,4638,2653,1,NA,NA,NA,NA
98630,4638,2628,1,NA,NA,NA,NA
98631,4638,2602,1,NA,NA,NA,NA
98632,4638,2584,1,NA,NA,NA,NA
98633,4638,2553,1,NA,NA,NA,NA
98634,4638,2647,1,NA,NA,NA,NA
98635,4638,2620,1,NA,NA,NA,NA
98636,4638,2589,1,NA,NA,NA,NA
98637,4638,1573,1,NA,NA,NA,NA
98638,4351,2638,1,NA,NA,NA,NA
98639,4351,2579,1,NA,NA,NA,NA
98640,4351,2653,1,NA,NA,NA,NA
98641,4351,2628,1,NA,NA,NA,NA
98642,4351,2602,1,NA,NA,NA,NA
98643,4351,2584,1,NA,NA,NA,NA
98644,4351,2553,1,NA,NA,NA,NA
98645,4351,2647,1,NA,NA,NA,NA
98646,4351,2620,1,NA,NA,NA,NA
98647,4351,2589,1,NA,NA,NA,NA
98648,4351,1573,1,NA,NA,NA,NA
98649,4647,2638,1,NA,NA,NA,NA
98650,4647,2579,1,NA,NA,NA,NA
98651,4647,2653,1,NA,NA,NA,NA
98652,4647,2628,1,NA,NA,NA,NA
98653,4647,2602,1,NA,NA,NA,NA
98654,4647,2584,1,NA,NA,NA,NA
98655,4647,2553,1,NA,NA,NA,NA
98656,4647,2647,1,NA,NA,NA,NA
98657,4647,2620,1,NA,NA,NA,NA
98658,4647,2589,1,NA,NA,NA,NA
98659,4647,1573,1,NA,NA,NA,NA
98660,4648,2638,1,NA,NA,NA,NA
98661,4648,2579,1,NA,NA,NA,NA
98662,4648,2653,1,NA,NA,NA,NA
98663,4648,2628,1,NA,NA,NA,NA
98664,4648,2602,1,NA,NA,NA,NA
98665,4648,2584,1,NA,NA,NA,NA
98666,4648,2553,1,NA,NA,NA,NA
98667,4648,2647,1,NA,NA,NA,NA
98668,4648,2620,1,NA,NA,NA,NA
98669,4648,2589,1,NA,NA,NA,NA
98670,4648,1573,1,NA,NA,NA,NA
98671,4276,2628,1,NA,NA,NA,NA
98672,4364,2638,1,NA,NA,NA,NA
98673,4364,2579,1,NA,NA,NA,NA
98674,4364,2653,1,NA,NA,NA,NA
98675,4364,2628,1,NA,NA,NA,NA
98676,4364,2584,1,NA,NA,NA,NA
98677,4364,2553,1,NA,NA,NA,NA
98678,4364,2647,1,NA,NA,NA,NA
98679,4364,2620,1,NA,NA,NA,NA
98680,4364,1573,1,NA,NA,NA,NA
98693,4649,2090,1,NA,NA,NA,NA
98694,4649,2579,1,NA,NA,NA,NA
98695,4649,2653,1,NA,NA,NA,NA
98696,4649,2602,1,NA,NA,NA,NA
98697,4649,2584,1,NA,NA,NA,NA
98698,4649,2675,1,NA,NA,NA,NA
98699,4649,2553,1,NA,NA,NA,NA
98700,4649,2647,1,NA,NA,NA,NA
98701,4649,2589,1,NA,NA,NA,NA
98702,4652,2638,1,NA,NA,NA,NA
98703,4652,2665,1,NA,NA,NA,NA
98704,4652,2579,1,NA,NA,NA,NA
98705,4652,2653,1,NA,NA,NA,NA
98706,4652,2628,1,NA,NA,NA,NA
98707,4652,2602,1,NA,NA,NA,NA
98708,4652,2584,1,NA,NA,NA,NA
98709,4652,2553,1,NA,NA,NA,NA
98710,4652,2647,1,NA,NA,NA,NA
98711,4652,2620,1,NA,NA,NA,NA
98712,4652,2589,1,NA,NA,NA,NA
98713,4652,1573,1,NA,NA,NA,NA
98714,4653,2628,1,NA,NA,NA,NA
98715,4653,2579,1,NA,NA,NA,NA
98716,4653,2620,1,NA,NA,NA,NA
98717,4653,2553,1,NA,NA,NA,NA
98718,4500,2579,1,NA,NA,NA,NA
98719,4500,2584,1,NA,NA,NA,NA
98720,4500,2620,1,NA,NA,NA,NA
98721,4500,2589,1,NA,NA,NA,NA
98722,4501,2638,1,NA,NA,NA,NA
98723,4501,2579,1,NA,NA,NA,NA
98724,4501,2653,1,NA,NA,NA,NA
98725,4501,2628,1,NA,NA,NA,NA
98726,4501,2602,1,NA,NA,NA,NA
98727,4501,2584,1,NA,NA,NA,NA
98728,4501,2553,1,NA,NA,NA,NA
98729,4501,2647,1,NA,NA,NA,NA
98730,4501,2620,1,NA,NA,NA,NA
98731,4501,2589,1,NA,NA,NA,NA
98732,4501,1573,1,NA,NA,NA,NA
98733,4522,2579,1,NA,NA,NA,NA
98734,4522,2638,1,NA,NA,NA,NA
98735,4522,2584,1,NA,NA,NA,NA
98736,4522,2602,1,NA,NA,NA,NA
98737,4654,2579,1,NA,NA,NA,NA
98738,4654,2653,1,NA,NA,NA,NA
98739,4654,2628,1,NA,NA,NA,NA
98740,4654,2602,1,NA,NA,NA,NA
98741,4654,2584,1,NA,NA,NA,NA
98742,4654,2553,1,NA,NA,NA,NA
98743,4654,2647,1,NA,NA,NA,NA
98744,4654,2620,1,NA,NA,NA,NA
98745,4654,2589,1,NA,NA,NA,NA
98746,4654,1573,1,NA,NA,NA,NA
98747,4655,2435,1,NA,NA,NA,NA
98748,4571,2513,1,NA,NA,NA,NA
98749,4571,2392,1,NA,NA,NA,NA
98750,4571,2420,1,NA,NA,NA,NA
98751,4571,2135,1,NA,NA,NA,NA
98752,4571,2193,1,NA,NA,NA,NA
98753,4571,2181,1,NA,NA,NA,NA
98754,4571,2223,1,NA,NA,NA,NA
98755,4571,2092,1,NA,NA,NA,NA
98756,4571,2502,1,NA,NA,NA,NA
98757,4571,2495,1,NA,NA,NA,NA
98758,4571,1762,1,NA,NA,NA,NA
98759,4571,2472,1,NA,NA,NA,NA
98760,4571,2421,1,NA,NA,NA,NA
98761,4571,2430,1,NA,NA,NA,NA
98762,4571,2214,1,NA,NA,NA,NA
98763,4571,2176,1,NA,NA,NA,NA
98764,4571,2233,1,NA,NA,NA,NA
98765,4572,2133,1,NA,NA,NA,NA
98766,4572,2495,1,NA,NA,NA,NA
98767,4523,2100,1,NA,NA,NA,NA
98768,4523,1446,1,NA,NA,NA,NA
98769,4523,1384,1,NA,NA,NA,NA
98770,4523,1711,1,NA,NA,NA,NA
98771,4523,2598,1,NA,NA,NA,NA
98772,4523,1844,1,NA,NA,NA,NA
98773,4523,1415,1,NA,NA,NA,NA
98774,4523,477,1,NA,NA,NA,NA
98775,4468,2497,1,NA,NA,NA,NA
98776,4468,2518,1,NA,NA,NA,NA
98777,4468,2404,1,NA,NA,NA,NA
98778,4468,2539,1,NA,NA,NA,NA
98784,4657,1773,1,NA,NA,NA,NA
98785,4657,2574,1,NA,NA,NA,NA
98786,4524,2536,1,NA,NA,NA,NA
98787,4524,2657,1,NA,NA,NA,NA
98788,4524,2236,1,NA,NA,NA,NA
98789,4524,2235,1,NA,NA,NA,NA
98790,4557,2648,1,NA,NA,NA,NA
98791,4557,2645,1,NA,NA,NA,NA
98792,4557,2342,1,NA,NA,NA,NA
98793,4557,2650,1,NA,NA,NA,NA
98794,4557,991,1,NA,NA,NA,NA
98795,4557,2649,1,NA,NA,NA,NA
98797,4558,2114,1,NA,NA,NA,NA
98798,4558,2236,1,NA,NA,NA,NA
98799,4558,2456,1,NA,NA,NA,NA
98800,4558,2489,1,NA,NA,NA,NA
98801,4558,2235,1,NA,NA,NA,NA
98802,4558,2517,1,NA,NA,NA,NA
98803,4558,2523,1,NA,NA,NA,NA
98804,4558,2542,1,NA,NA,NA,NA
98805,4558,2657,1,NA,NA,NA,NA
98806,4558,2149,1,NA,NA,NA,NA
98807,4559,2114,1,NA,NA,NA,NA
98808,4573,2513,1,NA,NA,NA,NA
98809,4573,1782,1,NA,NA,NA,NA
98810,4573,2420,1,NA,NA,NA,NA
98811,4573,2181,1,NA,NA,NA,NA
98812,4573,2426,1,NA,NA,NA,NA
98813,4573,2223,1,NA,NA,NA,NA
98814,4573,2502,1,NA,NA,NA,NA
98815,4573,2495,1,NA,NA,NA,NA
98816,4573,1762,1,NA,NA,NA,NA
98817,4573,2214,1,NA,NA,NA,NA
98818,4573,2176,1,NA,NA,NA,NA
98819,4620,2644,1,NA,NA,NA,NA
98822,4622,1707,1,NA,NA,NA,NA
98823,4660,2638,1,NA,NA,NA,NA
98824,4660,2579,1,NA,NA,NA,NA
98825,4660,2653,1,NA,NA,NA,NA
98826,4660,2628,1,NA,NA,NA,NA
98827,4660,2602,1,NA,NA,NA,NA
98828,4660,2584,1,NA,NA,NA,NA
98829,4660,2553,1,NA,NA,NA,NA
98830,4660,2647,1,NA,NA,NA,NA
98831,4660,2620,1,NA,NA,NA,NA
98832,4660,2589,1,NA,NA,NA,NA
98833,4660,1573,1,NA,NA,NA,NA
98834,4502,2579,1,NA,NA,NA,NA
98835,4502,2602,1,NA,NA,NA,NA
98836,4502,2620,1,NA,NA,NA,NA
98837,4502,2553,1,NA,NA,NA,NA
98838,4550,2560,1,NA,NA,NA,NA
98839,4666,2584,1,NA,NA,NA,NA
98840,4574,2516,1,NA,NA,NA,NA
98841,4574,1569,1,NA,NA,NA,NA
98842,4574,2446,1,NA,NA,NA,NA
98843,4574,2537,1,NA,NA,NA,NA
98844,4574,2540,1,NA,NA,NA,NA
98845,4574,2490,1,NA,NA,NA,NA
98846,4574,2410,1,NA,NA,NA,NA
98847,4574,1591,1,NA,NA,NA,NA
98848,4575,2445,1,NA,NA,NA,NA
98849,4575,2516,1,NA,NA,NA,NA
98850,4575,1569,1,NA,NA,NA,NA
98851,4575,2070,1,NA,NA,NA,NA
98852,4575,2446,1,NA,NA,NA,NA
98853,4575,2537,1,NA,NA,NA,NA
98854,4575,2540,1,NA,NA,NA,NA
98855,4575,2490,1,NA,NA,NA,NA
98856,4575,2157,1,NA,NA,NA,NA
98857,4575,2410,1,NA,NA,NA,NA
98858,4575,2534,1,NA,NA,NA,NA
98859,4575,2524,1,NA,NA,NA,NA
98860,4575,1591,1,NA,NA,NA,NA
98862,4667,2361,1,NA,NA,NA,NA
98863,4551,2518,1,NA,NA,NA,NA
98864,4551,2418,1,NA,NA,NA,NA
98865,4551,2108,1,NA,NA,NA,NA
98866,4668,2347,1,NA,NA,NA,NA
98867,4668,1712,1,NA,NA,NA,NA
98868,4668,2192,1,NA,NA,NA,NA
98869,4668,2256,1,NA,NA,NA,NA
98870,4668,2342,1,NA,NA,NA,NA
98871,4668,2644,1,NA,NA,NA,NA
98872,4668,2612,1,NA,NA,NA,NA
98873,4668,2616,1,NA,NA,NA,NA
98874,4668,2254,1,NA,NA,NA,NA
98875,4668,2299,1,NA,NA,NA,NA
98876,4668,2632,1,NA,NA,NA,NA
98877,4668,2559,1,NA,NA,NA,NA
98878,4668,2655,1,NA,NA,NA,NA
98879,4668,2652,1,NA,NA,NA,NA
98880,4669,1469,1,NA,NA,NA,NA
98881,4623,1782,1,NA,NA,NA,NA
98882,4623,2392,1,NA,NA,NA,NA
98883,4623,2420,1,NA,NA,NA,NA
98884,4623,2193,1,NA,NA,NA,NA
98885,4623,2223,1,NA,NA,NA,NA
98886,4623,2513,1,NA,NA,NA,NA
98887,4623,2430,1,NA,NA,NA,NA
98888,4576,2296,1,NA,NA,NA,NA
98901,4222,2656,1,NA,NA,NA,NA
98902,4220,1309,1,NA,NA,NA,NA
98903,4220,2100,1,NA,NA,NA,NA
98904,4220,2118,1,NA,NA,NA,NA
98905,4220,1807,1,NA,NA,NA,NA
98906,4220,2291,1,NA,NA,NA,NA
98907,4220,2127,1,NA,NA,NA,NA
98908,4220,1415,1,NA,NA,NA,NA
98909,4220,2301,1,NA,NA,NA,NA
98910,4670,2645,1,NA,NA,NA,NA
98911,4671,2293,1,NA,NA,NA,NA
98912,4526,1407,1,NA,NA,NA,NA
98913,4526,2163,1,NA,NA,NA,NA
98922,4672,2636,1,NA,NA,NA,NA
98933,4674,2293,1,NA,NA,NA,NA
98934,4675,2646,1,NA,NA,NA,NA
98935,4675,1841,1,NA,NA,NA,NA
98936,4676,1575,1,NA,NA,NA,NA
98937,4676,2635,1,NA,NA,NA,NA
98938,4676,1629,1,NA,NA,NA,NA
98939,4677,2256,1,NA,NA,NA,NA
98940,4677,2561,1,NA,NA,NA,NA
98942,4679,2579,1,NA,NA,NA,NA
98944,4680,2347,1,NA,NA,NA,NA
98945,4680,2192,1,NA,NA,NA,NA
98946,4681,2092,1,NA,NA,NA,NA
98947,4681,2176,1,NA,NA,NA,NA
98953,4682,2525,1,NA,NA,NA,NA
98954,4682,2528,1,NA,NA,NA,NA
98955,4682,2391,1,NA,NA,NA,NA
98956,4682,2418,1,NA,NA,NA,NA
98957,4682,2504,1,NA,NA,NA,NA
98958,4696,2646,1,NA,NA,NA,NA
98971,4697,1575,1,NA,NA,NA,NA
98972,4697,2635,1,NA,NA,NA,NA
98973,4697,1629,1,NA,NA,NA,NA
98974,4698,772,1,NA,NA,NA,NA
98975,4698,2418,1,NA,NA,NA,NA
98976,4699,2293,1,NA,NA,NA,NA
98977,4699,2296,1,NA,NA,NA,NA
98978,4699,2301,1,NA,NA,NA,NA
98979,4700,2646,1,NA,NA,NA,NA
98982,4577,2516,1,NA,NA,NA,NA
98983,4577,1569,1,NA,NA,NA,NA
98984,4577,2446,1,NA,NA,NA,NA
98985,4577,2537,1,NA,NA,NA,NA
98986,4577,2540,1,NA,NA,NA,NA
98987,4577,2490,1,NA,NA,NA,NA
98988,4577,2410,1,NA,NA,NA,NA
98989,4577,1591,1,NA,NA,NA,NA
98990,4578,2516,1,NA,NA,NA,NA
98991,4578,1569,1,NA,NA,NA,NA
98992,4578,2446,1,NA,NA,NA,NA
98993,4578,2537,1,NA,NA,NA,NA
98994,4578,2540,1,NA,NA,NA,NA
98995,4578,2490,1,NA,NA,NA,NA
98996,4578,2410,1,NA,NA,NA,NA
98997,4578,1591,1,NA,NA,NA,NA
98998,4579,2516,1,NA,NA,NA,NA
98999,4579,1569,1,NA,NA,NA,NA
99000,4579,2446,1,NA,NA,NA,NA
99001,4579,2537,1,NA,NA,NA,NA
99002,4579,2540,1,NA,NA,NA,NA
99003,4579,2490,1,NA,NA,NA,NA
99004,4579,2410,1,NA,NA,NA,NA
99005,4579,1591,1,NA,NA,NA,NA
99006,4624,2236,1,NA,NA,NA,NA
99007,4624,2397,1,NA,NA,NA,NA
99008,4624,2175,1,NA,NA,NA,NA
99009,4624,2124,1,NA,NA,NA,NA
99010,4624,2368,1,NA,NA,NA,NA
99011,4624,2517,1,NA,NA,NA,NA
99012,4624,2161,1,NA,NA,NA,NA
99013,4624,2149,1,NA,NA,NA,NA
99014,4624,2444,1,NA,NA,NA,NA
99018,4702,1722,1,NA,NA,NA,NA
99019,4702,2142,1,NA,NA,NA,NA
99020,4702,2430,1,NA,NA,NA,NA
99023,4703,1800,1,NA,NA,NA,NA
99024,4704,1800,1,NA,NA,NA,NA
99025,4705,2293,1,NA,NA,NA,NA
99026,4705,2296,1,NA,NA,NA,NA
99027,4705,2301,1,NA,NA,NA,NA
99028,4706,2347,1,NA,NA,NA,NA
99029,4706,1712,1,NA,NA,NA,NA
99030,4706,2192,1,NA,NA,NA,NA
99031,4706,2256,1,NA,NA,NA,NA
99032,4706,2342,1,NA,NA,NA,NA
99033,4706,2644,1,NA,NA,NA,NA
99034,4706,2612,1,NA,NA,NA,NA
99035,4706,2616,1,NA,NA,NA,NA
99036,4706,2254,1,NA,NA,NA,NA
99037,4706,2299,1,NA,NA,NA,NA
99038,4706,2632,1,NA,NA,NA,NA
99039,4706,2559,1,NA,NA,NA,NA
99040,4706,2655,1,NA,NA,NA,NA
99041,4706,2652,1,NA,NA,NA,NA
99051,4707,2256,1,NA,NA,NA,NA
99052,4707,1712,1,NA,NA,NA,NA
99053,4707,2192,1,NA,NA,NA,NA
99054,4707,2644,1,NA,NA,NA,NA
99055,4707,2616,1,NA,NA,NA,NA
99056,4707,2254,1,NA,NA,NA,NA
99057,4707,2299,1,NA,NA,NA,NA
99058,4707,2632,1,NA,NA,NA,NA
99059,4707,2612,1,NA,NA,NA,NA
99060,4708,2646,1,NA,NA,NA,NA
99067,4709,1804,1,NA,NA,NA,NA
99068,4223,2468,1,NA,NA,NA,NA
99069,4223,2657,1,NA,NA,NA,NA
99070,4223,2536,1,NA,NA,NA,NA
99085,4710,2435,1,NA,NA,NA,NA
99086,4711,2118,1,NA,NA,NA,NA
99087,4711,2598,1,NA,NA,NA,NA
99088,4712,2256,1,NA,NA,NA,NA
99089,4712,1712,1,NA,NA,NA,NA
99090,4712,2192,1,NA,NA,NA,NA
99091,4712,2644,1,NA,NA,NA,NA
99092,4712,2616,1,NA,NA,NA,NA
99093,4712,2254,1,NA,NA,NA,NA
99094,4712,2299,1,NA,NA,NA,NA
99095,4712,2632,1,NA,NA,NA,NA
99096,4712,2612,1,NA,NA,NA,NA
99113,4626,1782,1,NA,NA,NA,NA
99114,4626,2392,1,NA,NA,NA,NA
99115,4626,2420,1,NA,NA,NA,NA
99116,4626,2193,1,NA,NA,NA,NA
99117,4626,2426,1,NA,NA,NA,NA
99118,4626,2092,1,NA,NA,NA,NA
99119,4626,2513,1,NA,NA,NA,NA
99120,4626,2430,1,NA,NA,NA,NA
99121,4626,2214,1,NA,NA,NA,NA
99122,4626,2176,1,NA,NA,NA,NA
99123,4626,2233,1,NA,NA,NA,NA
99124,4528,2504,1,NA,NA,NA,NA
99125,4528,2108,1,NA,NA,NA,NA
99126,4529,2405,1,NA,NA,NA,NA
99127,4529,2416,1,NA,NA,NA,NA
99128,4529,2497,1,NA,NA,NA,NA
99129,4529,2108,1,NA,NA,NA,NA
99130,4529,2541,1,NA,NA,NA,NA
99131,4529,2404,1,NA,NA,NA,NA
99132,4224,2397,1,NA,NA,NA,NA
99133,4224,2409,1,NA,NA,NA,NA
99134,4224,2175,1,NA,NA,NA,NA
99135,4224,1797,1,NA,NA,NA,NA
99136,4224,2536,1,NA,NA,NA,NA
99137,4224,2468,1,NA,NA,NA,NA
99138,4224,2657,1,NA,NA,NA,NA
99139,4224,2149,1,NA,NA,NA,NA
99140,4224,2444,1,NA,NA,NA,NA
99141,4661,2517,1,NA,NA,NA,NA
99142,4365,1129,1,NA,NA,NA,NA
99143,4365,604,1,NA,NA,NA,NA
99144,4365,2470,1,NA,NA,NA,NA
99145,4365,2493,1,NA,NA,NA,NA
99146,4365,2183,1,NA,NA,NA,NA
99147,4552,2418,1,NA,NA,NA,NA
99148,4683,320,1,NA,NA,NA,NA
99149,4683,2114,1,NA,NA,NA,NA
99150,4713,2493,1,NA,NA,NA,NA
99151,4713,2149,1,NA,NA,NA,NA
99156,4715,2334,1,NA,NA,NA,NA
99157,4715,1490,1,NA,NA,NA,NA
99158,4684,2285,1,NA,NA,NA,NA
99159,4685,1773,1,NA,NA,NA,NA
99160,4685,2574,1,NA,NA,NA,NA
99161,4580,2648,1,NA,NA,NA,NA
99162,4580,1586,1,NA,NA,NA,NA
99163,4580,2636,1,NA,NA,NA,NA
99164,4580,1840,1,NA,NA,NA,NA
99165,4580,1607,1,NA,NA,NA,NA
99166,4580,2564,1,NA,NA,NA,NA
99167,4580,2147,1,NA,NA,NA,NA
99168,4580,2646,1,NA,NA,NA,NA
99169,4581,2646,1,NA,NA,NA,NA
99170,4581,1607,1,NA,NA,NA,NA
99171,4581,1840,1,NA,NA,NA,NA
99172,4581,2147,1,NA,NA,NA,NA
99173,4581,1586,1,NA,NA,NA,NA
99174,4686,1469,1,NA,NA,NA,NA
99175,4687,2654,1,NA,NA,NA,NA
99176,4714,2347,1,NA,NA,NA,NA
99177,4714,2192,1,NA,NA,NA,NA
99178,4469,1841,1,NA,NA,NA,NA
99179,4469,2648,1,NA,NA,NA,NA
99180,4469,2636,1,NA,NA,NA,NA
99181,4469,1607,1,NA,NA,NA,NA
99182,4469,2567,1,NA,NA,NA,NA
99183,4469,2147,1,NA,NA,NA,NA
99184,4469,2646,1,NA,NA,NA,NA
99185,4688,2301,1,NA,NA,NA,NA
99186,4730,2638,1,NA,NA,NA,NA
99187,4730,2579,1,NA,NA,NA,NA
99188,4730,2653,1,NA,NA,NA,NA
99189,4730,2628,1,NA,NA,NA,NA
99190,4730,2602,1,NA,NA,NA,NA
99191,4730,2584,1,NA,NA,NA,NA
99192,4730,2553,1,NA,NA,NA,NA
