id,control_politico_id,persona_id,asistencia_id,tipo_citado,activo,usercreated,usermodifed,created_at,updated_at
19617,432,15193,5,1,1,NA,NA,NA,NA
19618,432,15343,5,1,1,NA,NA,NA,NA
19619,432,15351,5,1,1,NA,NA,NA,NA
19620,432,14869,5,0,1,NA,NA,NA,NA
19621,432,14869,5,1,1,NA,NA,NA,NA
19622,432,14808,5,0,1,NA,NA,NA,NA
19623,432,14808,5,1,1,NA,NA,NA,NA
19624,432,15305,5,1,1,NA,NA,NA,NA
19625,432,14768,5,0,1,NA,NA,NA,NA
19626,432,14768,5,1,1,NA,NA,NA,NA
19627,432,15130,5,1,1,NA,NA,NA,NA
19628,431,660,5,0,1,NA,NA,NA,NA
19629,431,14693,5,0,1,NA,NA,NA,NA
19630,431,14692,5,0,1,NA,NA,NA,NA
19631,431,14703,5,1,1,NA,NA,NA,NA
19632,431,14982,5,0,1,NA,NA,NA,NA
19633,431,15319,5,0,1,NA,NA,NA,NA
19634,431,15324,5,0,1,NA,NA,NA,NA
19635,431,15321,5,0,1,NA,NA,NA,NA
19636,431,15322,5,0,1,NA,NA,NA,NA
19637,431,15318,5,0,1,NA,NA,NA,NA
19638,431,15320,5,0,1,NA,NA,NA,NA
19639,431,15323,5,0,1,NA,NA,NA,NA
19640,431,15051,5,0,1,NA,NA,NA,NA
19641,430,14704,5,1,1,NA,NA,NA,NA
19642,430,14714,5,1,1,NA,NA,NA,NA
19643,430,14715,5,1,1,NA,NA,NA,NA
19644,430,14713,1,1,1,NA,NA,NA,NA
19645,428,14698,5,1,1,NA,NA,NA,NA
19646,428,14772,5,1,1,NA,NA,NA,NA
19647,427,14724,5,1,1,NA,NA,NA,NA
19648,426,14720,1,1,1,NA,NA,NA,NA
19649,425,14734,5,1,1,NA,NA,NA,NA
19650,424,14681,5,0,1,NA,NA,NA,NA
19651,424,14673,5,0,1,NA,NA,NA,NA
19652,424,14688,5,0,1,NA,NA,NA,NA
19653,424,14704,5,0,1,NA,NA,NA,NA
19654,424,14684,5,0,1,NA,NA,NA,NA
19655,424,14883,5,0,1,NA,NA,NA,NA
19656,424,14884,5,0,1,NA,NA,NA,NA
19657,424,14886,5,0,1,NA,NA,NA,NA
19658,424,14885,5,0,1,NA,NA,NA,NA
19659,422,3074,5,1,1,NA,NA,NA,NA
19660,422,3066,5,0,1,NA,NA,NA,NA
19661,422,14698,5,1,1,NA,NA,NA,NA
19662,422,14716,5,0,1,NA,NA,NA,NA
19663,422,14775,5,0,1,NA,NA,NA,NA
19664,422,14776,5,0,1,NA,NA,NA,NA
19665,422,14720,5,0,1,NA,NA,NA,NA
19666,422,14690,5,1,1,NA,NA,NA,NA
19667,421,14716,1,1,1,NA,NA,NA,NA
19668,421,14717,1,0,1,NA,NA,NA,NA
19669,421,14718,5,0,1,NA,NA,NA,NA
19670,420,14734,5,1,1,NA,NA,NA,NA
19671,419,14663,5,1,1,NA,NA,NA,NA
19672,419,14673,5,0,1,NA,NA,NA,NA
19673,419,14688,5,0,1,NA,NA,NA,NA
19674,419,14701,5,1,1,NA,NA,NA,NA
19675,419,14712,5,1,1,NA,NA,NA,NA
19676,418,3074,5,1,1,NA,NA,NA,NA
19677,418,14663,5,1,1,NA,NA,NA,NA
19678,418,14703,1,1,1,NA,NA,NA,NA
19679,416,14896,1,1,1,NA,NA,NA,NA
19680,416,14895,5,1,1,NA,NA,NA,NA
19681,413,14663,5,1,1,NA,NA,NA,NA
19682,413,14734,5,1,1,NA,NA,NA,NA
19683,413,14704,5,1,1,NA,NA,NA,NA
19684,413,14712,5,1,1,NA,NA,NA,NA
19685,412,14716,5,1,1,NA,NA,NA,NA
19686,412,14768,5,0,1,NA,NA,NA,NA
19687,412,14674,5,0,1,NA,NA,NA,NA
19688,411,14663,5,1,1,NA,NA,NA,NA
19689,411,14734,5,1,1,NA,NA,NA,NA
19690,411,14704,1,1,1,NA,NA,NA,NA
19691,411,14712,5,1,1,NA,NA,NA,NA
19692,410,966,5,1,1,NA,NA,NA,NA
19693,410,14771,5,1,1,NA,NA,NA,NA
19694,410,14720,5,1,1,NA,NA,NA,NA
19695,407,3074,5,1,1,NA,NA,NA,NA
19696,407,14771,5,0,1,NA,NA,NA,NA
19697,407,14768,5,0,1,NA,NA,NA,NA
19698,407,14674,5,0,1,NA,NA,NA,NA
19699,406,15423,NA,1,1,NA,NA,NA,NA
19700,406,15440,NA,1,1,NA,NA,NA,NA
19701,406,15449,NA,1,1,NA,NA,NA,NA
19702,406,15438,NA,1,1,NA,NA,NA,NA
19703,406,15424,NA,1,1,NA,NA,NA,NA
19704,406,15435,NA,1,1,NA,NA,NA,NA
19705,406,15448,NA,1,1,NA,NA,NA,NA
19706,406,15433,NA,0,1,NA,NA,NA,NA
19707,406,15475,NA,0,1,NA,NA,NA,NA
19708,406,15605,NA,0,1,NA,NA,NA,NA
19709,406,15472,NA,1,1,NA,NA,NA,NA
19710,406,15727,NA,0,1,NA,NA,NA,NA
19711,406,15726,NA,0,1,NA,NA,NA,NA
19712,406,15724,NA,0,1,NA,NA,NA,NA
19713,406,15725,NA,0,1,NA,NA,NA,NA
19714,405,866,5,1,1,NA,NA,NA,NA
19715,405,15424,5,1,1,NA,NA,NA,NA
19716,405,15526,5,0,1,NA,NA,NA,NA
19717,405,15527,5,0,1,NA,NA,NA,NA
19718,405,15525,5,0,1,NA,NA,NA,NA
19719,403,3074,NA,1,1,NA,NA,NA,NA
19720,403,14768,NA,0,1,NA,NA,NA,NA
19721,401,3066,1,1,1,NA,NA,NA,NA
19722,401,14716,1,1,1,NA,NA,NA,NA
19723,401,14703,1,1,1,NA,NA,NA,NA
19724,401,14735,5,0,1,NA,NA,NA,NA
19725,401,15036,5,0,1,NA,NA,NA,NA
19726,401,15031,5,0,1,NA,NA,NA,NA
19727,401,15032,5,0,1,NA,NA,NA,NA
19728,401,15033,5,0,1,NA,NA,NA,NA
19729,401,15035,5,0,1,NA,NA,NA,NA
19730,401,15037,5,0,1,NA,NA,NA,NA
19731,401,15034,5,0,1,NA,NA,NA,NA
19732,401,14720,1,1,1,NA,NA,NA,NA
19733,401,14690,1,1,1,NA,NA,NA,NA
19734,400,14663,5,1,1,NA,NA,NA,NA
19735,400,14774,5,1,1,NA,NA,NA,NA
19736,399,14711,5,1,1,NA,NA,NA,NA
19737,399,14703,5,1,1,NA,NA,NA,NA
19738,399,14712,5,1,1,NA,NA,NA,NA
19739,398,14663,5,1,1,NA,NA,NA,NA
19740,398,14704,5,1,1,NA,NA,NA,NA
19741,397,738,5,1,1,NA,NA,NA,NA
19742,397,14734,5,1,1,NA,NA,NA,NA
19743,397,14724,5,1,1,NA,NA,NA,NA
19744,396,3074,5,1,1,NA,NA,NA,NA
19745,395,14796,5,1,1,NA,NA,NA,NA
19746,395,14877,5,1,1,NA,NA,NA,NA
19747,395,14961,5,1,1,NA,NA,NA,NA
19748,395,15084,5,1,1,NA,NA,NA,NA
19749,395,15424,5,1,1,NA,NA,NA,NA
19750,395,15552,5,1,1,NA,NA,NA,NA
19751,395,15551,5,1,1,NA,NA,NA,NA
19752,393,16022,NA,1,1,NA,NA,NA,NA
19753,392,14734,5,1,1,NA,NA,NA,NA
19754,392,14665,5,1,1,NA,NA,NA,NA
19755,391,14750,5,1,1,NA,NA,NA,NA
19756,391,14767,5,1,1,NA,NA,NA,NA
19757,390,14665,5,1,1,NA,NA,NA,NA
19758,389,14716,5,1,1,NA,NA,NA,NA
19759,389,14724,5,1,1,NA,NA,NA,NA
19760,389,15328,5,1,1,NA,NA,NA,NA
19761,389,15584,5,1,1,NA,NA,NA,NA
19762,389,15603,5,1,1,NA,NA,NA,NA
19763,389,15624,5,1,1,NA,NA,NA,NA
19764,389,15405,5,1,1,NA,NA,NA,NA
19765,388,3074,5,1,1,NA,NA,NA,NA
19766,388,14734,5,1,1,NA,NA,NA,NA
19767,388,14715,1,1,1,NA,NA,NA,NA
19768,388,14735,1,0,1,NA,NA,NA,NA
19769,387,14698,5,1,1,NA,NA,NA,NA
19770,387,14851,5,1,1,NA,NA,NA,NA
19771,386,14698,5,1,1,NA,NA,NA,NA
19772,386,14744,5,1,1,NA,NA,NA,NA
19773,386,14745,5,1,1,NA,NA,NA,NA
19774,386,14738,5,1,1,NA,NA,NA,NA
19775,386,14743,5,1,1,NA,NA,NA,NA
19776,386,14720,5,1,1,NA,NA,NA,NA
19777,386,14690,5,1,1,NA,NA,NA,NA
19778,385,14698,5,1,1,NA,NA,NA,NA
19779,385,14770,5,0,1,NA,NA,NA,NA
19780,384,7312,5,0,1,NA,NA,NA,NA
19781,384,14693,5,0,1,NA,NA,NA,NA
19782,384,14695,5,0,1,NA,NA,NA,NA
19783,384,14691,5,0,1,NA,NA,NA,NA
19784,384,14694,5,0,1,NA,NA,NA,NA
19785,384,14692,5,0,1,NA,NA,NA,NA
19786,384,14697,5,0,1,NA,NA,NA,NA
19787,384,14665,5,1,1,NA,NA,NA,NA
19788,384,14763,5,0,1,NA,NA,NA,NA
19789,384,14762,5,0,1,NA,NA,NA,NA
19790,384,14764,5,0,1,NA,NA,NA,NA
19791,384,14761,5,0,1,NA,NA,NA,NA
19792,384,14758,5,0,1,NA,NA,NA,NA
19793,384,14759,5,0,1,NA,NA,NA,NA
19794,384,14757,5,0,1,NA,NA,NA,NA
19795,384,14696,5,0,1,NA,NA,NA,NA
19796,384,14690,5,1,1,NA,NA,NA,NA
19797,383,14663,5,1,1,NA,NA,NA,NA
19798,383,14698,5,1,1,NA,NA,NA,NA
19799,383,14707,5,0,1,NA,NA,NA,NA
19800,383,14870,5,0,1,NA,NA,NA,NA
19801,383,14869,5,0,1,NA,NA,NA,NA
19802,382,14712,5,1,1,NA,NA,NA,NA
19803,382,14720,5,1,1,NA,NA,NA,NA
19804,382,15305,5,1,1,NA,NA,NA,NA
19805,381,15195,5,0,1,NA,NA,NA,NA
19806,380,14744,5,1,1,NA,NA,NA,NA
19807,380,14979,5,1,1,NA,NA,NA,NA
19808,380,15038,5,1,1,NA,NA,NA,NA
19809,380,15153,5,1,1,NA,NA,NA,NA
19810,380,15314,5,1,1,NA,NA,NA,NA
19811,380,14720,5,1,1,NA,NA,NA,NA
19812,380,15305,5,1,1,NA,NA,NA,NA
19813,380,14787,5,1,1,NA,NA,NA,NA
19814,379,15305,5,1,1,NA,NA,NA,NA
19815,378,14663,5,1,1,NA,NA,NA,NA
19816,378,14973,5,1,1,NA,NA,NA,NA
19817,378,15304,5,1,1,NA,NA,NA,NA
19818,378,15130,5,1,1,NA,NA,NA,NA
19819,377,14698,5,1,1,NA,NA,NA,NA
19820,377,14703,5,1,1,NA,NA,NA,NA
19821,377,14772,5,1,1,NA,NA,NA,NA
19822,376,14663,5,1,1,NA,NA,NA,NA
19823,376,14771,5,1,1,NA,NA,NA,NA
19824,376,14768,5,1,1,NA,NA,NA,NA
19825,375,14663,5,1,1,NA,NA,NA,NA
19826,375,14673,5,0,1,NA,NA,NA,NA
19827,375,14688,5,0,1,NA,NA,NA,NA
19828,375,14698,5,1,1,NA,NA,NA,NA
19829,375,14771,5,0,1,NA,NA,NA,NA
19830,375,14713,5,0,1,NA,NA,NA,NA
19831,375,14674,5,0,1,NA,NA,NA,NA
19832,374,3074,5,1,1,NA,NA,NA,NA
19833,374,14663,5,1,1,NA,NA,NA,NA
19834,374,14768,5,1,1,NA,NA,NA,NA
19835,373,3074,5,1,1,NA,NA,NA,NA
19836,373,14663,5,1,1,NA,NA,NA,NA
19837,373,14768,5,1,1,NA,NA,NA,NA
19838,372,14663,5,1,1,NA,NA,NA,NA
19839,372,14751,5,1,1,NA,NA,NA,NA
19840,371,14701,5,1,1,NA,NA,NA,NA
19841,371,14702,5,1,1,NA,NA,NA,NA
19842,370,974,5,1,1,NA,NA,NA,NA
19843,370,738,5,1,1,NA,NA,NA,NA
19844,370,966,5,1,1,NA,NA,NA,NA
19845,370,14681,5,1,1,NA,NA,NA,NA
19846,370,14685,5,1,1,NA,NA,NA,NA
19847,370,14689,5,0,1,NA,NA,NA,NA
19848,370,14670,5,0,1,NA,NA,NA,NA
19849,370,14673,5,0,1,NA,NA,NA,NA
19850,370,14675,5,1,1,NA,NA,NA,NA
19851,370,14677,5,1,1,NA,NA,NA,NA
19852,370,14678,5,1,1,NA,NA,NA,NA
19853,370,14683,5,1,1,NA,NA,NA,NA
19854,370,14688,5,0,1,NA,NA,NA,NA
19855,370,14688,5,0,1,NA,NA,NA,NA
19856,370,14680,5,1,1,NA,NA,NA,NA
19857,370,14668,5,1,1,NA,NA,NA,NA
19858,370,14669,5,1,1,NA,NA,NA,NA
19859,370,14679,5,1,1,NA,NA,NA,NA
19860,370,14682,5,1,1,NA,NA,NA,NA
19861,369,14677,5,0,1,NA,NA,NA,NA
19862,369,14736,5,1,1,NA,NA,NA,NA
19863,369,14872,5,1,1,NA,NA,NA,NA
19864,369,14896,5,1,1,NA,NA,NA,NA
19865,369,14934,5,1,1,NA,NA,NA,NA
19866,369,14674,5,0,1,NA,NA,NA,NA
19867,367,964,NA,1,1,NA,NA,NA,NA
19868,367,16012,NA,0,1,NA,NA,NA,NA
19869,367,16033,NA,1,1,NA,NA,NA,NA
19870,367,16024,2,1,1,NA,NA,NA,NA
19871,367,16138,NA,0,1,NA,NA,NA,NA
19872,366,14698,1,1,1,NA,NA,NA,NA
19873,364,14734,5,1,1,NA,NA,NA,NA
19874,364,14872,5,1,1,NA,NA,NA,NA
19875,364,14873,5,1,1,NA,NA,NA,NA
19876,363,14871,5,1,1,NA,NA,NA,NA
19877,362,14698,5,1,1,NA,NA,NA,NA
19878,361,966,1,1,1,NA,NA,NA,NA
19879,361,14670,5,0,1,NA,NA,NA,NA
19880,361,14673,5,0,1,NA,NA,NA,NA
19881,361,14874,1,1,1,NA,NA,NA,NA
19882,361,14669,1,1,1,NA,NA,NA,NA
19883,360,14704,5,1,1,NA,NA,NA,NA
19884,360,15175,5,1,1,NA,NA,NA,NA
19885,358,14716,5,1,1,NA,NA,NA,NA
19886,358,14734,5,1,1,NA,NA,NA,NA
19887,358,14976,5,1,1,NA,NA,NA,NA
19888,358,15219,5,1,1,NA,NA,NA,NA
19889,358,14844,5,1,1,NA,NA,NA,NA
19890,358,15490,5,1,1,NA,NA,NA,NA
19891,358,15489,5,1,1,NA,NA,NA,NA
19892,357,14663,5,1,1,NA,NA,NA,NA
19893,357,14699,5,1,1,NA,NA,NA,NA
19894,357,14698,5,1,1,NA,NA,NA,NA
19895,357,14704,5,1,1,NA,NA,NA,NA
19896,357,14714,5,1,1,NA,NA,NA,NA
19897,357,14750,5,1,1,NA,NA,NA,NA
19898,357,14748,5,1,1,NA,NA,NA,NA
19899,357,14703,5,1,1,NA,NA,NA,NA
19900,357,14715,5,1,1,NA,NA,NA,NA
19901,357,14690,5,1,1,NA,NA,NA,NA
19902,357,14749,5,1,1,NA,NA,NA,NA
19903,357,14705,5,1,1,NA,NA,NA,NA
19904,356,15424,2,1,1,NA,NA,NA,NA
19905,356,15514,1,1,1,NA,NA,NA,NA
19906,356,15516,5,0,1,NA,NA,NA,NA
19907,356,15515,5,0,1,NA,NA,NA,NA
19908,356,15550,5,0,1,NA,NA,NA,NA
19909,356,15561,5,0,1,NA,NA,NA,NA
19910,356,15472,1,1,1,NA,NA,NA,NA
19911,356,15513,5,1,1,NA,NA,NA,NA
19912,356,15150,5,0,1,NA,NA,NA,NA
19913,355,866,5,1,1,NA,NA,NA,NA
19914,355,15480,5,1,1,NA,NA,NA,NA
19915,354,964,NA,1,1,NA,NA,NA,NA
19916,354,14673,NA,0,1,NA,NA,NA,NA
19917,354,14793,NA,0,1,NA,NA,NA,NA
19918,354,15475,NA,0,1,NA,NA,NA,NA
19919,354,16012,NA,1,1,NA,NA,NA,NA
19920,354,16024,NA,1,1,NA,NA,NA,NA
19921,354,16145,NA,0,1,NA,NA,NA,NA
19922,354,16161,NA,1,1,NA,NA,NA,NA
19923,353,15842,NA,1,1,NA,NA,NA,NA
19924,353,15846,NA,1,1,NA,NA,NA,NA
19925,353,16033,NA,1,1,NA,NA,NA,NA
19926,353,15722,NA,1,1,NA,NA,NA,NA
19927,352,15721,NA,1,1,NA,NA,NA,NA
19928,352,15448,NA,1,1,NA,NA,NA,NA
19929,351,16024,NA,1,1,NA,NA,NA,NA
19930,351,16022,NA,1,1,NA,NA,NA,NA
19931,350,15435,1,1,1,NA,NA,NA,NA
19932,349,14693,1,0,1,NA,NA,NA,NA
19933,349,14673,NA,0,1,NA,NA,NA,NA
19934,349,14692,1,0,1,NA,NA,NA,NA
19935,349,14941,1,1,1,NA,NA,NA,NA
19936,349,15423,1,1,1,NA,NA,NA,NA
19937,349,15438,1,1,1,NA,NA,NA,NA
19938,349,15435,1,1,1,NA,NA,NA,NA
19939,349,15457,1,1,1,NA,NA,NA,NA
19940,349,15447,1,1,1,NA,NA,NA,NA
19941,349,15433,1,1,1,NA,NA,NA,NA
19942,349,15475,NA,0,1,NA,NA,NA,NA
19943,349,15528,1,1,1,NA,NA,NA,NA
19944,349,15560,1,0,1,NA,NA,NA,NA
19945,349,15757,1,1,1,NA,NA,NA,NA
19946,348,15638,NA,1,1,NA,NA,NA,NA
19947,346,14734,NA,1,1,NA,NA,NA,NA
19948,346,14872,NA,1,1,NA,NA,NA,NA
19949,345,14771,NA,1,1,NA,NA,NA,NA
19950,345,14852,NA,1,1,NA,NA,NA,NA
19951,345,14720,NA,1,1,NA,NA,NA,NA
19952,345,15522,NA,1,1,NA,NA,NA,NA
19953,345,14787,NA,1,1,NA,NA,NA,NA
19954,344,14698,NA,0,1,NA,NA,NA,NA
19955,344,14748,NA,0,1,NA,NA,NA,NA
19956,344,14758,NA,0,1,NA,NA,NA,NA
19957,344,14690,NA,0,1,NA,NA,NA,NA
19958,342,14698,NA,1,1,NA,NA,NA,NA
19959,342,14734,NA,1,1,NA,NA,NA,NA
19960,341,14985,NA,1,1,NA,NA,NA,NA
19961,341,14844,NA,1,1,NA,NA,NA,NA
19962,341,14690,NA,1,1,NA,NA,NA,NA
19963,339,9398,5,1,1,NA,NA,NA,NA
19964,339,14703,5,0,1,NA,NA,NA,NA
19965,339,14665,5,1,1,NA,NA,NA,NA
19966,339,15651,5,0,1,NA,NA,NA,NA
19967,338,3074,5,1,1,NA,NA,NA,NA
19968,338,14698,5,1,1,NA,NA,NA,NA
19969,338,14712,5,1,1,NA,NA,NA,NA
19970,337,866,5,1,1,NA,NA,NA,NA
19971,337,14681,5,0,1,NA,NA,NA,NA
19972,337,14670,5,0,1,NA,NA,NA,NA
19973,337,15437,5,1,1,NA,NA,NA,NA
19974,336,14673,5,1,1,NA,NA,NA,NA
19975,336,14734,5,1,1,NA,NA,NA,NA
19976,336,14674,5,1,1,NA,NA,NA,NA
19977,335,14662,5,1,1,NA,NA,NA,NA
19978,334,14681,1,1,1,NA,NA,NA,NA
19979,334,14720,1,1,1,NA,NA,NA,NA
19980,332,14663,5,1,1,NA,NA,NA,NA
19981,332,14673,5,0,1,NA,NA,NA,NA
19982,332,14688,5,0,1,NA,NA,NA,NA
19983,332,14698,5,1,1,NA,NA,NA,NA
19984,332,14771,5,0,1,NA,NA,NA,NA
19985,332,14713,5,0,1,NA,NA,NA,NA
19986,332,14674,5,0,1,NA,NA,NA,NA
19987,331,14698,5,1,1,NA,NA,NA,NA
19988,331,14734,5,1,1,NA,NA,NA,NA
19989,331,14857,5,1,1,NA,NA,NA,NA
19990,331,14858,5,0,1,NA,NA,NA,NA
19991,331,14859,5,0,1,NA,NA,NA,NA
19992,331,14860,5,0,1,NA,NA,NA,NA
19993,331,14861,5,0,1,NA,NA,NA,NA
19994,330,14714,5,1,1,NA,NA,NA,NA
19995,324,14687,5,1,1,NA,NA,NA,NA
19996,324,15444,5,1,1,NA,NA,NA,NA
19997,324,15445,5,1,1,NA,NA,NA,NA
19998,324,15443,5,1,1,NA,NA,NA,NA
19999,323,14665,5,1,1,NA,NA,NA,NA
20000,321,14716,5,1,1,NA,NA,NA,NA
20001,321,15408,5,0,1,NA,NA,NA,NA
20002,321,15407,5,0,1,NA,NA,NA,NA
20003,318,14716,5,1,1,NA,NA,NA,NA
20004,318,14724,1,1,1,NA,NA,NA,NA
20005,318,14725,1,1,1,NA,NA,NA,NA
20006,317,14797,5,0,1,NA,NA,NA,NA
20007,317,14835,5,1,1,NA,NA,NA,NA
20008,317,15440,5,1,1,NA,NA,NA,NA
20009,317,15435,5,1,1,NA,NA,NA,NA
20010,317,15489,5,1,1,NA,NA,NA,NA
20011,316,14670,5,1,1,NA,NA,NA,NA
20012,316,14710,5,1,1,NA,NA,NA,NA
20013,316,15468,5,1,1,NA,NA,NA,NA
20014,315,14661,5,1,1,NA,NA,NA,NA
20015,315,14690,5,1,1,NA,NA,NA,NA
20016,313,2111,5,1,1,NA,NA,NA,NA
20017,313,14772,5,1,1,NA,NA,NA,NA
20018,313,15424,5,1,1,NA,NA,NA,NA
20019,313,15433,5,1,1,NA,NA,NA,NA
20020,313,15436,5,1,1,NA,NA,NA,NA
20021,311,866,2,1,1,NA,NA,NA,NA
20022,311,14706,1,1,1,NA,NA,NA,NA
20023,311,15423,2,1,1,NA,NA,NA,NA
20024,311,15440,2,1,1,NA,NA,NA,NA
20025,311,15424,1,1,1,NA,NA,NA,NA
20026,311,15435,2,1,1,NA,NA,NA,NA
20027,311,15448,1,1,1,NA,NA,NA,NA
20028,311,15437,1,1,1,NA,NA,NA,NA
20029,310,790,NA,1,1,NA,NA,NA,NA
20030,310,4432,NA,1,1,NA,NA,NA,NA
20031,310,4434,NA,1,1,NA,NA,NA,NA
20032,310,14662,NA,1,1,NA,NA,NA,NA
20033,310,15762,NA,1,1,NA,NA,NA,NA
20034,310,16014,NA,1,1,NA,NA,NA,NA
20035,310,16180,NA,1,1,NA,NA,NA,NA
20036,310,16159,NA,1,1,NA,NA,NA,NA
20037,310,16171,NA,1,1,NA,NA,NA,NA
20038,310,16023,NA,1,1,NA,NA,NA,NA
20039,308,14681,5,1,1,NA,NA,NA,NA
20040,308,14673,5,1,1,NA,NA,NA,NA
20041,308,14675,5,0,1,NA,NA,NA,NA
20042,308,14688,5,1,1,NA,NA,NA,NA
20043,308,14684,1,1,1,NA,NA,NA,NA
20044,308,15549,5,0,1,NA,NA,NA,NA
20045,307,14673,5,1,1,NA,NA,NA,NA
20046,307,15568,5,1,1,NA,NA,NA,NA
20047,307,15475,5,1,1,NA,NA,NA,NA
20048,307,15572,5,1,1,NA,NA,NA,NA
20049,307,15570,5,1,1,NA,NA,NA,NA
20050,307,15569,5,1,1,NA,NA,NA,NA
20051,307,15571,5,1,1,NA,NA,NA,NA
20052,306,15708,NA,1,1,NA,NA,NA,NA
20053,306,15440,NA,1,1,NA,NA,NA,NA
20054,306,15424,NA,1,1,NA,NA,NA,NA
20055,306,15448,NA,1,1,NA,NA,NA,NA
20056,306,15720,NA,0,1,NA,NA,NA,NA
20057,306,15437,NA,1,1,NA,NA,NA,NA
20058,304,3074,NA,1,1,NA,NA,NA,NA
20059,303,14734,NA,1,1,NA,NA,NA,NA
20060,303,14872,NA,1,1,NA,NA,NA,NA
20061,301,14662,1,1,1,NA,NA,NA,NA
20062,300,14673,NA,0,1,NA,NA,NA,NA
20063,300,14688,NA,0,1,NA,NA,NA,NA
20064,300,15765,NA,0,1,NA,NA,NA,NA
20065,300,15765,NA,1,1,NA,NA,NA,NA
20066,300,15437,NA,1,1,NA,NA,NA,NA
20067,300,15764,NA,1,1,NA,NA,NA,NA
20068,298,14684,5,1,1,NA,NA,NA,NA
20069,298,14706,5,1,1,NA,NA,NA,NA
20070,298,15457,5,1,1,NA,NA,NA,NA
20071,298,15560,5,0,1,NA,NA,NA,NA
20072,298,15579,5,1,1,NA,NA,NA,NA
20073,298,15579,5,1,1,NA,NA,NA,NA
20074,298,15474,5,1,1,NA,NA,NA,NA
20075,298,15483,5,0,1,NA,NA,NA,NA
20076,297,14665,5,1,1,NA,NA,NA,NA
20077,297,15219,5,1,1,NA,NA,NA,NA
20078,295,14684,5,1,1,NA,NA,NA,NA
20079,295,15193,5,0,1,NA,NA,NA,NA
20080,295,14768,5,0,1,NA,NA,NA,NA
20081,294,14663,5,1,1,NA,NA,NA,NA
20082,294,14699,5,1,1,NA,NA,NA,NA
20083,294,14681,5,0,1,NA,NA,NA,NA
20084,294,14698,5,1,1,NA,NA,NA,NA
20085,294,14703,5,1,1,NA,NA,NA,NA
20086,294,14712,5,1,1,NA,NA,NA,NA
20087,294,14771,5,0,1,NA,NA,NA,NA
20088,294,14862,5,0,1,NA,NA,NA,NA
20089,294,14732,5,0,1,NA,NA,NA,NA
20090,293,3074,5,1,1,NA,NA,NA,NA
20091,293,14663,5,1,1,NA,NA,NA,NA
20092,293,14716,5,1,1,NA,NA,NA,NA
20093,293,14734,5,1,1,NA,NA,NA,NA
20094,293,14711,5,1,1,NA,NA,NA,NA
20095,293,14703,5,1,1,NA,NA,NA,NA
20096,293,14722,5,1,1,NA,NA,NA,NA
20097,293,14955,5,1,1,NA,NA,NA,NA
20098,293,14954,5,1,1,NA,NA,NA,NA
20099,293,14956,5,1,1,NA,NA,NA,NA
20100,293,14957,5,1,1,NA,NA,NA,NA
20101,293,14958,5,1,1,NA,NA,NA,NA
20102,293,14959,5,1,1,NA,NA,NA,NA
20103,293,14960,5,1,1,NA,NA,NA,NA
20104,292,3066,5,1,1,NA,NA,NA,NA
20105,292,14720,5,1,1,NA,NA,NA,NA
20106,288,15193,5,1,1,NA,NA,NA,NA
20107,288,15300,5,1,1,NA,NA,NA,NA
20108,288,15345,5,1,1,NA,NA,NA,NA
20109,286,14772,5,1,1,NA,NA,NA,NA
20110,286,15344,5,1,1,NA,NA,NA,NA
20111,285,3160,5,1,1,NA,NA,NA,NA
20112,285,14994,5,1,1,NA,NA,NA,NA
20113,285,15124,5,1,1,NA,NA,NA,NA
20114,285,15162,5,1,1,NA,NA,NA,NA
20115,285,15367,5,1,1,NA,NA,NA,NA
20116,284,14716,5,1,1,NA,NA,NA,NA
20117,284,14724,5,1,1,NA,NA,NA,NA
20118,284,14725,5,1,1,NA,NA,NA,NA
20119,283,14716,5,1,1,NA,NA,NA,NA
20120,283,14724,5,1,1,NA,NA,NA,NA
20121,283,15328,5,1,1,NA,NA,NA,NA
20122,283,15433,5,1,1,NA,NA,NA,NA
20123,283,15584,5,1,1,NA,NA,NA,NA
20124,283,15624,5,1,1,NA,NA,NA,NA
20125,283,15405,5,1,1,NA,NA,NA,NA
20126,282,15575,5,0,1,NA,NA,NA,NA
20127,282,14673,5,0,1,NA,NA,NA,NA
20128,282,15420,1,1,1,NA,NA,NA,NA
20129,282,15574,5,0,1,NA,NA,NA,NA
20130,282,15573,5,0,1,NA,NA,NA,NA
20131,281,15423,5,1,1,NA,NA,NA,NA
20132,281,15449,5,1,1,NA,NA,NA,NA
20133,281,15438,5,1,1,NA,NA,NA,NA
20134,281,15459,5,1,1,NA,NA,NA,NA
20135,281,15435,5,1,1,NA,NA,NA,NA
20136,281,15448,5,1,1,NA,NA,NA,NA
20137,281,15472,5,1,1,NA,NA,NA,NA
20138,279,14860,5,0,1,NA,NA,NA,NA
20139,279,14861,5,0,1,NA,NA,NA,NA
20140,279,14861,5,1,1,NA,NA,NA,NA
20141,278,15577,NA,1,1,NA,NA,NA,NA
20142,278,15438,NA,1,1,NA,NA,NA,NA
20143,278,16160,NA,1,1,NA,NA,NA,NA
20144,278,16111,NA,1,1,NA,NA,NA,NA
20145,276,15424,5,1,1,NA,NA,NA,NA
20146,276,15435,5,1,1,NA,NA,NA,NA
20147,274,14734,5,1,1,NA,NA,NA,NA
20148,274,14976,5,1,1,NA,NA,NA,NA
20149,274,14844,5,1,1,NA,NA,NA,NA
