id,persona_id,partido_id,cargo,fecha,fecha_final,activo,usercreated,usermodifed,created_at,updated_at
609,560,8,NA,20-07-2002,19-07-2006,1,,,,
605,557,2,NA,20-07-1994,19-07-1998,1,,,,
606,557,2,NA,20-07-1998,19-07-2002,1,,,,
607,557,5,NA,20-07-2002,19-07-2006,1,,,,
626,1062,2,NA,01-01-1998,01-01-2001,1,,,,
627,1062,2,NA,20-07-2004,19-07-2006,1,,,,
647,114,2,NA,20-07-1998,19-07-2002,1,,,,
648,114,2,NA,20-07-2002,19-07-2006,1,,,,
565,808,2,NA,01-01-1987,31-12-1988,1,,,,
566,808,2,NA,01-01-1984,31-12-1985,1,,,,
652,115,44,NA,20-07-2002,19-07-1998,1,,,,
619,834,2,NA,20-07-1998,19-07-2002,1,,,,
620,834,53,NA,20-07-2002,19-07-2006,1,,,,
638,627,1,NA,20-07-2002,19-07-2006,1,,,,
118,498,4,NA,20-07-1998,19-07-2002,1,,,,
621,578,4,NA,20-07-1994,19-07-1998,1,,,,
622,578,4,NA,20-07-1998,19-07-2002,1,,,,
623,578,4,NA,20-07-2002,19-07-2006,1,,,,
613,662,2,NA,20-07-1994,19-07-1998,1,,,,
614,662,2,NA,20-07-1998,19-07-2002,1,,,,
615,662,2,NA,20-07-2002,19-07-2006,1,,,,
602,992,2,NA,20-07-1994,19-07-1998,1,,,,
603,992,2,NA,20-07-1998,19-07-2002,1,,,,
604,992,5,NA,20-07-2002,19-07-2006,1,,,,
255,853,93,NA,01-01-1995,31-12-1997,1,,,,
610,750,2,NA,20-07-1994,19-07-1998,1,,,,
611,750,2,NA,20-07-1998,19-07-2002,1,,,,
612,750,2,NA,20-07-2002,19-07-2006,1,,,,
640,1058,58,NA,17-08-2004,17-02-2005,1,,,,
618,573,53,NA,01-01-1998,01-01-2000,1,,,,
657,950,2,Representante a la Cámara,20-07-1998,19-07-2002,1,,,,
658,950,2,Representante a la Cámara,20-07-2002,19-07-2006,1,,,,
54,108,2,Representante a la Cámara,20-07-2002,19-07-2006,1,,,,
55,108,3,Representante a la Cámara,20-07-2006,20-07-2010,1,,,,
659,102,34,Representante a la Cámara,20-07-1998,19-07-2002,1,,,,
660,102,7,Representante a la Cámara,20-07-2002,19-07-2006,1,,,,
636,791,4,NA,20-07-1998,19-07-2002,1,,,,
677,718,2,NA,20-07-1998,19-07-2002,1,,,,
678,718,30,NA,20-07-2002,19-07-2006,1,,,,
673,259,4,NA,20-07-2002,19-07-2006,1,,,,
695,192,60,NA,01-01-1998,19-07-2002,1,,,,
693,251,3,NA,20-07-2002,19-07-2006,1,,,,
694,251,NA,NA,01-02-1998,01-08-2001,1,,,,
665,1527,4,C,01-01-2004,31-12-2007,1,,,,
689,136,NA,NA,01-01-1995,31-12-1997,1,,,,
690,136,NA,NA,01-01-1998,31-12-2000,1,,,,
691,136,NA,NA,01-06-1992,31-12-1995,1,,,,
664,1950,2,NA,01-01-2008,02-02-2010,1,,,,
675,718,NA,NA,01-06-1992,31-12-1994,1,,,,
676,718,NA,NA,01-01-1995,01-01-1996,1,,,,
682,1781,5,NA,01-01-2008,02-02-2010,1,,,,
1323,1219,107,NA,20-07-2006,20-07-2010,1,,,,
683,2442,54,NA,01-01-1998,31-12-2000,1,,,,
684,2442,54,NA,01-01-2001,31-12-2003,1,,,,
685,2442,NA,NA,01-01-2004,31-12-2007,1,,,,
692,106,NA,NA,01-06-1988,31-12-2000,1,,,,
667,1513,4,NA,01-01-2004,31-12-2007,1,,,,
668,1513,4,NA,01-01-2008,30-07-2009,1,,,,
669,1522,4,D,01-01-2001,31-12-2003,1,,,,
670,1522,4,D,01-01-2004,31-12-2007,1,,,,
687,1531,NA,NA,01-01-1998,31-12-2000,1,,,,
643,1011,2,NA,01-06-1992,31-12-1994,1,,,,
644,1011,NA,NA,01-01-1988,01-05-1990,1,,,,
641,1292,1,NA,01-01-1995,01-01-1997,1,,,,
642,1292,53,NA,01-01-1992,01-01-1994,1,,,,
679,1785,NA,NA,01-06-1992,31-12-1994,1,,,,
681,1785,NA,NA,01-01-1986,31-12-1987,1,,,,
1440,1785,NA,NA,26-10-1976,03-04-1984,1,,,,
661,1952,2,NA,01-01-2001,31-12-2003,1,,,,
662,1952,2,NA,01-01-2004,31-12-2007,1,,,,
663,1952,2,NA,01-01-2008,02-02-2010,1,,,,
686,1532,4,C,01-01-2008,02-02-2010,1,,,,
666,1527,4,C,01-01-2008,02-02-2010,1,,,,
674,2031,NA,NA,01-08-1995,31-12-1997,1,,,,
639,1286,2,NA,01-01-1995,01-01-2000,1,,,,
763,556,NA,Gobernador Norte de Santander,01-01-1998,31-12-2000,1,,,,
764,556,53,Representante a la Cámara,20-07-2002,19-07-2006,1,,,,
1324,42,4,NA,20-07-2006,19-07-2010,1,,,,
454,214,NA,NA,01-01-1995,31-12-1997,1,,,,
455,214,4,NA,01-01-1998,31-12-2000,1,,,,
732,1716,NA,NA,01-01-1998,31-12-2000,1,,,,
733,1716,NA,NA,01-01-2004,31-12-2007,1,,,,
192,656,45,NA,20-07-2002,31-12-2006,1,,,,
711,1992,NA,NA,01-01-1998,31-12-2000,1,,,,
712,1992,NA,NA,01-01-2001,31-12-2003,1,,,,
713,1992,NA,NA,01-01-2008,02-02-2010,1,,,,
492,122,NA,NA,01-01-1995,31-01-2006,1,,,,
493,122,3,NA,20-07-2006,20-07-2010,1,,,,
754,1605,NA,NA,01-01-2004,31-12-2007,1,,,,
755,1605,NA,NA,01-01-2001,31-12-2003,1,,,,
688,136,47,NA,20-07-2002,19-07-2006,1,,,,
735,107,NA,NA,01-01-2004,31-12-2005,1,,,,
736,107,2,NA,20-07-2006,19-07-2010,1,,,,
757,2507,NA,NA,01-01-2001,31-12-2003,1,,,,
758,2507,NA,NA,01-01-1998,31-12-2000,1,,,,
759,2507,NA,NA,01-06-1991,31-03-1992,1,,,,
773,2517,2,NA,01-01-2001,31-12-2003,1,,,,
746,1245,NA,NA,01-01-2001,31-12-2003,1,,,,
747,1245,NA,NA,01-01-1995,31-12-1997,1,,,,
748,1245,NA,NA,01-06-1992,31-12-1994,1,,,,
706,2479,NA,NA,01-01-2004,31-12-2007,1,,,,
740,453,NA,A,01-06-1990,31-03-1992,1,,,,
249,844,75,NA,01-01-1990,31-12-1992,1,,,,
250,844,75,NA,01-01-1998,31-12-2000,1,,,,
251,844,75,NA,01-01-1993,31-12-1995,1,,,,
252,844,75,NA,01-01-1996,31-12-1997,1,,,,
653,115,2,NA,20-07-1998,19-07-2002,1,,,,
654,115,NA,NA,01-01-1995,31-12-1997,1,,,,
655,115,NA,NA,01-01-1992,31-12-1994,1,,,,
719,2487,47,NA,20-07-2002,19-07-2006,1,,,,
872,666,2,NA,20-07-1998,19-07-2002,1,,,,
873,666,2,NA,20-07-1994,19-07-1998,1,,,,
656,988,3,NA,20-07-2002,19-07-2006,1,,,,
720,2488,NA,NA,01-01-1995,31-12-1997,1,,,,
721,2488,NA,NA,01-01-1998,31-12-2000,1,,,,
722,2488,3,NA,20-07-2002,19-07-2006,1,,,,
728,922,53,NA,20-07-2002,19-07-2006,1,,,,
729,922,NA,NA,01-01-1998,31-12-2000,1,,,,
1325,48,6,NA,20-07-2006,20-07-2010,1,,,,
697,206,NA,C,01-01-2004,01-01-2006,1,,,,
760,318,2,NA,20-07-1998,19-07-2002,1,,,,
761,318,2,NA,20-07-2002,19-07-2006,1,,,,
1326,160,117,NA,19-07-2006,20-07-2010,1,,,,
702,836,4,NA,20-07-2002,19-07-2006,1,,,,
734,1292,NA,NA,01-06-1988,30-05-1990,1,,,,
750,1229,NA,NA,01-01-1995,31-12-1997,1,,,,
714,1631,NA,NA,01-01-2008,31-07-2009,1,,,,
751,2080,NA,NA,01-01-2001,31-12-2003,1,,,,
737,2497,NA,NA,01-01-2008,31-07-2009,1,,,,
257,75,2,NA,01-01-1995,31-12-1997,1,,,,
874,75,2,NA,20-07-2002,19-07-2006,1,,,,
723,2489,11,NA,20-07-1998,19-07-2002,1,,,,
724,2489,11,NA,20-07-2002,19-07-2006,1,,,,
730,2039,NA,A,01-01-2004,31-12-2007,1,,,,
731,2039,NA,O,08-05-2001,24-10-2002,1,,,,
749,2499,NA,A,01-01-2004,31-12-2007,1,,,,
708,2480,NA,NA,01-01-1995,31-12-1997,1,,,,
709,2480,NA,NA,01-01-2001,31-12-2003,1,,,,
710,2480,NA,NA,01-01-2004,31-12-2007,1,,,,
699,2455,2,C,01-01-2001,31-12-2003,1,,,,
700,2455,2,C,01-01-2004,31-12-2007,1,,,,
701,2455,3,C,01-01-2008,02-02-2010,1,,,,
738,123,NA,NA,01-06-1990,31-03-1992,1,,,,
739,123,NA,NA,01-01-1998,31-12-2000,1,,,,
707,2480,NA,NA,01-06-1992,31-12-1994,1,,,,
756,2506,5,NA,01-01-2008,02-02-2010,1,,,,
752,1609,NA,NA,01-01-2001,31-12-2003,1,,,,
753,1609,NA,NA,01-01-2004,31-12-2007,1,,,,
703,1561,4,O,20-07-2010,19-07-2014,1,,,,
801,407,91,Representante a la Cámara,20-07-1998,19-07-2002,1,,,,
802,407,91,Representante a la Cámara,20-07-1994,19-07-2002,1,,,,
803,407,91,Representante a la Cámara,01-01-1992,19-07-1994,1,,,,
804,407,4,Representante a la Cámara,15-07-1991,31-12-1991,1,,,,
805,407,4,Concejal Bogotá,01-06-1988,31-05-1990,1,,,,
806,407,4,Concejal Bogotá,01-06-1986,31-05-1988,1,,,,
832,767,NA,"Alcalde Chivolo, Magdalena",01-01-1998,31-12-2000,1,,,,
836,644,2,Representante a la Cámara,20-07-1998,19-07-2002,1,,,,
800,116,2,NA,20-07-2002,19-07-2006,1,,,,
783,937,2,NA,20-07-1998,19-07-2002,1,,,,
784,937,NA,NA,01-01-1995,31-12-1997,1,,,,
768,2108,2,NA,13-09-1986,31-05-1988,1,,,,
769,2108,2,NA,01-06-1990,31-05-1992,1,,,,
770,2108,2,NA,01-01-1998,31-12-2000,1,,,,
771,2108,2,NA,01-01-2001,31-12-2003,1,,,,
779,242,2,NA,20-07-2002,19-07-2006,1,,,,
780,242,2,NA,01-01-1998,31-12-2000,1,,,,
781,242,NA,NA,01-01-1995,31-12-1997,1,,,,
782,242,NA,NA,01-01-1992,31-12-1994,1,,,,
193,656,17,NA,01-01-1998,31-12-2000,1,,,,
194,656,17,NA,01-01-1995,31-12-1997,1,,,,
744,656,17,NA,01-06-1990,31-03-1992,1,,,,
745,656,17,NA,01-06-1998,31-05-1990,1,,,,
789,2523,5,NA,01-01-2008,02-02-2010,1,,,,
825,366,4,NA,20-07-1998,19-07-2002,1,,,,
827,366,NA,NA,01-06-1988,30-05-1990,1,,,,
774,348,2,NA,20-07-2002,19-07-2006,1,,,,
775,348,2,NA,01-01-1998,31-12-2000,1,,,,
823,360,120,NA,20-07-1998,19-07-2002,1,,,,
830,543,NA,NA,01-06-1990,31-05-1992,1,,,,
600,580,91,NA,20-07-1998,19-07-2002,1,,,,
816,317,NA,NA,01-01-1998,31-12-2000,1,,,,
817,317,NA,NA,01-01-1995,31-12-1997,1,,,,
818,317,NA,NA,01-06-1992,31-12-1994,1,,,,
819,317,NA,NA,01-06-1988,31-05-1990,1,,,,
820,323,53,NA,20-07-1998,19-07-2002,1,,,,
831,549,NA,NA,01-01-1995,31-12-1997,1,,,,
716,2487,17,NA,01-01-1995,31-12-1997,1,,,,
717,2487,17,NA,01-01-1998,31-12-2000,1,,,,
718,2487,17,NA,01-01-2001,31-12-2001,1,,,,
807,128,4,NA,01-06-1990,31-07-1991,1,,,,
808,128,4,NA,01-06-1992,31-12-1994,1,,,,
809,128,4,NA,20-07-1998,19-07-2002,1,,,,
810,128,4,NA,20-07-2002,19-07-2006,1,,,,
833,161,NA,NA,01-01-1995,31-12-1997,1,,,,
834,49,2,NA,20-07-1998,19-07-2002,1,,,,
835,49,29,NA,20-07-2002,19-07-2006,1,,,,
127,510,103,NA,20-07-2002,19-07-2006,1,,,,
130,510,103,NA,01-06-1992,31-12-1994,1,,,,
355,1202,90,NA,02-01-2001,02-01-2003,1,,,,
767,862,2,NA,20-07-2002,19-07-2006,1,,,,
797,2538,NA,NA,01-01-2004,31-12-2007,1,,,,
798,2538,2,NA,01-01-2008,31-12-2009,1,,,,
141,547,17,NA,01-01-1991,19-07-1994,1,,,,
795,1178,NA,NA,01-01-1998,31-12-2000,1,,,,
796,1178,NA,NA,01-01-2001,31-12-2003,1,,,,
1327,1180,5,NA,20-07-2006,20-07-2010,1,,,,
1447,548,NA,NA,01-01-2004,31-12-2007,1,,,,
794,2533,6,C,01-01-2008,30-07-2009,1,,,,
556,257,68,NA,01-01-1995,31-12-1997,1,,,,
1441,1785,NA,NA,01-10-1992,09-03-1999,1,,,,
786,2522,NA,NA,01-06-1992,31-12-1994,1,,,,
787,2522,2,NA,01-01-2001,31-12-2003,1,,,,
788,2522,2,NA,01-01-2004,31-12-2007,1,,,,
793,1177,4,NA,01-06-2010,31-07-2014,1,,,,
790,1177,NA,C,01-01-1990,31-12-1994,1,,,,
791,1177,NA,D,01-01-2002,31-12-2002,1,,,,
792,1177,NA,A,01-06-1995,31-12-1997,1,,,,
799,2539,NA,NA,01-01-2004,31-12-2007,1,,,,
837,644,17,Representante a la Cámara,20-07-2002,19-07-2006,1,,,,
103,28,2,Senador de la República,20-07-1998,20-07-2002,1,,,,
104,28,2,Presidente Comisión Sexta,20-07-2000,20-07-2001,1,,,,
106,28,2,Senador de la República,20-07-2006,20-07-2010,1,,,,
814,2111,2,"Concejal Santa Marta, Magdalena",01-01-1995,31-12-1997,1,,,,
815,2111,2,Diputado Asamblea Magdalena,01-01-1998,31-12-2000,1,,,,
914,876,NA,Miembro Asamblea Nacional Constituyente,04-02-1991,04-07-1991,1,,,,
915,876,NA,Miembro Comisión Especial Legislativa,15-07-1991,12-12-1991,1,,,,
916,876,NA,Concejal Bogotá D.C.,01-06-1992,31-12-1994,1,,,,
917,876,NA,Concejal Bogotá D.C.,01-01-1995,31-12-1997,1,,,,
918,876,11,Senador de la República,20-07-1998,20-07-2002,1,,,,
259,866,75,Representante a la Cámara,20-07-1994,19-07-1998,1,,,,
260,866,75,Representante a la Cámara,20-07-1990,19-07-1994,1,,,,
261,866,5,"Concejal Pereira, Risaralda",01-01-1983,31-12-1989,1,,,,
884,947,NA,"Alcalde Tunja, Boyacá",01-06-1988,31-05-1990,1,,,,
765,1622,4,C,01-01-2004,31-12-2007,1,,,,
766,1622,4,C,01-01-2008,02-02-2010,1,,,,
772,2516,NA,D,01-01-2008,31-07-2009,1,,,,
826,366,67,NA,01-06-1992,31-12-1994,1,,,,
845,717,2,NA,20-07-1998,19-07-2002,1,,,,
911,888,2,NA,20-07-1998,19-07-2002,1,,,,
253,847,66,NA,01-01-1974,31-12-1976,1,,,,
254,847,66,NA,01-07-1982,19-07-1986,1,,,,
584,847,66,NA,20-07-1986,19-07-1990,1,,,,
920,847,66,NA,20-07-1990,31-07-1991,1,,,,
921,847,NA,NA,01-06-1992,31-12-1994,1,,,,
850,2051,NA,NA,01-01-2001,20-06-2002,1,,,,
241,842,4,NA,20-07-2002,19-07-2006,1,,,,
828,516,2,NA,20-07-1994,19-07-1998,1,,,,
839,646,4,NA,01-01-1995,31-12-1997,1,,,,
840,646,38,NA,20-07-1998,19-07-2002,1,,,,
841,646,4,NA,20-07-2002,19-07-2006,1,,,,
838,647,NA,NA,13-12-1990,02-03-1992,1,,,,
463,207,NA,NA,01-06-1992,31-12-1994,1,,,,
853,207,NA,NA,20-07-1992,19-07-1994,1,,,,
854,207,NA,NA,20-07-1994,20-07-1998,1,,,,
875,901,NA,NA,11-01-1990,22-08-1990,1,,,,
812,493,4,NA,01-01-1995,31-12-1997,1,,,,
813,493,4,NA,01-01-1992,31-12-1994,1,,,,
263,874,4,NA,20-07-2002,19-07-2006,1,,,,
264,874,99,NA,20-07-1998,19-07-2002,1,,,,
265,874,66,NA,20-07-1994,19-07-1998,1,,,,
266,874,66,NA,01-06-1992,31-12-1994,1,,,,
267,874,66,NA,20-07-1991,31-03-1992,1,,,,
268,874,66,NA,01-06-1990,31-07-1991,1,,,,
919,874,4,NA,01-06-1988,31-05-1990,1,,,,
851,201,82,NA,20-07-2002,19-07-2006,1,,,,
852,201,7,NA,20-07-2006,19-07-2010,1,,,,
876,927,2,NA,20-07-2002,19-07-2006,1,,,,
877,927,2,NA,20-07-1998,19-07-2002,1,,,,
878,927,NA,NA,20-07-1994,19-07-1998,1,,,,
912,884,4,NA,20-07-1998,19-07-2002,1,,,,
811,485,28,NA,01-06-1986,31-05-1988,1,,,,
842,175,4,NA,20-07-2002,19-07-2006,1,,,,
843,175,66,NA,01-01-1995,31-12-1997,1,,,,
844,175,66,NA,01-06-1990,31-05-1992,1,,,,
885,947,NA,Senador de la República,20-07-1994,19-07-1998,1,,,,
886,947,4,Senador de la República,20-07-1998,19-07-2002,1,,,,
307,999,66,"Concejal Bucaramanga, Santander",01-01-1990,31-12-1994,1,,,,
899,1007,NA,Diputado Asamblea Magdalena,01-06-1988,31-05-1992,1,,,,
1329,50,5,NA,20-07-2006,19-07-2010,1,,,,
1330,656,4,NA,20-07-2006,20-07-2010,1,,,,
898,1048,NA,NA,01-01-1998,31-12-2000,1,,,,
896,101,2,NA,20-07-1998,19-07-2002,1,,,,
897,101,2,NA,20-07-2002,19-07-2006,1,,,,
900,1007,2,Senador de la República,20-07-1998,19-07-2002,1,,,,
901,1007,72,Senador de la República,20-07-2002,19-07-2006,1,,,,
907,963,2,Senador de la República,20-07-1998,19-07-2002,1,,,,
908,963,43,Senador de la República,20-07-2002,19-07-2006,1,,,,
925,1,NA,Senador de la República,20-07-1994,19-07-1998,1,,,,
926,1,74,Senador de la República,20-07-1998,19-07-2002,1,,,,
927,1,73,Senador de la República,20-07-2002,08-07-2005,1,,,,
931,817,43,Senador de la República,20-07-1998,19-07-2002,1,,,,
932,817,43,Senador de la República,08-07-2005,19-07-2006,1,,,,
935,632,NA,"Alcalde Barranquilla, Atlántico",01-06-1992,31-12-1994,1,,,,
936,632,NA,"Alcalde Barranquilla, Atlántico",01-01-1998,31-12-2000,1,,,,
258,866,2,Senador de la República,20-07-1998,19-07-2002,1,,,,
928,817,2,Representante a la Cámara,20-07-1982,19-07-1986,1,,,,
929,817,2,Senador de la República,20-07-1986,19-07-1990,1,,,,
930,817,2,Gobernador Magdalena,01-06-1992,31-12-1994,1,,,,
948,680,NA,Diputado Asamblea Córdoba,01-01-1980,30-06-1982,1,,,,
949,680,NA,Senador de la República,01-07-1982,19-07-1990,1,,,,
950,680,NA,Representante a la Cámara,01-07-1991,19-07-1994,1,,,,
951,680,NA,Senador de la República,20-07-1994,20-07-1998,1,,,,
958,680,4,Senador de la República,20-07-1998,20-07-2002,1,,,,
959,680,4,Senador de la República,20-07-2002,19-07-2006,1,,,,
970,651,NA,Diputado Asamblea Antioquia,01-01-2000,31-12-2000,1,,,,
942,58,2,NA,20-07-2002,19-07-2006,1,,,,
937,62,2,NA,20-07-1998,19-07-2002,1,,,,
938,62,72,NA,20-07-2002,19-07-2006,1,,,,
966,679,2,NA,09-09-1999,31-12-1999,1,,,,
967,679,72,NA,20-07-2002,19-07-2006,1,,,,
887,247,198,NA,20-07-2002,19-07-2006,1,,,,
1328,169,117,NA,16-12-2008,20-07-2010,1,,,,
941,748,4,NA,20-07-1998,19-07-2002,1,,,,
922,827,4,NA,20-07-2002,19-07-2006,1,,,,
923,827,4,NA,20-07-1998,19-07-2002,1,,,,
924,827,NA,NA,01-01-1980,31-12-1997,1,,,,
242,842,4,NA,20-07-1998,19-07-2002,1,,,,
243,842,4,NA,20-07-1994,19-07-1998,1,,,,
244,842,4,NA,20-07-1986,19-07-1990,1,,,,
933,956,2,NA,20-07-1994,19-07-1998,1,,,,
934,956,2,NA,20-07-1998,19-07-2002,1,,,,
946,692,NA,NA,01-01-1998,31-12-2000,1,,,,
947,692,110,NA,20-07-2002,19-07-2006,1,,,,
902,93,120,NA,20-07-1994,19-07-1998,1,,,,
903,93,90,NA,20-07-1998,19-07-2002,1,,,,
904,93,4,NA,20-07-2002,19-07-2006,1,,,,
197,686,75,NA,01-01-1991,31-12-1994,1,,,,
198,686,75,NA,01-01-1983,31-12-1985,1,,,,
199,686,75,NA,01-01-1986,31-12-1991,1,,,,
200,686,75,NA,01-01-1998,31-12-2002,1,,,,
892,1019,NA,NA,01-06-1988,31-05-1990,1,,,,
893,1019,NA,NA,01-06-1990,31-07-1991,1,,,,
890,454,NA,NA,01-01-1998,31-12-2000,1,,,,
891,454,NA,NA,01-01-2001,31-12-2003,1,,,,
310,1009,75,NA,01-06-1990,31-12-1992,1,,,,
311,1009,75,NA,01-06-1988,31-05-1990,1,,,,
312,1009,75,NA,01-01-1994,31-12-1998,1,,,,
909,921,2,NA,20-07-2002,19-07-2006,1,,,,
910,921,2,NA,20-07-1998,19-07-2002,1,,,,
905,91,74,NA,20-07-1998,19-07-2002,1,,,,
906,91,73,NA,20-07-2002,19-07-2006,1,,,,
128,510,103,NA,01-01-1996,19-07-1998,1,,,,
129,510,68,NA,20-07-1998,31-12-1999,1,,,,
895,867,NA,NA,01-03-1998,31-05-1998,1,,,,
888,252,2,NA,20-07-1998,19-07-2002,1,,,,
889,252,NA,NA,20-07-2002,19-07-2006,1,,,,
968,780,NA,NA,04-02-1991,04-07-1991,1,,,,
969,780,NA,NA,01-01-1998,31-12-2000,1,,,,
1342,196,3,NA,20-07-2006,19-07-2010,1,,,,
971,50,2,NA,20-07-1998,19-07-2002,1,,,,
1344,791,4,NA,20-07-2006,19-07-2010,1,,,,
1341,192,6,NA,20-07-2006,19-07-2010,1,,,,
1333,183,3,NA,20-07-2006,19-07-2010,1,,,,
1442,1785,NA,NA,01-01-1998,31-12-2000,1,,,,
1446,922,NA,NA,20-07-2010,19-07-2014,1,,,,
1331,177,5,NA,20-07-2006,20-07-2010,1,,,,
977,42,NA,NA,20-07-1978,19-07-1982,1,,,,
978,42,NA,NA,20-07-1982,19-07-1986,1,,,,
979,42,NA,NA,20-07-1986,19-07-1990,1,,,,
1443,1785,NA,NA,01-01-2004,31-12-2005,1,,,,
1444,1785,NA,NA,01-01-1988,31-12-1990,1,,,,
1445,1785,NA,NA,01-01-1995,06-08-1997,1,,,,
1343,198,2,NA,27-02-2008,20-07-2010,1,,,,
1001,16,137,NA,20-07-2002,19-07-2006,1,,,,
1448,16,3,NA,20-07-2010,26-10-2010,1,,,,
985,370,NA,Diputado Asamblea Sucre,01-01-1995,31-12-1997,1,,,,
986,370,NA,Gobernador Sucre,01-01-2008,31-12-2011,1,,,,
987,920,NA,Gobernadora Cundinamarca,01-01-1995,31-12-1997,1,,,,
988,1306,NA,Gobernador Tolima,01-01-1998,31-12-2000,1,,,,
1002,397,NA,Gobernador Huila,01-01-1998,31-12-2000,1,,,,
75,391,3,Miembro Comisión de Paz del Senado,16-03-1998,19-07-2002,1,,,,
76,391,3,Senadora de la República,20-07-1998,19-07-2002,1,,,,
1004,391,NA,Vicepresidenta Comisión Legal de Ética del Senado,20-07-1992,19-07-1993,1,,,,
1005,391,NA,Vicepresidenta Comisión V Senado,06-03-1992,20-06-1992,1,,,,
1003,391,78,Senadora de la República,20-07-1994,19-07-2002,1,,,,
1006,391,127,"Concejal Cali, Valle del Cauca",30-06-1990,31-12-1991,1,,,,
1025,310,NA,Representante a la Cámara,01-01-1986,19-07-1990,1,,,,
1026,310,NA,Diputado Asamblea Nariño,01-01-1978,01-01-1982,1,,,,
1027,310,NA,Gobernador Nariño,01-01-1982,31-12-1983,1,,,,
1028,310,NA,"Alcalde Pasto, Nariño",01-01-1980,31-12-1981,1,,,,
1031,448,2,Representante a la Cámara,20-07-2002,19-07-2006,1,,,,
1033,1256,NA,"Alcalde Armenia, Quindío",01-01-1985,31-12-1986,1,,,,
1034,1256,NA,"Alcalde Armenia, Quindío",01-01-2001,31-12-2003,1,,,,
1039,22,NA,Gobernadora Risaralda,01-01-2001,31-12-2003,1,,,,
1040,22,NA,Diputada Asamblea Risaralda,01-01-1995,31-12-1997,1,,,,
1041,22,NA,"Concejal Pereira, Risaralda",01-06-1992,31-12-1994,1,,,,
1042,22,NA,"Concejal Pereira, Risaralda",01-06-1990,31-03-1992,1,,,,
1046,725,74,Senador de la República,20-07-1998,19-07-2002,1,,,,
1047,725,73,Senador de la República,20-07-2002,19-07-2006,1,,,,
1048,999,53,Representante a la Cámara,20-07-2002,19-07-2006,1,,,,
1029,19,2,NA,20-07-1998,19-07-2002,1,,,,
994,20,41,NA,20-07-1994,19-07-1998,1,,,,
995,20,41,NA,20-07-1998,19-07-2002,1,,,,
1035,74,2,NA,20-07-1998,19-07-2002,1,,,,
1036,74,127,NA,20-07-2002,19-07-2006,1,,,,
989,27,74,NA,20-07-1998,19-07-2002,1,,,,
990,27,73,NA,20-07-2002,19-07-2006,1,,,,
1045,875,4,NA,20-07-2002,19-07-2006,1,,,,
1335,59,5,NA,20-07-2006,19-07-2010,1,,,,
981,42,NA,NA,20-07-1994,19-07-1998,1,,,,
1009,368,2,NA,20-07-1998,19-07-2002,1,,,,
1010,368,2,NA,20-07-2002,19-07-2006,1,,,,
1043,713,2,NA,20-07-2002,19-07-2006,1,,,,
944,58,2,NA,20-07-1994,19-07-1998,1,,,,
945,58,2,NA,20-07-1990,19-07-1994,1,,,,
452,1248,38,NA,01-01-1982,31-12-1983,1,,,,
1008,14,56,NA,20-07-2002,19-07-2006,1,,,,
1044,1309,NA,NA,01-01-2001,31-12-2003,1,,,,
997,429,NA,NA,01-07-1991,19-07-1994,1,,,,
1037,1255,NA,NA,12-12-1991,20-07-1994,1,,,,
1038,1255,NA,NA,06-10-2004,30-05-2005,1,,,,
1012,6,103,NA,20-07-1998,19-07-2002,1,,,,
1013,6,103,NA,20-07-2002,19-07-2006,1,,,,
976,582,NA,NA,04-02-1991,04-07-1991,1,,,,
1014,329,2,NA,20-07-1998,19-07-2002,1,,,,
1015,329,2,NA,20-07-1994,19-07-1998,1,,,,
1016,329,2,NA,12-12-1991,19-07-1994,1,,,,
1017,329,2,NA,01-01-1976,31-12-1976,1,,,,
1018,329,2,NA,01-01-1960,31-12-1960,1,,,,
124,509,4,NA,20-07-2002,19-07-2006,1,,,,
125,509,4,NA,20-07-1998,19-07-2002,1,,,,
126,509,4,NA,20-07-1994,19-07-1998,1,,,,
973,631,NA,NA,20-07-1982,19-07-1986,1,,,,
974,631,NA,NA,20-07-1990,19-07-1994,1,,,,
975,631,4,NA,20-07-1998,19-07-2002,1,,,,
89,451,66,NA,01-06-1988,31-05-1990,1,,,,
90,451,66,NA,20-07-1994,20-07-1998,1,,,,
91,451,4,NA,20-07-1998,20-07-2002,1,,,,
982,42,74,NA,20-07-1998,19-07-2002,1,,,,
983,42,73,NA,20-07-2002,19-07-2006,1,,,,
1019,4,NA,NA,30-06-1992,31-12-1994,1,,,,
1020,4,NA,NA,01-01-1995,31-12-1997,1,,,,
1021,4,4,NA,20-07-1998,19-07-2002,1,,,,
1022,4,4,NA,20-07-2002,19-07-2006,1,,,,
1011,10,50,NA,20-07-2002,19-07-2006,1,,,,
984,1040,NA,NA,01-01-1998,31-12-2000,1,,,,
1334,182,2,NA,20-07-2006,20-07-2010,1,,,,
991,447,2,NA,20-07-1998,19-07-2002,1,,,,
992,447,47,NA,20-07-2002,19-07-2006,1,,,,
998,16,75,NA,01-01-1982,31-12-1984,1,,,,
999,16,75,NA,01-01-1984,31-12-1997,1,,,,
1000,16,2,NA,20-07-1998,19-07-2002,1,,,,
1054,793,3,Representante a la Cámara,20-07-2002,19-07-2006,1,,,,
1080,311,NA,"Alcalde Ocaña, Norte de Santander",20-07-1991,30-06-1992,1,,,,
