id,proyecto_ley_estado_id,comision_id,activo,usercreated,usermodifed,created_at,updated_at
23676,57891,6,1,NA,NA,NA,NA
23677,57892,7,1,NA,NA,NA,NA
23678,57893,6,1,NA,NA,NA,NA
23679,57894,6,1,NA,NA,NA,NA
23680,57895,7,1,NA,NA,NA,NA
23682,57897,2,1,NA,NA,NA,NA
23683,57898,7,1,NA,NA,NA,NA
23684,57899,1,1,NA,NA,NA,NA
23685,57899,7,1,NA,NA,NA,NA
23686,57900,9,1,NA,NA,NA,NA
23687,57901,2,1,NA,NA,NA,NA
23688,57902,6,1,NA,NA,NA,NA
23691,57905,2,1,NA,NA,NA,NA
23693,57907,9,1,NA,NA,NA,NA
23694,57909,6,1,NA,NA,NA,NA
23695,57910,6,1,NA,NA,NA,NA
23696,57911,9,1,NA,NA,NA,NA
23699,57916,12,1,NA,NA,NA,NA
23700,57917,6,1,NA,NA,NA,NA
23701,57918,9,1,NA,NA,NA,NA
23702,57919,7,1,NA,NA,NA,NA
23703,57920,6,1,NA,NA,NA,NA
23704,57921,7,1,NA,NA,NA,NA
23705,57922,12,1,NA,NA,NA,NA
23706,57923,7,1,NA,NA,NA,NA
23707,57924,7,1,NA,NA,NA,NA
23708,57925,7,1,NA,NA,NA,NA
23709,57926,9,1,NA,NA,NA,NA
23710,57927,7,1,NA,NA,NA,NA
23711,57928,6,1,NA,NA,NA,NA
23712,57929,2,1,NA,NA,NA,NA
23713,57930,7,1,NA,NA,NA,NA
23714,57931,7,1,NA,NA,NA,NA
23715,57932,7,1,NA,NA,NA,NA
23716,57933,7,1,NA,NA,NA,NA
23717,57934,7,1,NA,NA,NA,NA
23718,57935,4,1,NA,NA,NA,NA
23719,57936,7,1,NA,NA,NA,NA
23720,57937,7,1,NA,NA,NA,NA
23721,57938,7,1,NA,NA,NA,NA
23722,57939,7,1,NA,NA,NA,NA
23723,57940,7,1,NA,NA,NA,NA
23724,57941,7,1,NA,NA,NA,NA
23725,57942,7,1,NA,NA,NA,NA
23726,57943,7,1,NA,NA,NA,NA
23728,57945,7,1,NA,NA,NA,NA
23729,57946,9,1,NA,NA,NA,NA
23730,57947,9,1,NA,NA,NA,NA
23731,57948,7,1,NA,NA,NA,NA
23732,57949,7,1,NA,NA,NA,NA
23734,57951,1,1,NA,NA,NA,NA
23735,57952,1,1,NA,NA,NA,NA
23736,57953,11,1,NA,NA,NA,NA
23737,57954,13,1,NA,NA,NA,NA
23738,57955,1,1,NA,NA,NA,NA
23739,57956,1,1,NA,NA,NA,NA
23740,57957,1,1,NA,NA,NA,NA
23741,57958,1,1,NA,NA,NA,NA
23742,57959,1,1,NA,NA,NA,NA
23743,57960,1,1,NA,NA,NA,NA
23744,57961,1,1,NA,NA,NA,NA
23745,57962,1,1,NA,NA,NA,NA
23746,56958,3,1,NA,NA,NA,NA
23747,57963,14,1,NA,NA,NA,NA
23748,57964,3,1,NA,NA,NA,NA
23749,57965,1,1,NA,NA,NA,NA
23750,57966,3,1,NA,NA,NA,NA
23751,57967,1,1,NA,NA,NA,NA
23752,57968,5,1,NA,NA,NA,NA
23753,57969,11,1,NA,NA,NA,NA
23754,57970,14,1,NA,NA,NA,NA
23755,57971,3,1,NA,NA,NA,NA
23756,57972,14,1,NA,NA,NA,NA
23757,57973,5,1,NA,NA,NA,NA
23758,57974,1,1,NA,NA,NA,NA
23759,57975,3,1,NA,NA,NA,NA
23760,57976,3,1,NA,NA,NA,NA
23761,57977,14,1,NA,NA,NA,NA
23762,57741,14,1,NA,NA,NA,NA
23764,57978,5,1,NA,NA,NA,NA
23765,57678,14,1,NA,NA,NA,NA
23766,57979,3,1,NA,NA,NA,NA
23767,57980,3,1,NA,NA,NA,NA
23768,57981,1,1,NA,NA,NA,NA
23769,57982,1,1,NA,NA,NA,NA
23770,57983,5,1,NA,NA,NA,NA
23771,57984,3,1,NA,NA,NA,NA
23772,57985,1,1,NA,NA,NA,NA
23773,57986,1,1,NA,NA,NA,NA
23774,57987,5,1,NA,NA,NA,NA
23775,57988,5,1,NA,NA,NA,NA
23776,57989,3,1,NA,NA,NA,NA
23777,57990,1,1,NA,NA,NA,NA
23778,57991,14,1,NA,NA,NA,NA
23779,57992,3,1,NA,NA,NA,NA
23780,57993,1,1,NA,NA,NA,NA
23781,57994,14,1,NA,NA,NA,NA
23782,57995,1,1,NA,NA,NA,NA
23783,57996,5,1,NA,NA,NA,NA
23784,57997,1,1,NA,NA,NA,NA
23786,57999,14,1,NA,NA,NA,NA
23787,58000,11,1,NA,NA,NA,NA
23788,58001,3,1,NA,NA,NA,NA
23789,58002,5,1,NA,NA,NA,NA
23790,58003,1,1,NA,NA,NA,NA
23791,58004,14,1,NA,NA,NA,NA
23792,58005,1,1,NA,NA,NA,NA
23793,58006,1,1,NA,NA,NA,NA
23794,58007,3,1,NA,NA,NA,NA
23795,58008,5,1,NA,NA,NA,NA
23796,58010,14,1,NA,NA,NA,NA
23797,58011,1,1,NA,NA,NA,NA
23798,58012,1,1,NA,NA,NA,NA
23799,58013,5,1,NA,NA,NA,NA
23800,58014,3,1,NA,NA,NA,NA
23801,58015,3,1,NA,NA,NA,NA
23802,58016,1,1,NA,NA,NA,NA
23803,58017,3,1,NA,NA,NA,NA
23804,58018,14,1,NA,NA,NA,NA
23805,58019,5,1,NA,NA,NA,NA
23806,58020,3,1,NA,NA,NA,NA
23807,58021,3,1,NA,NA,NA,NA
23808,58022,1,1,NA,NA,NA,NA
23809,58023,1,1,NA,NA,NA,NA
23810,58024,14,1,NA,NA,NA,NA
23811,58025,1,1,NA,NA,NA,NA
23812,58026,14,1,NA,NA,NA,NA
23813,58027,5,1,NA,NA,NA,NA
23814,58028,13,1,NA,NA,NA,NA
23815,58029,13,1,NA,NA,NA,NA
23816,58030,5,1,NA,NA,NA,NA
23817,58031,1,1,NA,NA,NA,NA
23818,58032,3,1,NA,NA,NA,NA
23819,58033,1,1,NA,NA,NA,NA
23820,58034,3,1,NA,NA,NA,NA
23821,58035,1,1,NA,NA,NA,NA
23822,58036,5,1,NA,NA,NA,NA
23823,58037,1,1,NA,NA,NA,NA
23824,58038,14,1,NA,NA,NA,NA
23825,58039,14,1,NA,NA,NA,NA
23826,58040,3,1,NA,NA,NA,NA
23827,58041,1,1,NA,NA,NA,NA
23828,58042,11,1,NA,NA,NA,NA
23829,58043,14,1,NA,NA,NA,NA
23830,58044,1,1,NA,NA,NA,NA
23831,58045,1,1,NA,NA,NA,NA
23832,58046,3,1,NA,NA,NA,NA
23833,58047,5,1,NA,NA,NA,NA
23834,58048,1,1,NA,NA,NA,NA
23835,58049,7,1,NA,NA,NA,NA
23836,58050,6,1,NA,NA,NA,NA
23837,58051,6,1,NA,NA,NA,NA
23838,58052,6,1,NA,NA,NA,NA
23840,58054,14,1,NA,NA,NA,NA
23842,58056,11,1,NA,NA,NA,NA
23843,58057,1,1,NA,NA,NA,NA
23844,58058,11,1,NA,NA,NA,NA
23846,57820,6,1,NA,NA,NA,NA
23848,58061,2,1,NA,NA,NA,NA
23849,58062,13,1,NA,NA,NA,NA
23850,58063,5,1,NA,NA,NA,NA
23851,58064,2,1,NA,NA,NA,NA
23852,58065,1,1,NA,NA,NA,NA
23854,58082,5,1,NA,NA,NA,NA
23855,58083,13,1,NA,NA,NA,NA
23858,57238,13,1,NA,NA,NA,NA
23860,57459,13,1,NA,NA,NA,NA
23861,57296,4,1,NA,NA,NA,NA
23865,57282,4,1,NA,NA,NA,NA
23868,57244,4,1,NA,NA,NA,NA
23907,57684,1,1,NA,NA,NA,NA
23863,57426,4,1,NA,NA,NA,NA
23864,57280,4,1,NA,NA,NA,NA
23866,57325,4,1,NA,NA,NA,NA
23867,57578,4,1,NA,NA,NA,NA
23869,57260,4,1,NA,NA,NA,NA
23870,57385,14,1,NA,NA,NA,NA
23871,57564,14,1,NA,NA,NA,NA
23872,57498,14,1,NA,NA,NA,NA
23873,57420,14,1,NA,NA,NA,NA
23874,56602,11,1,NA,NA,NA,NA
23875,56603,11,1,NA,NA,NA,NA
23876,56604,11,1,NA,NA,NA,NA
23877,56623,11,1,NA,NA,NA,NA
23879,56955,11,1,NA,NA,NA,NA
23880,56957,11,1,NA,NA,NA,NA
23881,57190,11,1,NA,NA,NA,NA
23882,57148,11,1,NA,NA,NA,NA
23883,57341,10,1,NA,NA,NA,NA
23884,57380,2,1,NA,NA,NA,NA
23885,57400,2,1,NA,NA,NA,NA
23886,57440,2,1,NA,NA,NA,NA
23890,57179,11,1,NA,NA,NA,NA
23892,57366,11,1,NA,NA,NA,NA
23896,57764,11,1,NA,NA,NA,NA
23901,57350,1,1,NA,NA,NA,NA
23902,57350,7,1,NA,NA,NA,NA
23903,58059,1,1,NA,NA,NA,NA
23905,57409,1,1,NA,NA,NA,NA
23906,57409,7,1,NA,NA,NA,NA
23910,57513,4,1,NA,NA,NA,NA
23913,57431,1,1,NA,NA,NA,NA
23918,56477,6,1,NA,NA,NA,NA
23887,57896,2,1,NA,NA,NA,NA
23888,57416,2,1,NA,NA,NA,NA
23891,57355,11,1,NA,NA,NA,NA
23894,57549,4,1,NA,NA,NA,NA
23895,57386,11,1,NA,NA,NA,NA
23898,57727,11,1,NA,NA,NA,NA
23904,57361,1,1,NA,NA,NA,NA
23909,57195,12,1,NA,NA,NA,NA
23911,57747,4,1,NA,NA,NA,NA
23912,57379,4,1,NA,NA,NA,NA
23921,55910,6,1,NA,NA,NA,NA
23923,56088,6,1,NA,NA,NA,NA
23924,56049,6,1,NA,NA,NA,NA
23925,56057,6,1,NA,NA,NA,NA
23927,56858,1,1,NA,NA,NA,NA
23928,56956,1,1,NA,NA,NA,NA
23929,54659,1,1,NA,NA,NA,NA
23930,57565,1,1,NA,NA,NA,NA
23931,58104,14,1,NA,NA,NA,NA
23932,57253,9,1,NA,NA,NA,NA
23933,57253,5,1,NA,NA,NA,NA
23936,57998,14,1,NA,NA,NA,NA
23937,57753,14,1,NA,NA,NA,NA
23938,57754,14,1,NA,NA,NA,NA
23939,57360,2,1,NA,NA,NA,NA
23940,57360,14,1,NA,NA,NA,NA
23941,57835,6,1,NA,NA,NA,NA
23942,57387,12,1,NA,NA,NA,NA
23943,57904,12,1,NA,NA,NA,NA
23944,58060,12,1,NA,NA,NA,NA
23947,57451,7,1,NA,NA,NA,NA
23948,57536,4,1,NA,NA,NA,NA
23950,58375,13,1,NA,NA,NA,NA
23952,58456,14,1,NA,NA,NA,NA
23953,58455,14,1,NA,NA,NA,NA
23954,58480,1,1,NA,NA,NA,NA
23955,58481,12,1,NA,NA,NA,NA
23956,57432,7,1,NA,NA,NA,NA
23957,57944,7,1,NA,NA,NA,NA
23959,57481,7,1,NA,NA,NA,NA
23960,57354,3,1,NA,NA,NA,NA
23961,57388,3,1,NA,NA,NA,NA
23962,57388,6,1,NA,NA,NA,NA
23963,58515,11,1,NA,NA,NA,NA
23964,57428,12,1,NA,NA,NA,NA
23965,57430,12,1,NA,NA,NA,NA
23966,57858,12,1,NA,NA,NA,NA
23969,58524,1,1,NA,NA,NA,NA
23970,58527,11,1,NA,NA,NA,NA
23971,57765,11,1,NA,NA,NA,NA
23972,58533,1,1,NA,NA,NA,NA
23973,56446,11,1,NA,NA,NA,NA
23974,58536,1,1,NA,NA,NA,NA
23976,58541,1,1,NA,NA,NA,NA
23977,57601,5,1,NA,NA,NA,NA
23980,57480,9,1,NA,NA,NA,NA
23981,57480,5,1,NA,NA,NA,NA
23982,58542,1,1,NA,NA,NA,NA
23983,58543,11,1,NA,NA,NA,NA
23984,56443,11,1,NA,NA,NA,NA
23985,56447,11,1,NA,NA,NA,NA
23987,58547,11,1,NA,NA,NA,NA
23988,58548,13,1,NA,NA,NA,NA
23989,57220,11,1,NA,NA,NA,NA
23990,58601,1,1,NA,NA,NA,NA
23992,57479,9,1,NA,NA,NA,NA
23993,57479,5,1,NA,NA,NA,NA
23996,58079,11,1,NA,NA,NA,NA
23997,58619,7,1,NA,NA,NA,NA
23998,58622,3,1,NA,NA,NA,NA
24000,58624,1,1,NA,NA,NA,NA
24003,58626,3,1,NA,NA,NA,NA
24004,58628,14,1,NA,NA,NA,NA
24011,58727,11,1,NA,NA,NA,NA
24012,58728,1,1,NA,NA,NA,NA
24013,58729,11,1,NA,NA,NA,NA
24014,58730,14,1,NA,NA,NA,NA
24015,58055,1,1,NA,NA,NA,NA
24016,58732,5,1,NA,NA,NA,NA
24017,57465,7,1,NA,NA,NA,NA
24018,58766,7,1,NA,NA,NA,NA
24020,58768,9,1,NA,NA,NA,NA
24021,58769,7,1,NA,NA,NA,NA
24022,58770,9,1,NA,NA,NA,NA
24023,58777,7,1,NA,NA,NA,NA
24024,58625,11,1,NA,NA,NA,NA
24025,58625,4,1,NA,NA,NA,NA
24028,58788,9,1,NA,NA,NA,NA
24030,58790,4,1,NA,NA,NA,NA
24031,58791,1,1,NA,NA,NA,NA
24032,58792,1,1,NA,NA,NA,NA
24033,58793,1,1,NA,NA,NA,NA
24034,58794,1,1,NA,NA,NA,NA
24035,58795,1,1,NA,NA,NA,NA
24036,58810,10,1,NA,NA,NA,NA
24037,58811,7,1,NA,NA,NA,NA
24038,57537,4,1,NA,NA,NA,NA
24039,57345,12,1,NA,NA,NA,NA
24040,58816,2,1,NA,NA,NA,NA
24041,58835,1,1,NA,NA,NA,NA
24042,58836,3,1,NA,NA,NA,NA
24043,58848,13,1,NA,NA,NA,NA
24044,57090,2,1,NA,NA,NA,NA
24045,58853,14,1,NA,NA,NA,NA
24054,58891,1,1,NA,NA,NA,NA
24055,58893,1,1,NA,NA,NA,NA
24056,56545,3,1,NA,NA,NA,NA
24057,56546,1,1,NA,NA,NA,NA
24058,58896,12,1,NA,NA,NA,NA
24060,58899,7,1,NA,NA,NA,NA
24070,58918,7,1,NA,NA,NA,NA
24072,58920,7,1,NA,NA,NA,NA
24073,58921,7,1,NA,NA,NA,NA
24075,58923,5,1,NA,NA,NA,NA
24076,58854,8,1,NA,NA,NA,NA
24077,58854,10,1,NA,NA,NA,NA
24078,58854,12,1,NA,NA,NA,NA
24079,58854,13,1,NA,NA,NA,NA
24080,58925,7,1,NA,NA,NA,NA
24081,58926,7,1,NA,NA,NA,NA
24082,58927,9,1,NA,NA,NA,NA
24086,58947,1,1,NA,NA,NA,NA
24087,58948,1,1,NA,NA,NA,NA
24088,58949,1,1,NA,NA,NA,NA
24089,58950,7,1,NA,NA,NA,NA
24090,58951,7,1,NA,NA,NA,NA
24091,58919,7,1,NA,NA,NA,NA
24093,58965,14,1,NA,NA,NA,NA
24095,58967,14,1,NA,NA,NA,NA
24097,58969,7,1,NA,NA,NA,NA
24098,58970,7,1,NA,NA,NA,NA
24099,58992,1,1,NA,NA,NA,NA
24100,58993,1,1,NA,NA,NA,NA
24101,58994,14,1,NA,NA,NA,NA
24103,58997,7,1,NA,NA,NA,NA
24104,58998,7,1,NA,NA,NA,NA
24105,59005,5,1,NA,NA,NA,NA
24106,59006,11,1,NA,NA,NA,NA
24107,59007,11,1,NA,NA,NA,NA
24108,59011,7,1,NA,NA,NA,NA
24109,59012,2,1,NA,NA,NA,NA
24110,59013,12,1,NA,NA,NA,NA
24111,59015,4,1,NA,NA,NA,NA
24112,59016,12,1,NA,NA,NA,NA
24113,59017,4,1,NA,NA,NA,NA
24114,59018,4,1,NA,NA,NA,NA
24115,59024,1,1,NA,NA,NA,NA
24116,59025,1,1,NA,NA,NA,NA
24118,59027,7,1,NA,NA,NA,NA
24119,59028,7,1,NA,NA,NA,NA
24120,59029,6,1,NA,NA,NA,NA
24121,59030,12,1,NA,NA,NA,NA
24122,59031,4,1,NA,NA,NA,NA
24123,59039,7,1,NA,NA,NA,NA
24125,59041,7,1,NA,NA,NA,NA
24126,59042,4,1,NA,NA,NA,NA
24127,57381,4,1,NA,NA,NA,NA
24131,59048,7,1,NA,NA,NA,NA
24133,59050,1,1,NA,NA,NA,NA
24134,59051,5,1,NA,NA,NA,NA
24136,59064,3,1,NA,NA,NA,NA
24138,59067,1,1,NA,NA,NA,NA
24139,57950,5,1,NA,NA,NA,NA
24141,59076,14,1,NA,NA,NA,NA
24150,59077,6,1,NA,NA,NA,NA
24151,59090,12,1,NA,NA,NA,NA
24152,59091,12,1,NA,NA,NA,NA
24153,59112,7,1,NA,NA,NA,NA
24154,59113,4,1,NA,NA,NA,NA
24155,59114,4,1,NA,NA,NA,NA
24158,59117,9,1,NA,NA,NA,NA
24170,59141,1,1,NA,NA,NA,NA
24171,59142,5,1,NA,NA,NA,NA
24172,59143,13,1,NA,NA,NA,NA
24173,59144,7,1,NA,NA,NA,NA
24174,59145,12,1,NA,NA,NA,NA
24175,59146,7,1,NA,NA,NA,NA
24176,59147,9,1,NA,NA,NA,NA
24178,59150,5,1,NA,NA,NA,NA
24179,59151,5,1,NA,NA,NA,NA
24181,59153,11,1,NA,NA,NA,NA
24182,59154,14,1,NA,NA,NA,NA
24183,58859,5,1,NA,NA,NA,NA
24185,57237,13,1,NA,NA,NA,NA
24186,59157,1,1,NA,NA,NA,NA
24187,59158,1,1,NA,NA,NA,NA
24188,59159,1,1,NA,NA,NA,NA
24189,59160,1,1,NA,NA,NA,NA
24191,59164,12,1,NA,NA,NA,NA
24192,59165,12,1,NA,NA,NA,NA
24193,59166,12,1,NA,NA,NA,NA
24194,59171,1,1,NA,NA,NA,NA
24195,59172,1,1,NA,NA,NA,NA
24196,59173,14,1,NA,NA,NA,NA
24197,59176,1,1,NA,NA,NA,NA
24200,59179,7,1,NA,NA,NA,NA
24202,59181,7,1,NA,NA,NA,NA
24203,59182,7,1,NA,NA,NA,NA
24206,59187,2,1,NA,NA,NA,NA
24207,57252,2,1,NA,NA,NA,NA
24208,59190,1,1,NA,NA,NA,NA
24209,59191,14,1,NA,NA,NA,NA
24210,59192,13,1,NA,NA,NA,NA
24213,59195,14,1,NA,NA,NA,NA
24214,59196,5,1,NA,NA,NA,NA
24216,59198,7,1,NA,NA,NA,NA
24217,59199,1,1,NA,NA,NA,NA
24218,59199,7,1,NA,NA,NA,NA
24219,59200,12,1,NA,NA,NA,NA
24220,59202,1,1,NA,NA,NA,NA
24221,59203,1,1,NA,NA,NA,NA
24226,59211,5,1,NA,NA,NA,NA
24227,59193,14,1,NA,NA,NA,NA
24228,59231,5,1,NA,NA,NA,NA
24229,56624,11,1,NA,NA,NA,NA
24230,59234,5,1,NA,NA,NA,NA
24231,59235,7,1,NA,NA,NA,NA
24232,59236,12,1,NA,NA,NA,NA
24233,59237,7,1,NA,NA,NA,NA
24237,59241,7,1,NA,NA,NA,NA
24238,59242,4,1,NA,NA,NA,NA
24239,59243,7,1,NA,NA,NA,NA
24243,59046,14,1,NA,NA,NA,NA
24244,59248,13,1,NA,NA,NA,NA
24245,59249,5,1,NA,NA,NA,NA
24247,59250,14,1,NA,NA,NA,NA
24249,59252,7,1,NA,NA,NA,NA
24253,57093,4,1,NA,NA,NA,NA
24256,59281,7,1,NA,NA,NA,NA
24257,59282,12,1,NA,NA,NA,NA
24258,59283,2,1,NA,NA,NA,NA
24259,59284,7,1,NA,NA,NA,NA
24262,55829,11,1,NA,NA,NA,NA
24269,59317,6,1,NA,NA,NA,NA
24270,59318,6,1,NA,NA,NA,NA
24271,59320,8,1,NA,NA,NA,NA
24272,59320,10,1,NA,NA,NA,NA
24273,59320,12,1,NA,NA,NA,NA
24274,59320,13,1,NA,NA,NA,NA
24275,59326,9,1,NA,NA,NA,NA
24276,59328,7,1,NA,NA,NA,NA
24277,59329,7,1,NA,NA,NA,NA
24278,59330,7,1,NA,NA,NA,NA
24279,59332,7,1,NA,NA,NA,NA
24280,59194,14,1,NA,NA,NA,NA
24282,59333,7,1,NA,NA,NA,NA
24283,59334,7,1,NA,NA,NA,NA
24284,59335,7,1,NA,NA,NA,NA
24285,59049,7,1,NA,NA,NA,NA
24286,59336,4,1,NA,NA,NA,NA
24287,59337,13,1,NA,NA,NA,NA
24288,59338,3,1,NA,NA,NA,NA
24289,59339,11,1,NA,NA,NA,NA
24290,59340,5,1,NA,NA,NA,NA
24301,59355,4,1,NA,NA,NA,NA
24303,59359,1,1,NA,NA,NA,NA
24307,59366,1,1,NA,NA,NA,NA
24310,59383,1,1,NA,NA,NA,NA
24311,59384,1,1,NA,NA,NA,NA
24312,59385,1,1,NA,NA,NA,NA
24316,59395,5,1,NA,NA,NA,NA
24317,59396,5,1,NA,NA,NA,NA
24318,59362,5,1,NA,NA,NA,NA
24319,59397,7,1,NA,NA,NA,NA
24320,59398,12,1,NA,NA,NA,NA
24323,59400,4,1,NA,NA,NA,NA
24326,59416,6,1,NA,NA,NA,NA
24327,59417,2,1,NA,NA,NA,NA
24328,59418,9,1,NA,NA,NA,NA
24330,59421,2,1,NA,NA,NA,NA
24331,59422,7,1,NA,NA,NA,NA
24332,59423,4,1,NA,NA,NA,NA
24333,59425,2,1,NA,NA,NA,NA
24334,59426,4,1,NA,NA,NA,NA
24335,59428,1,1,NA,NA,NA,NA
24336,59429,5,1,NA,NA,NA,NA
24337,59399,1,1,NA,NA,NA,NA
24338,59399,7,1,NA,NA,NA,NA
24339,59430,1,1,NA,NA,NA,NA
24341,59438,14,1,NA,NA,NA,NA
24344,56167,1,1,NA,NA,NA,NA
24345,59444,5,1,NA,NA,NA,NA
24346,59445,1,1,NA,NA,NA,NA
24347,59446,1,1,NA,NA,NA,NA
24349,59450,5,1,NA,NA,NA,NA
24350,59451,7,1,NA,NA,NA,NA
24352,59453,2,1,NA,NA,NA,NA
24353,59454,12,1,NA,NA,NA,NA
24354,59455,1,1,NA,NA,NA,NA
24356,59461,1,1,NA,NA,NA,NA
24358,59464,14,1,NA,NA,NA,NA
24359,59465,14,1,NA,NA,NA,NA
24360,59467,14,1,NA,NA,NA,NA
24361,59469,7,1,NA,NA,NA,NA
24362,59470,7,1,NA,NA,NA,NA
24363,59471,7,1,NA,NA,NA,NA
24366,56345,7,1,NA,NA,NA,NA
24373,59354,7,1,NA,NA,NA,NA
24374,59481,7,1,NA,NA,NA,NA
24377,59494,6,1,NA,NA,NA,NA
24378,59495,4,1,NA,NA,NA,NA
24379,59496,7,1,NA,NA,NA,NA
24382,59501,3,1,NA,NA,NA,NA
24383,59501,14,1,NA,NA,NA,NA
24384,59502,3,1,NA,NA,NA,NA
24385,59503,3,1,NA,NA,NA,NA
24386,59504,11,1,NA,NA,NA,NA
24389,56847,9,1,NA,NA,NA,NA
24391,58787,9,1,NA,NA,NA,NA
24392,59512,1,1,NA,NA,NA,NA
24393,59513,1,1,NA,NA,NA,NA
24394,59514,1,1,NA,NA,NA,NA
24395,59515,14,1,NA,NA,NA,NA
24404,59523,2,1,NA,NA,NA,NA
24407,59546,4,1,NA,NA,NA,NA
24411,59551,1,1,NA,NA,NA,NA
24413,59155,1,1,NA,NA,NA,NA
24414,59155,7,1,NA,NA,NA,NA
24415,59440,1,1,NA,NA,NA,NA
24416,59440,7,1,NA,NA,NA,NA
24417,59552,14,1,NA,NA,NA,NA
24418,58546,13,1,NA,NA,NA,NA
24421,59556,1,1,NA,NA,NA,NA
24425,57382,11,1,NA,NA,NA,NA
24426,59566,7,1,NA,NA,NA,NA
24427,59567,7,1,NA,NA,NA,NA
24428,59568,7,1,NA,NA,NA,NA
24429,59569,7,1,NA,NA,NA,NA
24431,59570,1,1,NA,NA,NA,NA
24432,59571,7,1,NA,NA,NA,NA
24434,59572,4,1,NA,NA,NA,NA
24435,59573,4,1,NA,NA,NA,NA
24438,59576,7,1,NA,NA,NA,NA
24439,59577,7,1,NA,NA,NA,NA
24440,59578,7,1,NA,NA,NA,NA
24441,59579,7,1,NA,NA,NA,NA
24443,59582,1,1,NA,NA,NA,NA
24449,59586,14,1,NA,NA,NA,NA
24450,59587,14,1,NA,NA,NA,NA
24458,59603,6,1,NA,NA,NA,NA
24459,59604,6,1,NA,NA,NA,NA
24460,59605,6,1,NA,NA,NA,NA
24461,59606,6,1,NA,NA,NA,NA
24462,59611,1,1,NA,NA,NA,NA
24463,59612,7,1,NA,NA,NA,NA
24464,59583,1,1,NA,NA,NA,NA
24465,59583,7,1,NA,NA,NA,NA
24467,59614,1,1,NA,NA,NA,NA
24468,59615,1,1,NA,NA,NA,NA
24469,59616,3,1,NA,NA,NA,NA
24470,59617,3,1,NA,NA,NA,NA
24471,59618,13,1,NA,NA,NA,NA
24473,59620,14,1,NA,NA,NA,NA
24482,59621,8,1,NA,NA,NA,NA
24483,59621,10,1,NA,NA,NA,NA
24484,59621,12,1,NA,NA,NA,NA
24485,59621,13,1,NA,NA,NA,NA
24486,59622,8,1,NA,NA,NA,NA
24487,59622,10,1,NA,NA,NA,NA
24488,59622,12,1,NA,NA,NA,NA
24489,59622,13,1,NA,NA,NA,NA
24490,59623,8,1,NA,NA,NA,NA
24491,59623,10,1,NA,NA,NA,NA
24492,59623,12,1,NA,NA,NA,NA
24493,59623,13,1,NA,NA,NA,NA
24495,59625,9,1,NA,NA,NA,NA
24496,59626,9,1,NA,NA,NA,NA
24499,59637,14,1,NA,NA,NA,NA
24501,59639,1,1,NA,NA,NA,NA
24502,59641,10,1,NA,NA,NA,NA
24503,59642,2,1,NA,NA,NA,NA
24504,59644,7,1,NA,NA,NA,NA
24515,59659,7,1,NA,NA,NA,NA
24521,59648,3,1,NA,NA,NA,NA
24522,59648,6,1,NA,NA,NA,NA
24523,59664,3,1,NA,NA,NA,NA
24524,59665,3,1,NA,NA,NA,NA
24525,59666,3,1,NA,NA,NA,NA
24526,59667,3,1,NA,NA,NA,NA
24577,59715,5,1,NA,NA,NA,NA
24578,59716,2,1,NA,NA,NA,NA
24579,59717,2,1,NA,NA,NA,NA
24581,59733,4,1,NA,NA,NA,NA
24582,59734,4,1,NA,NA,NA,NA
24583,59735,12,1,NA,NA,NA,NA
24584,59736,4,1,NA,NA,NA,NA
24585,59737,4,1,NA,NA,NA,NA
24595,59753,1,1,NA,NA,NA,NA
24596,59754,1,1,NA,NA,NA,NA
24597,59757,7,1,NA,NA,NA,NA
24600,59759,1,1,NA,NA,NA,NA
24607,59775,7,1,NA,NA,NA,NA
24608,59776,6,1,NA,NA,NA,NA
24609,59777,6,1,NA,NA,NA,NA
24610,59778,7,1,NA,NA,NA,NA
24611,59624,9,1,NA,NA,NA,NA
24612,59779,2,1,NA,NA,NA,NA
24613,59780,2,1,NA,NA,NA,NA
24614,59782,7,1,NA,NA,NA,NA
24617,59669,2,1,NA,NA,NA,NA
24618,59669,14,1,NA,NA,NA,NA
24620,59799,1,1,NA,NA,NA,NA
24621,59800,14,1,NA,NA,NA,NA
24622,59802,1,1,NA,NA,NA,NA
24629,59811,14,1,NA,NA,NA,NA
24631,59818,1,1,NA,NA,NA,NA
24632,59819,13,1,NA,NA,NA,NA
24633,59820,1,1,NA,NA,NA,NA
24635,59824,4,1,NA,NA,NA,NA
24640,59837,11,1,NA,NA,NA,NA
24643,59344,12,1,NA,NA,NA,NA
24644,59843,14,1,NA,NA,NA,NA
24645,58149,5,1,NA,NA,NA,NA
24646,59848,4,1,NA,NA,NA,NA
24647,59849,7,1,NA,NA,NA,NA
24650,59852,7,1,NA,NA,NA,NA
24651,59853,6,1,NA,NA,NA,NA
24652,59854,2,1,NA,NA,NA,NA
24653,59855,12,1,NA,NA,NA,NA
24654,59856,12,1,NA,NA,NA,NA
24655,59857,12,1,NA,NA,NA,NA
24656,59858,12,1,NA,NA,NA,NA
24657,59859,12,1,NA,NA,NA,NA
24658,59860,4,1,NA,NA,NA,NA
24659,59861,12,1,NA,NA,NA,NA
24660,59862,7,1,NA,NA,NA,NA
24661,59863,2,1,NA,NA,NA,NA
24662,59864,4,1,NA,NA,NA,NA
24663,59865,4,1,NA,NA,NA,NA
24664,59866,6,1,NA,NA,NA,NA
24669,59882,12,1,NA,NA,NA,NA
