id|votacion_id|proyecto_ley_estado_id|activo|usercreated|usermodifed|created_at|updated_at
102077|12788|49144|1|NA|NA|NA|NA
102078|12787|49144|1|NA|NA|NA|NA
102079|12786|49144|1|NA|NA|NA|NA
102080|12785|49144|1|NA|NA|NA|NA
102081|11446|48069|1|NA|NA|NA|NA
102082|11415|48069|1|NA|NA|NA|NA
102083|11414|48069|1|NA|NA|NA|NA
102084|11411|48069|1|NA|NA|NA|NA
102085|11736|48255|1|NA|NA|NA|NA
102086|12028|48770|1|NA|NA|NA|NA
102087|11405|48069|1|NA|NA|NA|NA
102088|12016|48770|1|NA|NA|NA|NA
102089|12780|49144|1|NA|NA|NA|NA
102090|12778|49144|1|NA|NA|NA|NA
102091|12739|48898|1|NA|NA|NA|NA
102092|12738|48898|1|NA|NA|NA|NA
102093|12737|48898|1|NA|NA|NA|NA
102094|11725|48255|1|NA|NA|NA|NA
102095|11177|47894|1|NA|NA|NA|NA
102096|12720|48898|1|NA|NA|NA|NA
102097|12724|48898|1|NA|NA|NA|NA
102098|11423|48069|1|NA|NA|NA|NA
102099|11141|48069|1|NA|NA|NA|NA
102100|11675|48255|1|NA|NA|NA|NA
102101|12668|49234|1|NA|NA|NA|NA
102102|12658|48898|1|NA|NA|NA|NA
102103|12655|48898|1|NA|NA|NA|NA
102104|12652|48898|1|NA|NA|NA|NA
102105|12650|48898|1|NA|NA|NA|NA
102106|12634|48898|1|NA|NA|NA|NA
102107|12632|48898|1|NA|NA|NA|NA
102108|12649|48898|1|NA|NA|NA|NA
102109|12645|48898|1|NA|NA|NA|NA
102110|12610|48898|1|NA|NA|NA|NA
102111|12600|48898|1|NA|NA|NA|NA
102112|12603|48898|1|NA|NA|NA|NA
102113|12595|48898|1|NA|NA|NA|NA
102114|12594|48898|1|NA|NA|NA|NA
102115|12593|48898|1|NA|NA|NA|NA
102116|12604|48898|1|NA|NA|NA|NA
102117|12598|48898|1|NA|NA|NA|NA
102118|12597|48898|1|NA|NA|NA|NA
102119|12596|48898|1|NA|NA|NA|NA
102120|12592|48898|1|NA|NA|NA|NA
102121|11046|47894|1|NA|NA|NA|NA
102122|12015|48770|1|NA|NA|NA|NA
102123|11037|47894|1|NA|NA|NA|NA
102124|12057|48770|1|NA|NA|NA|NA
102125|11088|47894|1|NA|NA|NA|NA
102126|11221|48488|1|NA|NA|NA|NA
102127|11124|48069|1|NA|NA|NA|NA
102128|11480|48069|1|NA|NA|NA|NA
102129|12064|48770|1|NA|NA|NA|NA
102130|11026|47894|1|NA|NA|NA|NA
102131|11402|48069|1|NA|NA|NA|NA
102132|11040|48069|1|NA|NA|NA|NA
102133|11035|47894|1|NA|NA|NA|NA
102134|11163|47894|1|NA|NA|NA|NA
102135|11055|47894|1|NA|NA|NA|NA
102136|11394|48069|1|NA|NA|NA|NA
102137|11135|48069|1|NA|NA|NA|NA
102138|11168|47894|1|NA|NA|NA|NA
102139|11008|48069|1|NA|NA|NA|NA
102140|12063|48770|1|NA|NA|NA|NA
102141|11182|47894|1|NA|NA|NA|NA
102142|11398|48069|1|NA|NA|NA|NA
102143|11039|48069|1|NA|NA|NA|NA
102144|11079|47894|1|NA|NA|NA|NA
102145|11184|47894|1|NA|NA|NA|NA
102146|11479|48069|1|NA|NA|NA|NA
102147|12033|48770|1|NA|NA|NA|NA
102148|11083|47894|1|NA|NA|NA|NA
102149|11058|47894|1|NA|NA|NA|NA
102150|11049|47894|1|NA|NA|NA|NA
102151|11036|47894|1|NA|NA|NA|NA
102152|11397|48069|1|NA|NA|NA|NA
102153|11487|48069|1|NA|NA|NA|NA
102154|11100|47894|1|NA|NA|NA|NA
102155|11025|47894|1|NA|NA|NA|NA
102156|10930|47894|1|NA|NA|NA|NA
102157|11478|48069|1|NA|NA|NA|NA
102158|11014|48069|1|NA|NA|NA|NA
102159|11142|48069|1|NA|NA|NA|NA
102160|11181|47894|1|NA|NA|NA|NA
102161|11084|48069|1|NA|NA|NA|NA
102162|12070|48770|1|NA|NA|NA|NA
102163|12067|48770|1|NA|NA|NA|NA
102164|12058|48770|1|NA|NA|NA|NA
102165|12052|48770|1|NA|NA|NA|NA
102166|11090|47894|1|NA|NA|NA|NA
102167|11146|48069|1|NA|NA|NA|NA
102168|11068|47894|1|NA|NA|NA|NA
102169|11119|48069|1|NA|NA|NA|NA
102170|11145|48069|1|NA|NA|NA|NA
102171|11009|48069|1|NA|NA|NA|NA
102172|11439|48069|1|NA|NA|NA|NA
102173|11069|47894|1|NA|NA|NA|NA
102174|11137|48069|1|NA|NA|NA|NA
102175|10921|47894|1|NA|NA|NA|NA
102176|11443|48069|1|NA|NA|NA|NA
102177|11442|48069|1|NA|NA|NA|NA
102178|11020|47894|1|NA|NA|NA|NA
102179|11409|48069|1|NA|NA|NA|NA
102180|11030|47894|1|NA|NA|NA|NA
102181|11133|48069|1|NA|NA|NA|NA
102182|11428|48069|1|NA|NA|NA|NA
102183|11101|47894|1|NA|NA|NA|NA
102184|10993|48069|1|NA|NA|NA|NA
102185|11029|47894|1|NA|NA|NA|NA
102186|11430|48069|1|NA|NA|NA|NA
102187|11419|48069|1|NA|NA|NA|NA
102188|11120|48069|1|NA|NA|NA|NA
102189|11000|48069|1|NA|NA|NA|NA
102190|11086|48069|1|NA|NA|NA|NA
102191|12395|49014|1|NA|NA|NA|NA
102192|11018|47894|1|NA|NA|NA|NA
102193|11427|48069|1|NA|NA|NA|NA
102194|11109|47894|1|NA|NA|NA|NA
102195|11400|48069|1|NA|NA|NA|NA
102196|11107|47894|1|NA|NA|NA|NA
102197|12017|48770|1|NA|NA|NA|NA
102198|11440|48069|1|NA|NA|NA|NA
102199|11486|48069|1|NA|NA|NA|NA
102200|11482|48069|1|NA|NA|NA|NA
102201|11105|47894|1|NA|NA|NA|NA
102202|11417|48069|1|NA|NA|NA|NA
102203|10929|47894|1|NA|NA|NA|NA
102204|12038|48770|1|NA|NA|NA|NA
102205|11038|48069|1|NA|NA|NA|NA
102206|12022|48770|1|NA|NA|NA|NA
102207|11065|47894|1|NA|NA|NA|NA
102208|11174|47894|1|NA|NA|NA|NA
102209|11001|48069|1|NA|NA|NA|NA
102210|11138|48069|1|NA|NA|NA|NA
102211|10923|47894|1|NA|NA|NA|NA
102212|11102|47894|1|NA|NA|NA|NA
102213|10994|48069|1|NA|NA|NA|NA
102214|11408|48069|1|NA|NA|NA|NA
102215|12069|48770|1|NA|NA|NA|NA
102216|11019|48069|1|NA|NA|NA|NA
102217|12032|48770|1|NA|NA|NA|NA
102218|12030|48770|1|NA|NA|NA|NA
102219|11432|48069|1|NA|NA|NA|NA
102220|12068|48770|1|NA|NA|NA|NA
102221|11683|48255|1|NA|NA|NA|NA
102222|12071|48770|1|NA|NA|NA|NA
102223|12557|48898|1|NA|NA|NA|NA
102224|12439|49014|1|NA|NA|NA|NA
102225|11651|48255|1|NA|NA|NA|NA
102226|11481|48069|1|NA|NA|NA|NA
102227|11483|48069|1|NA|NA|NA|NA
102228|11488|48069|1|NA|NA|NA|NA
102229|12637|48898|1|NA|NA|NA|NA
102230|11077|48069|1|NA|NA|NA|NA
102231|12555|48898|1|NA|NA|NA|NA
102232|12066|48770|1|NA|NA|NA|NA
102233|11438|48069|1|NA|NA|NA|NA
102234|12061|48770|1|NA|NA|NA|NA
102235|12054|48770|1|NA|NA|NA|NA
102236|10995|48069|1|NA|NA|NA|NA
102237|11106|47894|1|NA|NA|NA|NA
102238|11028|48069|1|NA|NA|NA|NA
102239|11110|47894|1|NA|NA|NA|NA
102240|11054|48069|1|NA|NA|NA|NA
102241|11061|47894|1|NA|NA|NA|NA
102242|12552|48898|1|NA|NA|NA|NA
102243|12558|48898|1|NA|NA|NA|NA
102244|12431|49014|1|NA|NA|NA|NA
102245|11147|48069|1|NA|NA|NA|NA
102246|11024|48069|1|NA|NA|NA|NA
102247|11080|48069|1|NA|NA|NA|NA
102248|11076|48069|1|NA|NA|NA|NA
102249|11664|48255|1|NA|NA|NA|NA
102250|11005|48069|1|NA|NA|NA|NA
102251|11011|48069|1|NA|NA|NA|NA
102252|11066|47894|1|NA|NA|NA|NA
102253|11652|48255|1|NA|NA|NA|NA
102254|11674|48255|1|NA|NA|NA|NA
102255|12026|48770|1|NA|NA|NA|NA
102256|12381|49014|1|NA|NA|NA|NA
102257|11016|48069|1|NA|NA|NA|NA
102258|11180|47894|1|NA|NA|NA|NA
102259|11166|47894|1|NA|NA|NA|NA
102260|12024|48770|1|NA|NA|NA|NA
102261|11728|48255|1|NA|NA|NA|NA
102262|11719|48255|1|NA|NA|NA|NA
102263|11682|48255|1|NA|NA|NA|NA
102264|11406|48069|1|NA|NA|NA|NA
102265|11022|47894|1|NA|NA|NA|NA
102266|11179|47894|1|NA|NA|NA|NA
102267|12027|48770|1|NA|NA|NA|NA
102268|12445|49014|1|NA|NA|NA|NA
102269|12443|49014|1|NA|NA|NA|NA
102270|12441|49014|1|NA|NA|NA|NA
102271|11096|47894|1|NA|NA|NA|NA
102272|11396|48069|1|NA|NA|NA|NA
102273|12438|49014|1|NA|NA|NA|NA
102274|12436|49014|1|NA|NA|NA|NA
102275|12434|49014|1|NA|NA|NA|NA
102276|12433|49014|1|NA|NA|NA|NA
102277|12432|49014|1|NA|NA|NA|NA
102278|12411|49014|1|NA|NA|NA|NA
102279|12427|49014|1|NA|NA|NA|NA
102280|12426|49014|1|NA|NA|NA|NA
102281|12424|49014|1|NA|NA|NA|NA
102282|11768|48255|1|NA|NA|NA|NA
102283|12422|49014|1|NA|NA|NA|NA
102284|12421|49014|1|NA|NA|NA|NA
102285|11706|48255|1|NA|NA|NA|NA
102286|12401|49014|1|NA|NA|NA|NA
102287|12393|49014|1|NA|NA|NA|NA
102288|12391|49014|1|NA|NA|NA|NA
102289|12386|49014|1|NA|NA|NA|NA
102290|12390|49014|1|NA|NA|NA|NA
102291|12383|49014|1|NA|NA|NA|NA
102292|12396|49014|1|NA|NA|NA|NA
102293|12023|48770|1|NA|NA|NA|NA
102294|11731|48255|1|NA|NA|NA|NA
102295|11661|48255|1|NA|NA|NA|NA
102296|11441|48069|1|NA|NA|NA|NA
102297|11720|48255|1|NA|NA|NA|NA
102298|11763|48255|1|NA|NA|NA|NA
102299|11072|47894|1|NA|NA|NA|NA
102300|12060|48770|1|NA|NA|NA|NA
102301|11437|48069|1|NA|NA|NA|NA
102302|11082|48069|1|NA|NA|NA|NA
102303|11164|47894|1|NA|NA|NA|NA
102304|11044|47894|1|NA|NA|NA|NA
102305|11091|47894|1|NA|NA|NA|NA
102306|11052|47894|1|NA|NA|NA|NA
102307|11013|47894|1|NA|NA|NA|NA
102308|12713|48898|1|NA|NA|NA|NA
102309|12037|48770|1|NA|NA|NA|NA
102310|12712|48898|1|NA|NA|NA|NA
102311|11033|47894|1|NA|NA|NA|NA
102312|12711|48898|1|NA|NA|NA|NA
102313|12710|48898|1|NA|NA|NA|NA
102314|11056|47894|1|NA|NA|NA|NA
102315|11689|48255|1|NA|NA|NA|NA
102316|11021|47894|1|NA|NA|NA|NA
102317|12823|49193|1|NA|NA|NA|NA
102318|12802|49144|1|NA|NA|NA|NA
102319|12801|49144|1|NA|NA|NA|NA
102320|12800|49144|1|NA|NA|NA|NA
102321|12799|49144|1|NA|NA|NA|NA
102322|12784|49144|1|NA|NA|NA|NA
102323|12783|49144|1|NA|NA|NA|NA
102324|12782|49144|1|NA|NA|NA|NA
102325|12781|49144|1|NA|NA|NA|NA
102326|12779|49144|1|NA|NA|NA|NA
102327|12777|49144|1|NA|NA|NA|NA
102328|12776|49144|1|NA|NA|NA|NA
102329|12736|48898|1|NA|NA|NA|NA
102330|12735|48898|1|NA|NA|NA|NA
102331|12021|48770|1|NA|NA|NA|NA
102332|12420|49014|1|NA|NA|NA|NA
102333|12406|49014|1|NA|NA|NA|NA
102334|12706|48898|1|NA|NA|NA|NA
102335|11292|48488|1|NA|NA|NA|NA
102336|12709|48898|1|NA|NA|NA|NA
102337|12708|48898|1|NA|NA|NA|NA
102338|12707|48898|1|NA|NA|NA|NA
102339|11714|48255|1|NA|NA|NA|NA
102340|11656|48255|1|NA|NA|NA|NA
102341|12693|49144|1|NA|NA|NA|NA
102342|12644|48898|1|NA|NA|NA|NA
102343|12643|48898|1|NA|NA|NA|NA
102344|12651|48898|1|NA|NA|NA|NA
102345|12636|48898|1|NA|NA|NA|NA
102346|12591|48898|1|NA|NA|NA|NA
102347|11668|48255|1|NA|NA|NA|NA
102348|12018|48770|1|NA|NA|NA|NA
102349|11131|48069|1|NA|NA|NA|NA
102350|11064|47894|1|NA|NA|NA|NA
102351|11051|48069|1|NA|NA|NA|NA
102352|11489|48069|1|NA|NA|NA|NA
102353|12556|48898|1|NA|NA|NA|NA
102354|12550|48898|1|NA|NA|NA|NA
102355|12547|48898|1|NA|NA|NA|NA
102356|12545|48898|1|NA|NA|NA|NA
102357|12548|48898|1|NA|NA|NA|NA
102358|11475|48069|1|NA|NA|NA|NA
102359|12415|49014|1|NA|NA|NA|NA
102360|12416|49014|1|NA|NA|NA|NA
102361|12414|49014|1|NA|NA|NA|NA
102362|12410|49014|1|NA|NA|NA|NA
102363|11121|48069|1|NA|NA|NA|NA
102364|11032|47894|1|NA|NA|NA|NA
102365|12014|48770|1|NA|NA|NA|NA
102366|11050|47894|1|NA|NA|NA|NA
102367|11095|47894|1|NA|NA|NA|NA
102368|11092|47894|1|NA|NA|NA|NA
102369|10918|47894|1|NA|NA|NA|NA
102370|11057|47894|1|NA|NA|NA|NA
102371|11167|47894|1|NA|NA|NA|NA
102372|12013|48770|1|NA|NA|NA|NA
102373|11171|47894|1|NA|NA|NA|NA
102374|11485|48069|1|NA|NA|NA|NA
102375|11416|48069|1|NA|NA|NA|NA
102376|11015|47894|1|NA|NA|NA|NA
102377|12059|48770|1|NA|NA|NA|NA
102378|11447|48069|1|NA|NA|NA|NA
102379|11178|47894|1|NA|NA|NA|NA
102380|12039|48770|1|NA|NA|NA|NA
102381|11099|47894|1|NA|NA|NA|NA
102382|11165|47894|1|NA|NA|NA|NA
102383|11134|48069|1|NA|NA|NA|NA
102384|12034|48770|1|NA|NA|NA|NA
102385|11660|48255|1|NA|NA|NA|NA
102386|11098|47894|1|NA|NA|NA|NA
102387|11063|47894|1|NA|NA|NA|NA
102388|10996|48069|1|NA|NA|NA|NA
102389|11027|47894|1|NA|NA|NA|NA
102390|11108|47894|1|NA|NA|NA|NA
102391|12419|49014|1|NA|NA|NA|NA
102392|11017|48069|1|NA|NA|NA|NA
102393|12035|48770|1|NA|NA|NA|NA
102394|11129|48069|1|NA|NA|NA|NA
102395|11123|48069|1|NA|NA|NA|NA
102396|11118|48069|1|NA|NA|NA|NA
102397|11707|48255|1|NA|NA|NA|NA
102398|11412|48069|1|NA|NA|NA|NA
102399|12065|48770|1|NA|NA|NA|NA
102400|11132|48069|1|NA|NA|NA|NA
102401|12051|48770|1|NA|NA|NA|NA
102402|12056|48770|1|NA|NA|NA|NA
102403|11042|48069|1|NA|NA|NA|NA
102404|11130|48069|1|NA|NA|NA|NA
102405|11740|48255|1|NA|NA|NA|NA
102406|11012|48069|1|NA|NA|NA|NA
102407|11071|47894|1|NA|NA|NA|NA
102408|10997|48069|1|NA|NA|NA|NA
102409|12437|49014|1|NA|NA|NA|NA
102410|12428|49014|1|NA|NA|NA|NA
102411|11648|48255|1|NA|NA|NA|NA
102412|11745|48255|1|NA|NA|NA|NA
102413|12025|48770|1|NA|NA|NA|NA
102414|12055|48770|1|NA|NA|NA|NA
102415|11048|47894|1|NA|NA|NA|NA
102416|11669|48255|1|NA|NA|NA|NA
102417|11172|47894|1|NA|NA|NA|NA
102418|11678|48255|1|NA|NA|NA|NA
102419|11170|47894|1|NA|NA|NA|NA
102420|11752|48255|1|NA|NA|NA|NA
102421|10999|48069|1|NA|NA|NA|NA
102422|12254|48534|1|NA|NA|NA|NA
102423|11059|47894|1|NA|NA|NA|NA
102424|12657|48898|1|NA|NA|NA|NA
102425|12656|48898|1|NA|NA|NA|NA
102426|12609|48898|1|NA|NA|NA|NA
102427|12608|48898|1|NA|NA|NA|NA
102428|12590|48898|1|NA|NA|NA|NA
102429|12733|48898|1|NA|NA|NA|NA
102430|12732|48898|1|NA|NA|NA|NA
102431|12731|48898|1|NA|NA|NA|NA
102432|12730|48898|1|NA|NA|NA|NA
102433|12729|48898|1|NA|NA|NA|NA
102434|12728|48898|1|NA|NA|NA|NA
102435|12727|48898|1|NA|NA|NA|NA
102436|12726|48898|1|NA|NA|NA|NA
102437|12725|48898|1|NA|NA|NA|NA
102438|12723|48898|1|NA|NA|NA|NA
102439|12722|48898|1|NA|NA|NA|NA
102440|12721|48898|1|NA|NA|NA|NA
102441|12719|48898|1|NA|NA|NA|NA
102442|12718|48898|1|NA|NA|NA|NA
102443|11772|48255|1|NA|NA|NA|NA
102444|12648|48898|1|NA|NA|NA|NA
102445|12647|48898|1|NA|NA|NA|NA
102446|12639|48898|1|NA|NA|NA|NA
102447|12653|48898|1|NA|NA|NA|NA
102448|12633|48898|1|NA|NA|NA|NA
102449|12654|48898|1|NA|NA|NA|NA
102450|11067|47894|1|NA|NA|NA|NA
102451|11143|48069|1|NA|NA|NA|NA
102452|11718|48255|1|NA|NA|NA|NA
102453|12413|49014|1|NA|NA|NA|NA
102454|11085|47894|1|NA|NA|NA|NA
102455|10924|47894|1|NA|NA|NA|NA
102456|11047|47894|1|NA|NA|NA|NA
102457|11060|47894|1|NA|NA|NA|NA
102458|11070|47894|1|NA|NA|NA|NA
102459|12031|48770|1|NA|NA|NA|NA
102460|11094|48069|1|NA|NA|NA|NA
102461|10998|48069|1|NA|NA|NA|NA
102462|12423|49014|1|NA|NA|NA|NA
102463|12429|49014|1|NA|NA|NA|NA
102464|12425|49014|1|NA|NA|NA|NA
102465|12409|49014|1|NA|NA|NA|NA
102466|12407|49014|1|NA|NA|NA|NA
102467|12405|49014|1|NA|NA|NA|NA
102468|12403|49014|1|NA|NA|NA|NA
102469|11006|48069|1|NA|NA|NA|NA
102470|12399|49014|1|NA|NA|NA|NA
102471|12394|49014|1|NA|NA|NA|NA
102472|12389|49014|1|NA|NA|NA|NA
102473|12404|49014|1|NA|NA|NA|NA
102474|12402|49014|1|NA|NA|NA|NA
102475|12397|49014|1|NA|NA|NA|NA
102476|11034|47894|1|NA|NA|NA|NA
102477|12692|49144|1|NA|NA|NA|NA
102478|12669|49234|1|NA|NA|NA|NA
102479|12667|49234|1|NA|NA|NA|NA
102480|12646|48898|1|NA|NA|NA|NA
102481|12642|48898|1|NA|NA|NA|NA
102482|12641|48898|1|NA|NA|NA|NA
102483|12640|48898|1|NA|NA|NA|NA
102484|12638|48898|1|NA|NA|NA|NA
102485|12635|48898|1|NA|NA|NA|NA
102486|12611|48898|1|NA|NA|NA|NA
102487|12607|48898|1|NA|NA|NA|NA
102488|12606|48898|1|NA|NA|NA|NA
102489|12605|48898|1|NA|NA|NA|NA
102490|12602|48898|1|NA|NA|NA|NA
102491|12601|48898|1|NA|NA|NA|NA
102492|12599|48898|1|NA|NA|NA|NA
102493|11733|48255|1|NA|NA|NA|NA
102494|11136|48069|1|NA|NA|NA|NA
102495|11715|48255|1|NA|NA|NA|NA
102496|12382|49014|1|NA|NA|NA|NA
102497|12387|49014|1|NA|NA|NA|NA
102498|12392|49014|1|NA|NA|NA|NA
102499|11286|48488|1|NA|NA|NA|NA
102500|11403|48069|1|NA|NA|NA|NA
102501|11122|48069|1|NA|NA|NA|NA
102502|11004|48069|1|NA|NA|NA|NA
102503|11045|48069|1|NA|NA|NA|NA
102504|11721|48255|1|NA|NA|NA|NA
102505|11043|47894|1|NA|NA|NA|NA
102506|12549|48898|1|NA|NA|NA|NA
102507|12400|49014|1|NA|NA|NA|NA
102508|11093|47894|1|NA|NA|NA|NA
102509|11774|48255|1|NA|NA|NA|NA
102510|12446|49014|1|NA|NA|NA|NA
102511|12444|49014|1|NA|NA|NA|NA
102512|12418|49014|1|NA|NA|NA|NA
102513|12385|49014|1|NA|NA|NA|NA
102514|12384|49014|1|NA|NA|NA|NA
102515|11128|48069|1|NA|NA|NA|NA
102516|12435|49014|1|NA|NA|NA|NA
102517|12440|49014|1|NA|NA|NA|NA
102518|12398|49014|1|NA|NA|NA|NA
102519|12388|49014|1|NA|NA|NA|NA
102520|11654|48255|1|NA|NA|NA|NA
102521|11709|48255|1|NA|NA|NA|NA
102522|11687|48255|1|NA|NA|NA|NA
102523|11730|48255|1|NA|NA|NA|NA
102524|12554|48898|1|NA|NA|NA|NA
102525|12553|48898|1|NA|NA|NA|NA
102526|12442|49014|1|NA|NA|NA|NA
102527|12430|49014|1|NA|NA|NA|NA
102528|12417|49014|1|NA|NA|NA|NA
102529|12412|49014|1|NA|NA|NA|NA
102530|11727|48255|1|NA|NA|NA|NA
102531|11148|48069|1|NA|NA|NA|NA
102532|11023|47894|1|NA|NA|NA|NA
102533|11751|48255|1|NA|NA|NA|NA
102534|12019|48770|1|NA|NA|NA|NA
102535|11183|47894|1|NA|NA|NA|NA
102536|11662|48255|1|NA|NA|NA|NA
102537|11399|48069|1|NA|NA|NA|NA
102538|11140|48069|1|NA|NA|NA|NA
102539|11244|48488|1|NA|NA|NA|NA
102540|11243|48488|1|NA|NA|NA|NA
102541|11232|48488|1|NA|NA|NA|NA
102542|11726|48255|1|NA|NA|NA|NA
102543|11301|48488|1|NA|NA|NA|NA
102544|11299|48488|1|NA|NA|NA|NA
102545|11256|48488|1|NA|NA|NA|NA
102546|11308|48488|1|NA|NA|NA|NA
102547|11434|48069|1|NA|NA|NA|NA
102548|11413|48069|1|NA|NA|NA|NA
102549|11655|48255|1|NA|NA|NA|NA
102550|12053|48770|1|NA|NA|NA|NA
102551|11081|47894|1|NA|NA|NA|NA
102552|11404|48069|1|NA|NA|NA|NA
102553|11175|47894|1|NA|NA|NA|NA
102554|11224|48488|1|NA|NA|NA|NA
102555|10920|47894|1|NA|NA|NA|NA
102556|11229|48488|1|NA|NA|NA|NA
102557|11684|48255|1|NA|NA|NA|NA
102558|11062|47894|1|NA|NA|NA|NA
102559|11285|48488|1|NA|NA|NA|NA
102560|11250|48488|1|NA|NA|NA|NA
102561|11245|48488|1|NA|NA|NA|NA
102562|12169|48488|1|NA|NA|NA|NA
102563|12168|48488|1|NA|NA|NA|NA
102564|11484|48069|1|NA|NA|NA|NA
102565|11757|48255|1|NA|NA|NA|NA
102566|11425|48069|1|NA|NA|NA|NA
102567|11418|48069|1|NA|NA|NA|NA
102568|11270|48488|1|NA|NA|NA|NA
102569|11225|48488|1|NA|NA|NA|NA
102570|11688|48255|1|NA|NA|NA|NA
102571|11444|48069|1|NA|NA|NA|NA
102572|11445|48069|1|NA|NA|NA|NA
102573|11426|48069|1|NA|NA|NA|NA
102574|11756|48255|1|NA|NA|NA|NA
102575|11255|48488|1|NA|NA|NA|NA
102576|11477|48069|1|NA|NA|NA|NA
102577|11239|48488|1|NA|NA|NA|NA
102578|11314|48488|1|NA|NA|NA|NA
102579|11313|48488|1|NA|NA|NA|NA
102580|11257|48488|1|NA|NA|NA|NA
102581|11209|48488|1|NA|NA|NA|NA
102582|11210|48488|1|NA|NA|NA|NA
102583|11282|48488|1|NA|NA|NA|NA
102584|11202|48488|1|NA|NA|NA|NA
102585|11672|48255|1|NA|NA|NA|NA
102586|11769|48255|1|NA|NA|NA|NA
102587|11739|48255|1|NA|NA|NA|NA
102588|11762|48255|1|NA|NA|NA|NA
102589|10919|47894|1|NA|NA|NA|NA
102590|11653|48255|1|NA|NA|NA|NA
102591|11296|48488|1|NA|NA|NA|NA
102592|11104|47894|1|NA|NA|NA|NA
102593|11097|47894|1|NA|NA|NA|NA
102594|11031|48069|1|NA|NA|NA|NA
102595|11288|48488|1|NA|NA|NA|NA
102596|11287|48488|1|NA|NA|NA|NA
102597|11283|48488|1|NA|NA|NA|NA
102598|11281|48488|1|NA|NA|NA|NA
102599|11279|48488|1|NA|NA|NA|NA
102600|11271|48488|1|NA|NA|NA|NA
102601|11267|48488|1|NA|NA|NA|NA
102602|11265|48488|1|NA|NA|NA|NA
102603|11263|48488|1|NA|NA|NA|NA
102604|11410|48069|1|NA|NA|NA|NA
102605|11657|48255|1|NA|NA|NA|NA
102606|11770|48255|1|NA|NA|NA|NA
102607|11214|48488|1|NA|NA|NA|NA
102608|11226|48488|1|NA|NA|NA|NA
102609|11218|48488|1|NA|NA|NA|NA
102610|11716|48255|1|NA|NA|NA|NA
102611|11679|48255|1|NA|NA|NA|NA
102612|11711|48255|1|NA|NA|NA|NA
102613|11742|48255|1|NA|NA|NA|NA
102614|11291|48488|1|NA|NA|NA|NA
102615|11290|48488|1|NA|NA|NA|NA
102616|11289|48488|1|NA|NA|NA|NA
102617|11685|48255|1|NA|NA|NA|NA
102618|11293|48488|1|NA|NA|NA|NA
102619|11649|48255|1|NA|NA|NA|NA
102620|11717|48255|1|NA|NA|NA|NA
102621|11435|48069|1|NA|NA|NA|NA
102622|11667|48255|1|NA|NA|NA|NA
102623|11775|48255|1|NA|NA|NA|NA
102624|11680|48255|1|NA|NA|NA|NA
102625|11659|48255|1|NA|NA|NA|NA
102626|11671|48255|1|NA|NA|NA|NA
102627|11298|48488|1|NA|NA|NA|NA
102628|11223|48488|1|NA|NA|NA|NA
102629|11220|48488|1|NA|NA|NA|NA
102630|11673|48255|1|NA|NA|NA|NA
102631|11275|48488|1|NA|NA|NA|NA
102632|11754|48255|1|NA|NA|NA|NA
102633|11421|48069|1|NA|NA|NA|NA
102634|11658|48255|1|NA|NA|NA|NA
102635|11429|48069|1|NA|NA|NA|NA
102636|11759|48255|1|NA|NA|NA|NA
102637|11420|48069|1|NA|NA|NA|NA
102638|11240|48488|1|NA|NA|NA|NA
102639|11213|48488|1|NA|NA|NA|NA
102640|11211|48488|1|NA|NA|NA|NA
102641|11208|48488|1|NA|NA|NA|NA
102642|11734|48255|1|NA|NA|NA|NA
102643|11273|48488|1|NA|NA|NA|NA
102644|11665|48255|1|NA|NA|NA|NA
102645|11297|48488|1|NA|NA|NA|NA
102646|11422|48069|1|NA|NA|NA|NA
102647|11773|48255|1|NA|NA|NA|NA
102648|11670|48255|1|NA|NA|NA|NA
102649|11222|48488|1|NA|NA|NA|NA
102650|11686|48255|1|NA|NA|NA|NA
102651|11280|48488|1|NA|NA|NA|NA
102652|11185|47894|1|NA|NA|NA|NA
102653|11771|48255|1|NA|NA|NA|NA
102654|11947|48770|1|NA|NA|NA|NA
102655|11295|48488|1|NA|NA|NA|NA
102656|11242|48488|1|NA|NA|NA|NA
102657|11230|48488|1|NA|NA|NA|NA
102658|11681|48255|1|NA|NA|NA|NA
102659|11431|48069|1|NA|NA|NA|NA
102660|11003|48069|1|NA|NA|NA|NA
102661|11237|48488|1|NA|NA|NA|NA
102662|11303|48488|1|NA|NA|NA|NA
102663|11206|48488|1|NA|NA|NA|NA
102664|11647|48255|1|NA|NA|NA|NA
102665|11310|48488|1|NA|NA|NA|NA
102666|11650|48255|1|NA|NA|NA|NA
102667|11238|48488|1|NA|NA|NA|NA
102668|11234|48488|1|NA|NA|NA|NA
102669|11227|48488|1|NA|NA|NA|NA
102670|11215|48488|1|NA|NA|NA|NA
102671|11212|48488|1|NA|NA|NA|NA
102672|11676|48255|1|NA|NA|NA|NA
102673|11663|48255|1|NA|NA|NA|NA
102674|11284|48488|1|NA|NA|NA|NA
102675|11205|48488|1|NA|NA|NA|NA
102676|11204|48488|1|NA|NA|NA|NA
102677|11217|48488|1|NA|NA|NA|NA
102678|11315|48488|1|NA|NA|NA|NA
102679|11264|48488|1|NA|NA|NA|NA
102680|11476|48069|1|NA|NA|NA|NA
102681|11474|48069|1|NA|NA|NA|NA
102682|11473|48069|1|NA|NA|NA|NA
