id,fecha,fecha_realizada,comentarios,cuatrienio_id,realizado,activo,usercreated,usermodifed,created_at,updated_at
3978,05/11/2008 05:00,NA,Hora: 10:00 a.m.,2,NA,1,NA,NA,NA,NA
3980,02/12/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2838,14/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3942,30/09/2008 05:00,NA,Hora: 10:00 a.m.,2,NA,1,NA,NA,NA,NA
3029,15/09/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3943,25/11/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3944,26/11/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3981,04/11/2008 05:00,NA,Hora: 10:00 a.m.,2,NA,1,NA,NA,NA,NA
2842,15/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3945,04/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2847,14/09/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3982,29/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3032,12/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3035,12/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3038,12/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3041,12/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2852,15/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2856,17/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2860,12/05/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3946,05/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2864,06/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2868,21/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3947,27/11/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
1844,06/03/2007 05:00,NA,Sesión conjunta de las comisiones económicas terceras y cuartas de Cámara y Senado,2,NA,1,NA,NA,NA,NA
2878,10/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2882,21/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3948,07/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2886,02/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3949,14/10/2008 05:00,NA,Hora: 10:00 a.m.,2,NA,1,NA,NA,NA,NA
3983,30/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3950,08/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
4174,31/05/2011 05:00,31/05/2011,NA,6,NA,1,NA,NA,NA,NA
3951,20/11/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2888,21/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2892,21/09/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
2896,09/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2900,21/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3527,24/11/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3952,21/10/2008 05:00,NA,10:00 a.m.,2,NA,1,NA,NA,NA,NA
2904,09/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
4028,26/04/2011 05:00,26/04/2011,NA,6,NA,1,NA,NA,NA,NA
3220,30/09/2009 05:00,NA,"Plenaria.
Los debates quedan pendientes",2,NA,1,NA,NA,NA,NA
2912,21/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2916,22/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3176,15/09/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3116,25/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2924,09/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3119,27/10/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
3953,05/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2928,22/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2932,09/12/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2936,09/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2940,28/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2944,09/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3954,04/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2948,29/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
4310,10/08/2011 05:00,10/08/2011,NA,6,NA,1,NA,NA,NA,NA
4030,25/04/2011 05:00,25/04/2011,NA,6,NA,1,NA,NA,NA,NA
3122,15/09/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2956,28/09/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
2959,29/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2962,10/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3179,11/08/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3044,29/09/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3047,14/10/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
2965,27/09/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2968,10/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2971,29/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3050,07/10/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3053,29/10/2009 05:00,NA,Sólo se realiza audiencia pública.,2,NA,1,NA,NA,NA,NA
2982,05/10/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
2985,05/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3182,21/10/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2988,07/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3125,28/10/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
2991,06/10/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
3128,28/10/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3131,04/11/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3134,25/08/2009 05:00,NA,Plenaria,2,NA,1,NA,NA,NA,NA
2994,04/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2997,05/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3056,12/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3236,18/09/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3185,25/11/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3059,12/10/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
3188,13/10/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3000,29/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3005,06/10/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
3140,04/08/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3143,30/09/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3146,16/09/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3008,19/08/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3011,28/07/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3014,05/08/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3065,04/11/2009 05:00,NA,Comisiones Conjuntas,2,NA,1,NA,NA,NA,NA
3068,18/11/2009 05:00,NA,No se realizó orden del día.,2,NA,1,NA,NA,NA,NA
3071,19/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3074,19/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3149,02/12/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3152,27/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3191,10/11/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3077,20/10/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
3194,11/08/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3080,19/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3197,16/09/2009 05:00,NA,Plenaria,2,NA,1,NA,NA,NA,NA
3083,19/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3086,19/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2920,22/09/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3089,22/09/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3092,14/10/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3095,20/10/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
3209,27/10/2010 05:00,NA,No se realizó,6,NA,1,NA,NA,NA,NA
3098,27/10/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3101,04/11/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3540,07/12/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3107,19/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3200,27/10/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
3110,20/10/2010 05:00,NA,No se realizó.,6,NA,1,NA,NA,NA,NA
3113,19/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3158,21/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3161,27/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3203,26/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3170,25/10/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3204,11/11/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3955,05/04/2011 05:00,05/04/2011,NA,6,NA,1,NA,NA,NA,NA
3221,03/11/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3237,09/09/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3985,06/04/2011 05:00,06/04/2011,NA,6,NA,1,NA,NA,NA,NA
3514,02/12/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3541,04/11/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
4031,25/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3956,06/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
4032,25/04/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3957,05/04/2011 05:00,05/04/2011,NA,6,NA,1,NA,NA,NA,NA
4005,12/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3958,06/04/2011 05:00,06/04/2011,NA,6,NA,1,NA,NA,NA,NA
4033,27/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
4006,13/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
4034,26/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
4007,13/04/2011 05:00,13/04/2011,NA,6,NA,1,NA,NA,NA,NA
3960,05/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3961,05/04/2011 05:00,05/04/2011,NA,6,NA,1,NA,NA,NA,NA
3962,05/04/2011 05:00,05/04/2011,NA,6,NA,1,NA,NA,NA,NA
3963,06/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3964,06/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3528,06/12/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3965,06/04/2011 05:00,06/04/2011,NA,6,NA,1,NA,NA,NA,NA
3966,07/04/2011 05:00,07/04/2011,NA,6,NA,1,NA,NA,NA,NA
3967,05/04/2011 05:00,05/04/2011,NA,6,NA,1,NA,NA,NA,NA
4008,12/04/2011 05:00,12/04/2011,NA,6,NA,1,NA,NA,NA,NA
4009,13/04/2011 05:00,13/04/2011,NA,6,NA,1,NA,NA,NA,NA
2758,18/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
4010,13/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
4035,25/04/2011 05:00,NA,04:00 p. m.,6,NA,1,NA,NA,NA,NA
3986,13/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2775,25/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2782,24/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
4011,13/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3988,12/04/2011 05:00,12/04/2011,NA,6,NA,1,NA,NA,NA,NA
3989,12/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3991,12/04/2011 05:00,NA,Hora: 2:00 pm,6,NA,1,NA,NA,NA,NA
3992,13/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3993,14/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3994,11/04/2011 05:00,11/04/2011,NA,6,NA,1,NA,NA,NA,NA
3996,14/04/2011 05:00,14/04/2011,NA,6,NA,1,NA,NA,NA,NA
3997,13/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3998,13/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3999,13/04/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
4000,11/04/2011 05:00,NA,"A esta discusión se encuentra citado el  Ministro del Interior y de Justicia, Dr. Germán Vargas Lleras y el Ministro de Agricultura, Dr. Juan Camilo Restrepo Salazar",6,NA,1,NA,NA,NA,NA
625,23/08/2006 05:00,23/08/2006,NA,2,NA,1,NA,NA,NA,NA
4012,21/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
4013,22/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
4014,14/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
629,06/09/2006 05:00,06/09/2006,NA,2,NA,1,NA,NA,NA,NA
630,16/08/2006 05:00,16/09/2006,NA,2,NA,1,NA,NA,NA,NA
631,09/08/2006 05:00,12/09/2006,NA,2,NA,1,NA,NA,NA,NA
632,21/09/2006 05:00,21/09/2006,NA,2,NA,1,NA,NA,NA,NA
633,13/09/2006 05:00,13/09/2006,NA,2,NA,1,NA,NA,NA,NA
634,20/09/2006 05:00,20/09/2006,NA,2,NA,1,NA,NA,NA,NA
635,04/10/2006 05:00,08/11/2006,NA,2,NA,1,NA,NA,NA,NA
636,27/09/2006 05:00,27/09/2006,NA,2,NA,1,NA,NA,NA,NA
637,11/10/2006 05:00,11/10/2006,NA,2,NA,1,NA,NA,NA,NA
4015,30/09/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
4016,01/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
4017,07/11/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
4018,23/09/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
642,22/09/2006 05:00,29/09/2006,NA,2,NA,1,NA,NA,NA,NA
4019,09/09/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
4020,02/09/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
4021,26/08/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
4022,27/08/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3741,23/09/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3742,29/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3743,22/02/2011 05:00,22/02/2011,NA,6,NA,1,NA,NA,NA,NA
3744,23/02/2011 05:00,23/02/2011,NA,6,NA,1,NA,NA,NA,NA
3745,17/09/2008 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
652,17/05/2007 05:00,17/05/2007,NA,2,NA,1,NA,NA,NA,NA
3746,17/09/2008 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3747,02/09/2008 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3818,11/03/2011 05:00,11/03/2011,A realizarse en Armenia (Quindio),6,NA,1,NA,NA,NA,NA
3874,23/03/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3819,08/03/2011 05:00,08/03/2011,NA,6,NA,1,NA,NA,NA,NA
3750,22/02/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
659,15/08/2007 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2789,10/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3820,09/03/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3853,16/03/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3751,22/02/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3752,22/02/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3753,23/02/2011 05:00,23/02/2011,NA,6,NA,1,NA,NA,NA,NA
3821,08/03/2011 05:00,08/03/2011,NA,6,NA,1,NA,NA,NA,NA
3754,22/02/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3755,23/02/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3756,27/05/2009 05:00,NA,Ceremonia de inauguración de las nuevas instalaciones y asignación de nombre al reciento de sesiones de la comisión cuarta de cámara,2,NA,1,NA,NA,NA,NA
3758,16/03/2009 05:00,NA,Hora: 9:00 a.m. - 12:00 m.,2,NA,1,NA,NA,NA,NA
3759,01/03/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3760,02/03/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3762,01/03/2011 05:00,01/03/2011,NA,6,NA,1,NA,NA,NA,NA
2795,31/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3763,02/03/2011 05:00,02/03/2011,NA,6,NA,1,NA,NA,NA,NA
3822,08/03/2011 05:00,08/03/2011,NA,6,NA,1,NA,NA,NA,NA
3875,22/03/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3765,02/03/2011 05:00,02/03/2011,NA,6,NA,1,NA,NA,NA,NA
680,26/09/2007 05:00,26/09/2007,NA,2,NA,1,NA,NA,NA,NA
3823,08/03/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3876,22/03/2011 05:00,22/03/2011,NA,6,NA,1,NA,NA,NA,NA
3854,16/09/2008 05:00,NA,Hora: 9:00 a.m.,2,NA,1,NA,NA,NA,NA
3766,03/03/2011 05:00,03/03/2011,NA,6,NA,1,NA,NA,NA,NA
3769,01/03/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3770,04/03/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3825,08/03/2011 05:00,08/03/2011,NA,6,NA,1,NA,NA,NA,NA
3855,17/03/2011 05:00,17/03/2011,NA,6,NA,1,NA,NA,NA,NA
3772,28/02/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3774,01/03/2011 05:00,01/03/2011,NA,6,NA,1,NA,NA,NA,NA
3826,12/12/2007 05:00,NA,Hora: 9:00 a.m.,2,NA,1,NA,NA,NA,NA
3827,03/10/2007 05:00,NA,Hora: 10:00 a.m.,2,NA,1,NA,NA,NA,NA
3856,17/09/2008 05:00,NA,Hora: 9:00 a.m.,2,NA,1,NA,NA,NA,NA
3775,17/03/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3857,18/03/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3776,25/03/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3777,21/04/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3778,23/04/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2808,31/08/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
2814,07/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3828,09/10/2007 05:00,NA,Hora: 10:00 a.m.,2,NA,1,NA,NA,NA,NA
3779,28/04/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3780,12/05/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3781,19/05/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3858,23/09/2008 05:00,NA,Hora: 9:30 a.m.,2,NA,1,NA,NA,NA,NA
3782,27/05/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3783,02/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3784,03/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3785,03/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3787,22/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3788,29/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3790,14/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3791,15/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3995,12/04/2011 05:00,12/04/2011,NA,6,NA,1,NA,NA,NA,NA
3987,11/11/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3792,07/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3793,09/06/2009 05:00,NA,Hora: 3:00 p.m.,2,NA,1,NA,NA,NA,NA
3794,08/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3795,18/03/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3796,25/03/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3797,02/03/2011 05:00,02/03/2011,NA,6,NA,1,NA,NA,NA,NA
3798,19/08/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3799,15/04/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3829,09/03/2011 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3830,09/03/2011 05:00,09/03/2011,NA,6,NA,1,NA,NA,NA,NA
3800,29/04/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3801,28/04/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3802,19/05/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3803,27/05/2009 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3804,01/06/2009 05:00,NA,Hora: 10:00 a.m.,2,NA,1,NA,NA,NA,NA
3805,04/06/2009 05:00,NA,Hora: 9:00 a.m.,2,NA,1,NA,NA,NA,NA
3833,17/09/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
1175,14/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
749,04/08/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
750,28/07/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
2820,07/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
2826,07/09/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3205,04/11/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3222,06/10/2009 05:00,NA,Planaria,2,NA,1,NA,NA,NA,NA
3238,02/11/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3806,08/06/2009 05:00,NA,Hora: 8:00 a.m. a 1:00 p.m.,2,NA,1,NA,NA,NA,NA
765,04/11/2009 05:00,11/11/2009,NA,2,NA,1,NA,NA,NA,NA
3251,02/11/2010 05:00,NA,NA,6,NA,1,NA,NA,NA,NA
3807,30/09/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3515,03/11/2009 05:00,NA,"Plenaria - Se realizó, continúa próxima sesión.",2,NA,1,NA,NA,NA,NA
3529,06/12/2010 05:00,NA,Se realizó.,6,NA,1,NA,NA,NA,NA
3808,01/10/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
3809,24/09/2008 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
795,06/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
801,06/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
803,06/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
802,07/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
804,07/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
805,06/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
806,07/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
794,06/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
807,07/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
773,23/03/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
791,07/04/2010 05:00,NA,Sesión aplazada,2,NA,1,NA,NA,NA,NA
790,07/04/2010 05:00,NA,Sesión cancelada,2,NA,1,NA,NA,NA,NA
774,23/03/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
808,13/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
134,16/03/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
809,13/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
810,14/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
775,17/03/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
776,23/03/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
777,23/03/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
811,13/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
1176,27/05/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
788,24/03/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
793,06/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
784,24/03/2010 05:00,NA,No hubo sesión,2,NA,1,NA,NA,NA,NA
779,23/03/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
785,23/03/2010 05:00,NA,No hubo sesión,2,NA,1,NA,NA,NA,NA
782,24/03/2010 05:00,NA,No hubo sesión,2,NA,1,NA,NA,NA,NA
796,23/03/2010 05:00,NA,No hubo sesión,2,NA,1,NA,NA,NA,NA
780,24/03/2010 05:00,NA,Sesión aplazada,2,NA,1,NA,NA,NA,NA
783,24/03/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
772,16/03/2010 05:00,NA,No hubo sesión,2,NA,1,NA,NA,NA,NA
1177,02/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
797,23/03/2010 05:00,NA,"No hubo sesión, se aplazó el anuncio de proyectos para el 24 de marzo.",2,NA,1,NA,NA,NA,NA
798,23/03/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
792,06/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
789,06/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
799,07/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
800,06/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
1178,05/06/2009 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
812,15/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
813,13/04/2010 05:00,NA,NA,2,NA,1,NA,NA,NA,NA
