id,agenda_legislativa,comision_id,corporacion_id,activo,usercreated,usermodifed,created_at,updated_at
607,12218,6,2,1,NA,NA,NA,NA
608,12217,6,2,1,NA,NA,NA,NA
609,12216,4,2,1,NA,NA,NA,NA
610,12215,6,2,1,NA,NA,NA,NA
611,12214,6,2,1,NA,NA,NA,NA
612,12211,8,1,1,NA,NA,NA,NA
613,12210,1,1,1,NA,NA,NA,NA
614,12209,13,1,1,NA,NA,NA,NA
615,12204,1,1,1,NA,NA,NA,NA
616,12203,14,1,1,NA,NA,NA,NA
617,12202,5,1,1,NA,NA,NA,NA
618,12201,10,2,1,NA,NA,NA,NA
619,12200,12,2,1,NA,NA,NA,NA
620,12198,6,2,1,NA,NA,NA,NA
621,12197,12,2,1,NA,NA,NA,NA
622,12195,2,2,1,NA,NA,NA,NA
623,12194,13,1,1,NA,NA,NA,NA
624,12193,10,2,1,NA,NA,NA,NA
625,12192,4,2,1,NA,NA,NA,NA
626,12191,14,1,1,NA,NA,NA,NA
627,12190,5,1,1,NA,NA,NA,NA
628,12189,11,1,1,NA,NA,NA,NA
629,12188,1,1,1,NA,NA,NA,NA
630,12187,2,2,1,NA,NA,NA,NA
631,12185,5,1,1,NA,NA,NA,NA
632,12184,8,1,1,NA,NA,NA,NA
633,12183,8,1,1,NA,NA,NA,NA
634,12182,9,2,1,NA,NA,NA,NA
635,12181,7,2,1,NA,NA,NA,NA
636,12180,3,1,1,NA,NA,NA,NA
637,12179,14,1,1,NA,NA,NA,NA
638,12177,11,1,1,NA,NA,NA,NA
639,12176,6,2,1,NA,NA,NA,NA
640,12175,7,2,1,NA,NA,NA,NA
641,12174,11,1,1,NA,NA,NA,NA
642,12173,9,2,1,NA,NA,NA,NA
643,12171,9,2,1,NA,NA,NA,NA
644,12170,2,2,1,NA,NA,NA,NA
645,12169,6,2,1,NA,NA,NA,NA
646,12168,4,2,1,NA,NA,NA,NA
647,12167,7,2,1,NA,NA,NA,NA
648,12166,3,1,1,NA,NA,NA,NA
649,12165,2,2,1,NA,NA,NA,NA
650,12164,11,1,1,NA,NA,NA,NA
651,12162,1,1,1,NA,NA,NA,NA
652,12159,3,1,1,NA,NA,NA,NA
653,12158,14,1,1,NA,NA,NA,NA
654,12157,11,1,1,NA,NA,NA,NA
655,12156,8,1,1,NA,NA,NA,NA
656,12154,6,2,1,NA,NA,NA,NA
657,12153,2,2,1,NA,NA,NA,NA
658,12152,5,1,1,NA,NA,NA,NA
659,12151,4,2,1,NA,NA,NA,NA
660,12150,7,2,1,NA,NA,NA,NA
661,12149,1,1,1,NA,NA,NA,NA
662,12148,2,2,1,NA,NA,NA,NA
663,12147,11,1,1,NA,NA,NA,NA
664,12146,3,1,1,NA,NA,NA,NA
665,12145,13,1,1,NA,NA,NA,NA
666,12144,9,2,1,NA,NA,NA,NA
667,12143,12,2,1,NA,NA,NA,NA
668,12142,9,2,1,NA,NA,NA,NA
669,12141,12,2,1,NA,NA,NA,NA
670,12140,6,2,1,NA,NA,NA,NA
671,12138,8,1,1,NA,NA,NA,NA
672,12137,8,1,1,NA,NA,NA,NA
673,12136,14,1,1,NA,NA,NA,NA
674,12135,5,1,1,NA,NA,NA,NA
675,12134,3,1,1,NA,NA,NA,NA
676,12133,1,1,1,NA,NA,NA,NA
677,12132,5,1,1,NA,NA,NA,NA
678,12131,1,1,1,NA,NA,NA,NA
679,12130,12,2,1,NA,NA,NA,NA
680,12129,3,1,1,NA,NA,NA,NA
681,12128,2,2,1,NA,NA,NA,NA
682,12127,10,2,1,NA,NA,NA,NA
683,12126,4,2,1,NA,NA,NA,NA
684,12125,7,2,1,NA,NA,NA,NA
685,12124,4,2,1,NA,NA,NA,NA
686,12121,3,1,1,NA,NA,NA,NA
687,12120,11,1,1,NA,NA,NA,NA
688,12119,1,1,1,NA,NA,NA,NA
689,12118,14,1,1,NA,NA,NA,NA
690,12117,9,2,1,NA,NA,NA,NA
691,12116,10,2,1,NA,NA,NA,NA
692,12115,12,2,1,NA,NA,NA,NA
693,12114,7,2,1,NA,NA,NA,NA
694,12113,14,1,1,NA,NA,NA,NA
695,12112,1,1,1,NA,NA,NA,NA
696,12110,3,1,1,NA,NA,NA,NA
697,12109,8,1,1,NA,NA,NA,NA
698,12107,5,1,1,NA,NA,NA,NA
699,12106,1,1,1,NA,NA,NA,NA
700,12105,2,2,1,NA,NA,NA,NA
701,12104,6,2,1,NA,NA,NA,NA
702,12103,9,2,1,NA,NA,NA,NA
703,12102,11,1,1,NA,NA,NA,NA
704,12101,12,2,1,NA,NA,NA,NA
705,12100,1,1,1,NA,NA,NA,NA
706,12099,2,2,1,NA,NA,NA,NA
707,12098,7,2,1,NA,NA,NA,NA
708,12097,11,1,1,NA,NA,NA,NA
709,12096,8,1,1,NA,NA,NA,NA
710,12095,14,1,1,NA,NA,NA,NA
711,12094,13,1,1,NA,NA,NA,NA
712,12093,13,1,1,NA,NA,NA,NA
713,12092,10,2,1,NA,NA,NA,NA
714,12091,2,2,1,NA,NA,NA,NA
715,12090,12,2,1,NA,NA,NA,NA
716,12089,4,2,1,NA,NA,NA,NA
717,12088,3,1,1,NA,NA,NA,NA
718,12087,1,1,1,NA,NA,NA,NA
719,12086,3,1,1,NA,NA,NA,NA
720,12085,9,2,1,NA,NA,NA,NA
721,12084,7,2,1,NA,NA,NA,NA
722,12083,7,2,1,NA,NA,NA,NA
723,12080,5,1,1,NA,NA,NA,NA
724,12079,1,1,1,NA,NA,NA,NA
725,12078,14,1,1,NA,NA,NA,NA
726,12076,10,2,1,NA,NA,NA,NA
727,12075,9,2,1,NA,NA,NA,NA
728,12074,10,2,1,NA,NA,NA,NA
729,12073,12,2,1,NA,NA,NA,NA
730,12071,3,1,1,NA,NA,NA,NA
731,12070,6,2,1,NA,NA,NA,NA
732,12069,11,1,1,NA,NA,NA,NA
733,12066,14,1,1,NA,NA,NA,NA
734,12065,1,1,1,NA,NA,NA,NA
735,12064,2,2,1,NA,NA,NA,NA
736,12063,4,2,1,NA,NA,NA,NA
737,12062,7,2,1,NA,NA,NA,NA
738,12060,13,1,1,NA,NA,NA,NA
739,12059,9,2,1,NA,NA,NA,NA
740,12058,7,2,1,NA,NA,NA,NA
741,12057,5,1,1,NA,NA,NA,NA
742,12056,3,1,1,NA,NA,NA,NA
743,12055,5,1,1,NA,NA,NA,NA
744,12053,9,2,1,NA,NA,NA,NA
745,12052,14,1,1,NA,NA,NA,NA
746,12051,1,1,1,NA,NA,NA,NA
747,12050,6,2,1,NA,NA,NA,NA
748,12049,2,2,1,NA,NA,NA,NA
749,12048,11,1,1,NA,NA,NA,NA
750,12047,13,1,1,NA,NA,NA,NA
751,12045,10,2,1,NA,NA,NA,NA
752,12044,12,2,1,NA,NA,NA,NA
753,12043,9,2,1,NA,NA,NA,NA
754,12042,12,2,1,NA,NA,NA,NA
755,12041,1,1,1,NA,NA,NA,NA
756,12039,7,2,1,NA,NA,NA,NA
757,12038,2,2,1,NA,NA,NA,NA
758,12037,14,1,1,NA,NA,NA,NA
759,12036,5,1,1,NA,NA,NA,NA
760,12035,13,1,1,NA,NA,NA,NA
761,12033,9,2,1,NA,NA,NA,NA
762,12032,4,2,1,NA,NA,NA,NA
763,12030,3,1,1,NA,NA,NA,NA
764,12029,12,2,1,NA,NA,NA,NA
765,12028,1,1,1,NA,NA,NA,NA
766,12026,2,2,1,NA,NA,NA,NA
767,12025,6,2,1,NA,NA,NA,NA
768,12024,7,2,1,NA,NA,NA,NA
769,12023,7,2,1,NA,NA,NA,NA
770,12021,4,2,1,NA,NA,NA,NA
771,12020,14,1,1,NA,NA,NA,NA
772,12019,1,1,1,NA,NA,NA,NA
773,12018,2,2,1,NA,NA,NA,NA
774,12017,7,2,1,NA,NA,NA,NA
775,12015,2,2,1,NA,NA,NA,NA
776,12014,12,2,1,NA,NA,NA,NA
777,12013,1,1,1,NA,NA,NA,NA
778,12012,8,1,1,NA,NA,NA,NA
779,12011,2,2,1,NA,NA,NA,NA
780,12010,5,1,1,NA,NA,NA,NA
781,12009,5,1,1,NA,NA,NA,NA
782,12008,13,1,1,NA,NA,NA,NA
783,12007,7,2,1,NA,NA,NA,NA
784,12006,13,1,1,NA,NA,NA,NA
785,12005,9,2,1,NA,NA,NA,NA
786,12004,12,2,1,NA,NA,NA,NA
787,12003,7,2,1,NA,NA,NA,NA
788,12001,9,2,1,NA,NA,NA,NA
789,12000,4,2,1,NA,NA,NA,NA
790,11999,1,1,1,NA,NA,NA,NA
791,11997,6,2,1,NA,NA,NA,NA
792,11996,6,2,1,NA,NA,NA,NA
793,11995,11,1,1,NA,NA,NA,NA
794,11994,11,1,1,NA,NA,NA,NA
795,11993,14,1,1,NA,NA,NA,NA
796,11992,2,2,1,NA,NA,NA,NA
797,11991,3,1,1,NA,NA,NA,NA
798,11990,3,1,1,NA,NA,NA,NA
799,11989,8,1,1,NA,NA,NA,NA
800,11988,13,1,1,NA,NA,NA,NA
801,11987,10,2,1,NA,NA,NA,NA
802,11986,12,2,1,NA,NA,NA,NA
803,11985,7,2,1,NA,NA,NA,NA
804,11984,9,2,1,NA,NA,NA,NA
805,11983,12,2,1,NA,NA,NA,NA
806,11982,1,1,1,NA,NA,NA,NA
807,11981,1,1,1,NA,NA,NA,NA
808,11979,4,2,1,NA,NA,NA,NA
809,11978,13,1,1,NA,NA,NA,NA
810,11977,11,1,1,NA,NA,NA,NA
811,11976,13,1,1,NA,NA,NA,NA
812,11974,7,2,1,NA,NA,NA,NA
813,11973,3,1,1,NA,NA,NA,NA
814,11972,5,1,1,NA,NA,NA,NA
815,11971,8,1,1,NA,NA,NA,NA
816,11970,8,1,1,NA,NA,NA,NA
817,11969,8,1,1,NA,NA,NA,NA
818,11968,12,2,1,NA,NA,NA,NA
819,11967,10,2,1,NA,NA,NA,NA
820,11966,9,2,1,NA,NA,NA,NA
821,11965,12,2,1,NA,NA,NA,NA
822,11964,4,2,1,NA,NA,NA,NA
823,11963,7,2,1,NA,NA,NA,NA
824,11961,14,1,1,NA,NA,NA,NA
825,11960,1,1,1,NA,NA,NA,NA
826,11959,2,2,1,NA,NA,NA,NA
827,11958,12,2,1,NA,NA,NA,NA
828,11957,6,2,1,NA,NA,NA,NA
829,11956,6,2,1,NA,NA,NA,NA
830,11955,7,2,1,NA,NA,NA,NA
831,11954,2,2,1,NA,NA,NA,NA
832,11952,1,1,1,NA,NA,NA,NA
833,11951,9,2,1,NA,NA,NA,NA
834,11950,9,2,1,NA,NA,NA,NA
835,11949,2,2,1,NA,NA,NA,NA
836,11948,7,2,1,NA,NA,NA,NA
837,11947,1,1,1,NA,NA,NA,NA
838,11946,14,1,1,NA,NA,NA,NA
839,11945,2,2,1,NA,NA,NA,NA
840,11944,12,2,1,NA,NA,NA,NA
841,11943,6,2,1,NA,NA,NA,NA
842,11942,11,1,1,NA,NA,NA,NA
843,11940,5,1,1,NA,NA,NA,NA
844,11939,8,1,1,NA,NA,NA,NA
845,11938,13,1,1,NA,NA,NA,NA
846,11936,10,2,1,NA,NA,NA,NA
847,11935,7,2,1,NA,NA,NA,NA
848,11934,13,1,1,NA,NA,NA,NA
849,11933,2,2,1,NA,NA,NA,NA
850,11930,12,2,1,NA,NA,NA,NA
851,11929,12,2,1,NA,NA,NA,NA
852,11928,4,2,1,NA,NA,NA,NA
853,11927,7,2,1,NA,NA,NA,NA
854,11926,3,1,1,NA,NA,NA,NA
855,11925,3,1,1,NA,NA,NA,NA
856,11924,3,1,1,NA,NA,NA,NA
857,11923,3,1,1,NA,NA,NA,NA
858,11921,12,2,1,NA,NA,NA,NA
859,11920,4,2,1,NA,NA,NA,NA
860,11919,7,2,1,NA,NA,NA,NA
861,11918,3,1,1,NA,NA,NA,NA
862,11917,5,1,1,NA,NA,NA,NA
863,11916,8,1,1,NA,NA,NA,NA
864,11915,13,1,1,NA,NA,NA,NA
865,11914,1,1,1,NA,NA,NA,NA
866,11913,1,1,1,NA,NA,NA,NA
867,11912,14,1,1,NA,NA,NA,NA
868,11911,6,2,1,NA,NA,NA,NA
869,11910,11,1,1,NA,NA,NA,NA
870,11909,11,1,1,NA,NA,NA,NA
871,11907,12,2,1,NA,NA,NA,NA
872,11906,14,1,1,NA,NA,NA,NA
873,11904,5,1,1,NA,NA,NA,NA
874,11903,13,1,1,NA,NA,NA,NA
875,11902,9,2,1,NA,NA,NA,NA
876,11901,2,2,1,NA,NA,NA,NA
877,11900,12,2,1,NA,NA,NA,NA
878,11899,12,2,1,NA,NA,NA,NA
879,11898,14,1,1,NA,NA,NA,NA
880,11897,12,2,1,NA,NA,NA,NA
881,11895,2,2,1,NA,NA,NA,NA
882,11894,4,2,1,NA,NA,NA,NA
883,11893,3,1,1,NA,NA,NA,NA
884,11892,12,2,1,NA,NA,NA,NA
885,11891,2,2,1,NA,NA,NA,NA
886,11890,8,1,1,NA,NA,NA,NA
887,11889,9,2,1,NA,NA,NA,NA
888,11888,9,2,1,NA,NA,NA,NA
889,11886,7,2,1,NA,NA,NA,NA
890,11885,7,2,1,NA,NA,NA,NA
891,11883,3,1,1,NA,NA,NA,NA
892,11882,7,2,1,NA,NA,NA,NA
893,11881,7,2,1,NA,NA,NA,NA
894,11880,2,2,1,NA,NA,NA,NA
895,11879,11,1,1,NA,NA,NA,NA
896,11877,5,1,1,NA,NA,NA,NA
897,11876,8,1,1,NA,NA,NA,NA
898,11874,1,1,1,NA,NA,NA,NA
899,11873,7,2,1,NA,NA,NA,NA
900,11872,7,2,1,NA,NA,NA,NA
901,11871,12,2,1,NA,NA,NA,NA
902,11870,12,2,1,NA,NA,NA,NA
903,11869,7,2,1,NA,NA,NA,NA
904,11866,7,2,1,NA,NA,NA,NA
905,11865,7,2,1,NA,NA,NA,NA
906,11864,7,2,1,NA,NA,NA,NA
907,11863,14,1,1,NA,NA,NA,NA
908,11862,7,2,1,NA,NA,NA,NA
909,11861,7,2,1,NA,NA,NA,NA
910,11860,7,2,1,NA,NA,NA,NA
911,11859,7,2,1,NA,NA,NA,NA
912,11858,7,2,1,NA,NA,NA,NA
913,11857,7,2,1,NA,NA,NA,NA
914,11856,3,1,1,NA,NA,NA,NA
915,11855,3,1,1,NA,NA,NA,NA
916,11853,8,1,1,NA,NA,NA,NA
917,11852,13,1,1,NA,NA,NA,NA
918,11851,13,1,1,NA,NA,NA,NA
919,11850,13,1,1,NA,NA,NA,NA
920,11849,13,1,1,NA,NA,NA,NA
921,11848,13,1,1,NA,NA,NA,NA
922,11847,13,1,1,NA,NA,NA,NA
923,11846,9,2,1,NA,NA,NA,NA
924,11845,7,2,1,NA,NA,NA,NA
925,11844,7,2,1,NA,NA,NA,NA
926,11843,9,2,1,NA,NA,NA,NA
927,11842,9,2,1,NA,NA,NA,NA
928,11841,10,2,1,NA,NA,NA,NA
929,11832,4,2,1,NA,NA,NA,NA
930,11830,12,2,1,NA,NA,NA,NA
931,11825,7,2,1,NA,NA,NA,NA
932,11824,11,1,1,NA,NA,NA,NA
933,11821,2,2,1,NA,NA,NA,NA
934,11820,3,1,1,NA,NA,NA,NA
935,11819,1,1,1,NA,NA,NA,NA
936,11819,7,2,1,NA,NA,NA,NA
937,11818,5,1,1,NA,NA,NA,NA
938,11817,11,1,1,NA,NA,NA,NA
939,11815,4,2,1,NA,NA,NA,NA
940,11814,11,1,1,NA,NA,NA,NA
941,11813,14,1,1,NA,NA,NA,NA
942,11812,14,1,1,NA,NA,NA,NA
943,11811,12,2,1,NA,NA,NA,NA
944,11811,13,1,1,NA,NA,NA,NA
945,11810,1,1,1,NA,NA,NA,NA
946,11809,7,2,1,NA,NA,NA,NA
947,11807,10,2,1,NA,NA,NA,NA
948,11806,1,1,1,NA,NA,NA,NA
949,11806,7,2,1,NA,NA,NA,NA
950,11804,6,2,1,NA,NA,NA,NA
951,11803,9,2,1,NA,NA,NA,NA
952,11802,9,2,1,NA,NA,NA,NA
953,11801,12,2,1,NA,NA,NA,NA
954,11801,13,1,1,NA,NA,NA,NA
955,11800,5,1,1,NA,NA,NA,NA
956,11799,2,2,1,NA,NA,NA,NA
957,11798,11,1,1,NA,NA,NA,NA
958,11796,1,1,1,NA,NA,NA,NA
959,11796,7,2,1,NA,NA,NA,NA
960,11795,4,2,1,NA,NA,NA,NA
961,11793,7,2,1,NA,NA,NA,NA
962,11792,2,2,1,NA,NA,NA,NA
963,11791,12,2,1,NA,NA,NA,NA
964,11791,13,1,1,NA,NA,NA,NA
965,11790,8,1,1,NA,NA,NA,NA
966,11789,14,1,1,NA,NA,NA,NA
967,11788,2,2,1,NA,NA,NA,NA
968,11788,14,1,1,NA,NA,NA,NA
969,11787,14,1,1,NA,NA,NA,NA
970,11785,3,1,1,NA,NA,NA,NA
971,11783,10,2,1,NA,NA,NA,NA
972,11782,10,2,1,NA,NA,NA,NA
973,11781,4,2,1,NA,NA,NA,NA
974,11778,7,2,1,NA,NA,NA,NA
975,11777,11,1,1,NA,NA,NA,NA
976,11776,12,2,1,NA,NA,NA,NA
977,11776,13,1,1,NA,NA,NA,NA
978,11774,1,1,1,NA,NA,NA,NA
979,11773,2,2,1,NA,NA,NA,NA
980,11772,5,1,1,NA,NA,NA,NA
981,11771,3,1,1,NA,NA,NA,NA
982,11770,12,2,1,NA,NA,NA,NA
983,11768,1,1,1,NA,NA,NA,NA
984,11767,2,2,1,NA,NA,NA,NA
985,11766,7,2,1,NA,NA,NA,NA
986,11765,12,2,1,NA,NA,NA,NA
987,11765,13,1,1,NA,NA,NA,NA
988,11764,12,2,1,NA,NA,NA,NA
989,11764,13,1,1,NA,NA,NA,NA
990,11763,14,1,1,NA,NA,NA,NA
991,11762,8,1,1,NA,NA,NA,NA
992,11760,6,2,1,NA,NA,NA,NA
993,11759,6,2,1,NA,NA,NA,NA
994,11758,11,1,1,NA,NA,NA,NA
995,11757,3,1,1,NA,NA,NA,NA
996,11756,5,1,1,NA,NA,NA,NA
997,11755,7,2,1,NA,NA,NA,NA
998,11754,12,2,1,NA,NA,NA,NA
999,11754,13,1,1,NA,NA,NA,NA
1000,11753,2,2,1,NA,NA,NA,NA
1001,11752,1,1,1,NA,NA,NA,NA
1002,11750,2,2,1,NA,NA,NA,NA
1003,11749,13,1,1,NA,NA,NA,NA
1004,11747,7,2,1,NA,NA,NA,NA
1005,11746,8,1,1,NA,NA,NA,NA
1006,11745,1,1,1,NA,NA,NA,NA
1007,11744,6,2,1,NA,NA,NA,NA
1008,11743,6,2,1,NA,NA,NA,NA
1009,11742,12,2,1,NA,NA,NA,NA
1010,11742,13,1,1,NA,NA,NA,NA
1011,11738,7,2,1,NA,NA,NA,NA
1012,11737,9,2,1,NA,NA,NA,NA
1013,11736,9,2,1,NA,NA,NA,NA
1014,11735,4,2,1,NA,NA,NA,NA
1015,11734,14,1,1,NA,NA,NA,NA
1016,11733,3,1,1,NA,NA,NA,NA
1017,11732,1,1,1,NA,NA,NA,NA
1018,11731,2,2,1,NA,NA,NA,NA
1019,11730,5,1,1,NA,NA,NA,NA
1020,11729,11,1,1,NA,NA,NA,NA
1021,11728,1,1,1,NA,NA,NA,NA
1022,11727,14,1,1,NA,NA,NA,NA
1023,11724,5,1,1,NA,NA,NA,NA
1024,11723,8,1,1,NA,NA,NA,NA
1025,11722,8,1,1,NA,NA,NA,NA
1026,11722,10,2,1,NA,NA,NA,NA
1027,11722,12,2,1,NA,NA,NA,NA
1028,11722,13,1,1,NA,NA,NA,NA
1029,11721,13,1,1,NA,NA,NA,NA
1030,11720,1,1,1,NA,NA,NA,NA
1031,11719,7,2,1,NA,NA,NA,NA
1032,11717,2,2,1,NA,NA,NA,NA
1033,11716,3,1,1,NA,NA,NA,NA
1034,11713,14,1,1,NA,NA,NA,NA
1035,11712,5,1,1,NA,NA,NA,NA
1036,11711,4,2,1,NA,NA,NA,NA
1037,11710,1,1,1,NA,NA,NA,NA
1038,11709,14,1,1,NA,NA,NA,NA
1039,11707,7,2,1,NA,NA,NA,NA
1040,11706,3,1,1,NA,NA,NA,NA
1041,11705,13,1,1,NA,NA,NA,NA
1042,11704,13,1,1,NA,NA,NA,NA
1043,11703,8,1,1,NA,NA,NA,NA
1044,11701,3,1,1,NA,NA,NA,NA
1045,11700,1,1,1,NA,NA,NA,NA
1046,11699,1,1,1,NA,NA,NA,NA
1047,11698,11,1,1,NA,NA,NA,NA
1048,11697,6,2,1,NA,NA,NA,NA
1049,11696,7,2,1,NA,NA,NA,NA
1050,11695,7,2,1,NA,NA,NA,NA
1051,11694,2,2,1,NA,NA,NA,NA
1052,11693,2,2,1,NA,NA,NA,NA
1053,11692,14,1,1,NA,NA,NA,NA
1054,11691,5,1,1,NA,NA,NA,NA
1055,11690,1,1,1,NA,NA,NA,NA
1056,11689,6,2,1,NA,NA,NA,NA
1057,11688,13,1,1,NA,NA,NA,NA
1058,11687,13,1,1,NA,NA,NA,NA
1059,11686,1,1,1,NA,NA,NA,NA
1060,11684,11,1,1,NA,NA,NA,NA
1061,11683,3,1,1,NA,NA,NA,NA
1062,11682,6,2,1,NA,NA,NA,NA
1063,11680,2,2,1,NA,NA,NA,NA
1064,11679,5,1,1,NA,NA,NA,NA
1065,11678,2,2,1,NA,NA,NA,NA
1066,11678,14,1,1,NA,NA,NA,NA
1067,11677,7,2,1,NA,NA,NA,NA
1068,11676,7,2,1,NA,NA,NA,NA
1069,11674,2,2,1,NA,NA,NA,NA
1070,11672,7,2,1,NA,NA,NA,NA
1071,11670,2,2,1,NA,NA,NA,NA
1072,11669,1,1,1,NA,NA,NA,NA
1073,11668,11,1,1,NA,NA,NA,NA
1074,11667,5,1,1,NA,NA,NA,NA
1075,11666,14,1,1,NA,NA,NA,NA
1076,11665,7,2,1,NA,NA,NA,NA
1077,11663,13,1,1,NA,NA,NA,NA
1078,11662,2,2,1,NA,NA,NA,NA
1079,11659,13,1,1,NA,NA,NA,NA
1080,11657,2,2,1,NA,NA,NA,NA
1081,11656,3,1,1,NA,NA,NA,NA
1082,11655,9,2,1,NA,NA,NA,NA
1083,11654,12,2,1,NA,NA,NA,NA
1084,11653,14,1,1,NA,NA,NA,NA
1085,11652,6,2,1,NA,NA,NA,NA
1086,11651,6,2,1,NA,NA,NA,NA
1087,11650,1,1,1,NA,NA,NA,NA
1088,11649,3,1,1,NA,NA,NA,NA
1089,11648,3,1,1,NA,NA,NA,NA
1090,11647,3,1,1,NA,NA,NA,NA
1091,11646,5,1,1,NA,NA,NA,NA
1092,11645,14,1,1,NA,NA,NA,NA
1093,11644,14,1,1,NA,NA,NA,NA
1094,11643,1,1,1,NA,NA,NA,NA
1095,11641,1,1,1,NA,NA,NA,NA
1096,11640,9,2,1,NA,NA,NA,NA
1097,11639,4,2,1,NA,NA,NA,NA
1098,11638,7,2,1,NA,NA,NA,NA
1099,11635,8,1,1,NA,NA,NA,NA
1100,11633,9,2,1,NA,NA,NA,NA
1101,11632,12,2,1,NA,NA,NA,NA
1102,11631,7,2,1,NA,NA,NA,NA
1103,11629,3,1,1,NA,NA,NA,NA
1104,11628,11,1,1,NA,NA,NA,NA
1105,11627,11,1,1,NA,NA,NA,NA
1106,11626,2,2,1,NA,NA,NA,NA
1107,11626,14,1,1,NA,NA,NA,NA
1108,11625,2,2,1,NA,NA,NA,NA
1109,11625,14,1,1,NA,NA,NA,NA
1110,11624,1,1,1,NA,NA,NA,NA
1111,11623,5,1,1,NA,NA,NA,NA
1112,11622,7,2,1,NA,NA,NA,NA
1113,11621,7,2,1,NA,NA,NA,NA
1114,11620,12,2,1,NA,NA,NA,NA
1115,11618,8,1,1,NA,NA,NA,NA
1116,11618,10,2,1,NA,NA,NA,NA
1117,11618,12,2,1,NA,NA,NA,NA
1118,11618,13,1,1,NA,NA,NA,NA
1119,11617,1,1,1,NA,NA,NA,NA
1120,11616,14,1,1,NA,NA,NA,NA
1121,11615,13,1,1,NA,NA,NA,NA
1122,11614,7,2,1,NA,NA,NA,NA
1123,11613,9,2,1,NA,NA,NA,NA
1124,11611,7,2,1,NA,NA,NA,NA
1125,11610,6,2,1,NA,NA,NA,NA
1126,11608,4,2,1,NA,NA,NA,NA
1127,11606,8,1,1,NA,NA,NA,NA
1128,11606,10,2,1,NA,NA,NA,NA
1129,11606,12,2,1,NA,NA,NA,NA
1130,11606,13,1,1,NA,NA,NA,NA
1131,11605,11,1,1,NA,NA,NA,NA
1132,11604,3,1,1,NA,NA,NA,NA
1133,11603,2,2,1,NA,NA,NA,NA
1134,11602,2,2,1,NA,NA,NA,NA
1135,11601,1,1,1,NA,NA,NA,NA
1136,11600,5,1,1,NA,NA,NA,NA
1137,11599,2,2,1,NA,NA,NA,NA
1138,11598,7,2,1,NA,NA,NA,NA
1139,11597,1,1,1,NA,NA,NA,NA
1140,11595,6,2,1,NA,NA,NA,NA
1141,11594,13,1,1,NA,NA,NA,NA
1142,11592,9,2,1,NA,NA,NA,NA
1143,11591,12,2,1,NA,NA,NA,NA
1144,11590,7,2,1,NA,NA,NA,NA
1145,11589,2,2,1,NA,NA,NA,NA
1146,11588,14,1,1,NA,NA,NA,NA
1147,11587,14,1,1,NA,NA,NA,NA
1148,11585,1,1,1,NA,NA,NA,NA
1149,11585,7,2,1,NA,NA,NA,NA
1150,11584,1,1,1,NA,NA,NA,NA
1151,11582,5,1,1,NA,NA,NA,NA
1152,11581,2,2,1,NA,NA,NA,NA
1153,11580,11,1,1,NA,NA,NA,NA
1154,11579,6,2,1,NA,NA,NA,NA
1155,11578,3,1,1,NA,NA,NA,NA
1156,11576,1,1,1,NA,NA,NA,NA
1157,11575,2,2,1,NA,NA,NA,NA
1158,11574,7,2,1,NA,NA,NA,NA
1159,11573,8,1,1,NA,NA,NA,NA
1160,11573,10,2,1,NA,NA,NA,NA
1161,11573,12,2,1,NA,NA,NA,NA
1162,11573,13,1,1,NA,NA,NA,NA
1163,11572,4,2,1,NA,NA,NA,NA
1164,11571,11,1,1,NA,NA,NA,NA
1165,11569,14,1,1,NA,NA,NA,NA
1166,11568,6,2,1,NA,NA,NA,NA
1167,11567,9,2,1,NA,NA,NA,NA
1168,11566,8,1,1,NA,NA,NA,NA
1169,11566,10,2,1,NA,NA,NA,NA
1170,11566,12,2,1,NA,NA,NA,NA
1171,11566,13,1,1,NA,NA,NA,NA
1172,11565,1,1,1,NA,NA,NA,NA
1173,11565,7,2,1,NA,NA,NA,NA
1174,11563,6,2,1,NA,NA,NA,NA
1175,11562,4,2,1,NA,NA,NA,NA
1176,11561,7,2,1,NA,NA,NA,NA
1177,11560,1,1,1,NA,NA,NA,NA
1178,11559,5,1,1,NA,NA,NA,NA
1179,11558,8,1,1,NA,NA,NA,NA
1180,11558,10,2,1,NA,NA,NA,NA
1181,11558,12,2,1,NA,NA,NA,NA
1182,11558,13,1,1,NA,NA,NA,NA
1183,11557,11,1,1,NA,NA,NA,NA
1184,11557,4,2,1,NA,NA,NA,NA
1185,11556,11,1,1,NA,NA,NA,NA
1186,11555,2,2,1,NA,NA,NA,NA
1187,11554,2,2,1,NA,NA,NA,NA
1188,11553,3,1,1,NA,NA,NA,NA
1189,11552,3,1,1,NA,NA,NA,NA
1190,11551,9,2,1,NA,NA,NA,NA
1191,11550,7,2,1,NA,NA,NA,NA
1192,11549,7,2,1,NA,NA,NA,NA
1193,11548,1,1,1,NA,NA,NA,NA
1194,11547,3,1,1,NA,NA,NA,NA
1195,11546,5,1,1,NA,NA,NA,NA
1196,11545,13,1,1,NA,NA,NA,NA
1197,11544,14,1,1,NA,NA,NA,NA
1198,11541,6,2,1,NA,NA,NA,NA
1199,11540,7,2,1,NA,NA,NA,NA
1200,11539,1,1,1,NA,NA,NA,NA
1201,11538,7,2,1,NA,NA,NA,NA
1202,11537,14,1,1,NA,NA,NA,NA
1203,11535,14,1,1,NA,NA,NA,NA
